{'M_BLOCKING=12_avg': 14.336333333333334, 'M_BLOCKING=12_best': 14.336333333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.728233333333332, 'M_BLOCKING=16_best': 14.728233333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.182599999999999, 'M_BLOCKING=1_best': 14.182599999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.149333333333335, 'M_BLOCKING=2_best': 14.149333333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.335833333333335, 'M_BLOCKING=3_best': 14.335833333333335, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.402866666666666, 'M_BLOCKING=6_best': 14.402866666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.077466666666668, 'xsmm_reference_best': 14.077466666666668, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 27.954966666666667, 'M_BLOCKING=12_best': 27.954966666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 27.0897, 'M_BLOCKING=16_best': 27.0897, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 27.1986, 'M_BLOCKING=1_best': 27.1986, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 26.625533333333333, 'M_BLOCKING=2_best': 26.625533333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 26.8623, 'M_BLOCKING=3_best': 26.8623, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.3607, 'M_BLOCKING=6_best': 26.3607, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 21.011266666666664, 'xsmm_reference_best': 21.011266666666664, 'xsmm_reference_cpu_freq': 2.499882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 42.95, 'M_BLOCKING=12_best': 42.95, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 41.94669999999999, 'M_BLOCKING=16_best': 41.94669999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 41.3394, 'M_BLOCKING=1_best': 41.3394, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 41.944433333333336, 'M_BLOCKING=2_best': 41.944433333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 41.894800000000004, 'M_BLOCKING=3_best': 41.894800000000004, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 41.89436666666667, 'M_BLOCKING=6_best': 41.89436666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 37.69513333333334, 'xsmm_reference_best': 37.69513333333334, 'xsmm_reference_cpu_freq': 2.499932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 69.40796666666667, 'M_BLOCKING=12_best': 69.40796666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 67.63023333333334, 'M_BLOCKING=16_best': 67.63023333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.94213333333333, 'M_BLOCKING=1_best': 64.94213333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 65.0926, 'M_BLOCKING=2_best': 65.0926, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 68.38596666666668, 'M_BLOCKING=3_best': 68.38596666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 69.2484, 'M_BLOCKING=6_best': 69.2484, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 64.8879, 'xsmm_reference_best': 64.8879, 'xsmm_reference_cpu_freq': 2.499914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 123.50410000000001, 'M_BLOCKING=12_best': 123.50410000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 120.8524, 'M_BLOCKING=16_best': 120.8524, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 118.77913333333332, 'M_BLOCKING=1_best': 118.77913333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 119.2718, 'M_BLOCKING=2_best': 119.2718, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 124.3683, 'M_BLOCKING=3_best': 124.3683, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 125.02746666666667, 'M_BLOCKING=6_best': 125.02746666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 126.52579999999999, 'xsmm_reference_best': 126.52579999999999, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 327.40130000000005, 'M_BLOCKING=12_best': 327.40130000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 318.3101, 'M_BLOCKING=16_best': 318.3101, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 317.0883666666667, 'M_BLOCKING=1_best': 317.0883666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 313.06516666666664, 'M_BLOCKING=2_best': 313.06516666666664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 318.9807666666667, 'M_BLOCKING=3_best': 318.9807666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 334.5131333333333, 'M_BLOCKING=6_best': 334.5131333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 258.57036666666664, 'xsmm_reference_best': 258.57036666666664, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.661966666666668, 'M_BLOCKING=12_best': 14.661966666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 15.037833333333333, 'M_BLOCKING=16_best': 15.037833333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.698166666666667, 'M_BLOCKING=1_best': 14.698166666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.6959, 'M_BLOCKING=2_best': 14.6959, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.664200000000001, 'M_BLOCKING=3_best': 14.664200000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.647033333333333, 'M_BLOCKING=6_best': 14.647033333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.512033333333333, 'xsmm_reference_best': 14.512033333333333, 'xsmm_reference_cpu_freq': 2.49988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 26.5566, 'M_BLOCKING=12_best': 26.5566, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 26.240166666666667, 'M_BLOCKING=16_best': 26.240166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 26.19156666666667, 'M_BLOCKING=1_best': 26.19156666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 26.0865, 'M_BLOCKING=2_best': 26.0865, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 26.1153, 'M_BLOCKING=3_best': 26.1153, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.063966666666666, 'M_BLOCKING=6_best': 26.063966666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.052533333333333, 'xsmm_reference_best': 20.052533333333333, 'xsmm_reference_cpu_freq': 2.499885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 43.683033333333334, 'M_BLOCKING=12_best': 43.683033333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 42.36803333333333, 'M_BLOCKING=16_best': 42.36803333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 41.967166666666664, 'M_BLOCKING=1_best': 41.967166666666664, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 42.0007, 'M_BLOCKING=2_best': 42.0007, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 41.99133333333334, 'M_BLOCKING=3_best': 41.99133333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 41.867, 'M_BLOCKING=6_best': 41.867, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 36.117333333333335, 'xsmm_reference_best': 36.117333333333335, 'xsmm_reference_cpu_freq': 2.499887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 68.9855, 'M_BLOCKING=12_best': 68.9855, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 67.10033333333334, 'M_BLOCKING=16_best': 67.10033333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.67543333333333, 'M_BLOCKING=1_best': 64.67543333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 64.83656666666667, 'M_BLOCKING=2_best': 64.83656666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 67.98616666666666, 'M_BLOCKING=3_best': 67.98616666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 67.85536666666667, 'M_BLOCKING=6_best': 67.85536666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 66.41973333333334, 'xsmm_reference_best': 66.41973333333334, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 123.75286666666668, 'M_BLOCKING=12_best': 123.75286666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 121.15503333333332, 'M_BLOCKING=16_best': 121.15503333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 119.4625, 'M_BLOCKING=1_best': 119.4625, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 119.81763333333333, 'M_BLOCKING=2_best': 119.81763333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 124.2219, 'M_BLOCKING=3_best': 124.2219, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 125.48016666666666, 'M_BLOCKING=6_best': 125.48016666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 118.37083333333334, 'xsmm_reference_best': 118.37083333333334, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'sparse'}
