{'M_BLOCKING=12_avg': 8.006833333333335, 'M_BLOCKING=12_best': 8.006833333333335, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.2216, 'M_BLOCKING=16_best': 8.2216, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.946133333333333, 'M_BLOCKING=1_best': 7.946133333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.9544999999999995, 'M_BLOCKING=2_best': 7.9544999999999995, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.926066666666667, 'M_BLOCKING=3_best': 7.926066666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.9273, 'M_BLOCKING=6_best': 7.9273, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.7935, 'xsmm_reference_best': 7.7935, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 14.916533333333332, 'M_BLOCKING=12_best': 14.916533333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 13.5237, 'M_BLOCKING=16_best': 13.5237, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.9897, 'M_BLOCKING=1_best': 13.9897, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.140466666666667, 'M_BLOCKING=2_best': 13.140466666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.7931, 'M_BLOCKING=3_best': 13.7931, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.800466666666667, 'M_BLOCKING=6_best': 13.800466666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.367333333333333, 'xsmm_reference_best': 11.367333333333333, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 22.972433333333335, 'M_BLOCKING=12_best': 22.972433333333335, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 21.848433333333332, 'M_BLOCKING=16_best': 21.848433333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 21.472466666666666, 'M_BLOCKING=1_best': 21.472466666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 22.475166666666667, 'M_BLOCKING=2_best': 22.475166666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 22.0862, 'M_BLOCKING=3_best': 22.0862, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 22.7459, 'M_BLOCKING=6_best': 22.7459, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.481266666666667, 'xsmm_reference_best': 19.481266666666667, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 37.49366666666666, 'M_BLOCKING=12_best': 37.49366666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.21053333333334, 'M_BLOCKING=16_best': 37.21053333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 35.28603333333333, 'M_BLOCKING=1_best': 35.28603333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 35.77816666666667, 'M_BLOCKING=2_best': 35.77816666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 37.757, 'M_BLOCKING=3_best': 37.757, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 36.9854, 'M_BLOCKING=6_best': 36.9854, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 35.418366666666664, 'xsmm_reference_best': 35.418366666666664, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 102.0201, 'M_BLOCKING=12_best': 102.0201, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 98.43083333333334, 'M_BLOCKING=16_best': 98.43083333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 99.51950000000001, 'M_BLOCKING=1_best': 99.51950000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 97.84456666666667, 'M_BLOCKING=2_best': 97.84456666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 99.78909999999999, 'M_BLOCKING=3_best': 99.78909999999999, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 100.0151, 'M_BLOCKING=6_best': 100.0151, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 80.44523333333333, 'xsmm_reference_best': 80.44523333333333, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 268.3756333333333, 'M_BLOCKING=12_best': 268.3756333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 261.87213333333335, 'M_BLOCKING=16_best': 261.87213333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 251.48973333333333, 'M_BLOCKING=1_best': 251.48973333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 250.55743333333334, 'M_BLOCKING=2_best': 250.55743333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 246.81013333333334, 'M_BLOCKING=3_best': 246.81013333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 268.38803333333334, 'M_BLOCKING=6_best': 268.38803333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 198.9051, 'xsmm_reference_best': 198.9051, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.244266666666666, 'M_BLOCKING=12_best': 8.244266666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.418833333333334, 'M_BLOCKING=16_best': 8.418833333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.160266666666667, 'M_BLOCKING=1_best': 8.160266666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.172, 'M_BLOCKING=2_best': 8.172, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.204633333333334, 'M_BLOCKING=3_best': 8.204633333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.2098, 'M_BLOCKING=6_best': 8.2098, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.9783333333333335, 'xsmm_reference_best': 7.9783333333333335, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 13.854833333333334, 'M_BLOCKING=12_best': 13.854833333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 13.731966666666665, 'M_BLOCKING=16_best': 13.731966666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.051566666666668, 'M_BLOCKING=1_best': 14.051566666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.0396, 'M_BLOCKING=2_best': 14.0396, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.721433333333332, 'M_BLOCKING=3_best': 13.721433333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.882633333333334, 'M_BLOCKING=6_best': 13.882633333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.213066666666668, 'xsmm_reference_best': 11.213066666666668, 'xsmm_reference_cpu_freq': 2.499973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 22.451166666666666, 'M_BLOCKING=12_best': 22.451166666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 22.282966666666667, 'M_BLOCKING=16_best': 22.282966666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 22.9192, 'M_BLOCKING=1_best': 22.9192, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 23.097433333333335, 'M_BLOCKING=2_best': 23.097433333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 22.7793, 'M_BLOCKING=3_best': 22.7793, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 22.470566666666667, 'M_BLOCKING=6_best': 22.470566666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 18.8806, 'xsmm_reference_best': 18.8806, 'xsmm_reference_cpu_freq': 2.499901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.32166666666667, 'M_BLOCKING=12_best': 38.32166666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 36.49606666666667, 'M_BLOCKING=16_best': 36.49606666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 36.0719, 'M_BLOCKING=1_best': 36.0719, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 35.69683333333333, 'M_BLOCKING=2_best': 35.69683333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 37.8361, 'M_BLOCKING=3_best': 37.8361, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 37.820033333333335, 'M_BLOCKING=6_best': 37.820033333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 36.857733333333336, 'xsmm_reference_best': 36.857733333333336, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 98.4438, 'M_BLOCKING=12_best': 98.4438, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 96.23956666666666, 'M_BLOCKING=16_best': 96.23956666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 99.329, 'M_BLOCKING=1_best': 99.329, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 95.38883333333334, 'M_BLOCKING=2_best': 95.38883333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 96.2218, 'M_BLOCKING=3_best': 96.2218, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 99.66563333333333, 'M_BLOCKING=6_best': 99.66563333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 77.39876666666666, 'xsmm_reference_best': 77.39876666666666, 'xsmm_reference_cpu_freq': 2.499975, 'xsmm_reference_kernel_type': 'sparse'}
