{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.996387997735422, 'speedup_best_over_ref': 0.996387997735422, 'xsmm_custom_avg': 264.95, 'xsmm_custom_best': 264.95, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 263.99300000000005, 'xsmm_reference_best': 263.99300000000005, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9968571928421472, 'speedup_best_over_ref': 0.9968571928421472, 'xsmm_custom_avg': 160.048, 'xsmm_custom_best': 160.048, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.545, 'xsmm_reference_best': 159.545, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.8992962050459328, 'speedup_best_over_ref': 0.8992962050459328, 'xsmm_custom_avg': 209.43600000000004, 'xsmm_custom_best': 209.43600000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 188.345, 'xsmm_reference_best': 188.345, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0028980608655373, 'speedup_best_over_ref': 1.0028980608655373, 'xsmm_custom_avg': 159.762, 'xsmm_custom_best': 159.762, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 160.225, 'xsmm_reference_best': 160.225, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.010051345527896, 'speedup_best_over_ref': 1.010051345527896, 'xsmm_custom_avg': 261.756, 'xsmm_custom_best': 261.756, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 264.38699999999994, 'xsmm_reference_best': 264.38699999999994, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9753747947899566, 'speedup_best_over_ref': 0.9753747947899566, 'xsmm_custom_avg': 239.998, 'xsmm_custom_best': 239.998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 234.088, 'xsmm_reference_best': 234.088, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1038962171210365, 'speedup_best_over_ref': 1.1038962171210365, 'xsmm_custom_avg': 344.103, 'xsmm_custom_best': 344.103, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 379.854, 'xsmm_reference_best': 379.854, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.071051348108519, 'speedup_best_over_ref': 1.071051348108519, 'xsmm_custom_avg': 334.20899999999995, 'xsmm_custom_best': 334.20899999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 357.955, 'xsmm_reference_best': 357.955, 'xsmm_reference_cpu_freq': 2.999827, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1035962649964308, 'speedup_best_over_ref': 1.1035962649964308, 'xsmm_custom_avg': 347.416, 'xsmm_custom_best': 347.416, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 383.40700000000004, 'xsmm_reference_best': 383.40700000000004, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.9809398762029812, 'speedup_best_over_ref': 0.9809398762029812, 'xsmm_custom_avg': 277.22799999999995, 'xsmm_custom_best': 277.22799999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 271.944, 'xsmm_reference_best': 271.944, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9347357530821624, 'speedup_best_over_ref': 0.9347357530821624, 'xsmm_custom_avg': 266.777, 'xsmm_custom_best': 266.777, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 249.366, 'xsmm_reference_best': 249.366, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1092273728112585, 'speedup_best_over_ref': 1.1092273728112585, 'xsmm_custom_avg': 343.348, 'xsmm_custom_best': 343.348, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 380.851, 'xsmm_reference_best': 380.851, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 0.9974352982065064, 'speedup_best_over_ref': 0.9974352982065064, 'xsmm_custom_avg': 333.762, 'xsmm_custom_best': 333.762, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 332.906, 'xsmm_reference_best': 332.906, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'sparse'}
