{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9924986705788732, 'speedup_best_over_ref': 0.9924986705788732, 'xsmm_custom_avg': 265.153, 'xsmm_custom_best': 265.153, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 263.164, 'xsmm_reference_best': 263.164, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.004698231402048, 'speedup_best_over_ref': 1.004698231402048, 'xsmm_custom_avg': 158.996, 'xsmm_custom_best': 158.996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.74300000000005, 'xsmm_reference_best': 159.74300000000005, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9380462660922831, 'speedup_best_over_ref': 0.9380462660922831, 'xsmm_custom_avg': 200.795, 'xsmm_custom_best': 200.795, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 188.355, 'xsmm_reference_best': 188.355, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0219643284202045, 'speedup_best_over_ref': 1.0219643284202045, 'xsmm_custom_avg': 158.894, 'xsmm_custom_best': 158.894, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 162.384, 'xsmm_reference_best': 162.384, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9832018713771642, 'speedup_best_over_ref': 0.9832018713771642, 'xsmm_custom_avg': 262.053, 'xsmm_custom_best': 262.053, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 257.651, 'xsmm_reference_best': 257.651, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.0061250390096745, 'speedup_best_over_ref': 1.0061250390096745, 'xsmm_custom_avg': 240.325, 'xsmm_custom_best': 240.325, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 241.79700000000003, 'xsmm_reference_best': 241.79700000000003, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1033760559277601, 'speedup_best_over_ref': 1.1033760559277601, 'xsmm_custom_avg': 343.29999999999995, 'xsmm_custom_best': 343.29999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 378.789, 'xsmm_reference_best': 378.789, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.0392168629510166, 'speedup_best_over_ref': 1.0392168629510166, 'xsmm_custom_avg': 333.275, 'xsmm_custom_best': 333.275, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 346.345, 'xsmm_reference_best': 346.345, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1149755059253301, 'speedup_best_over_ref': 1.1149755059253301, 'xsmm_custom_avg': 344.369, 'xsmm_custom_best': 344.369, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 383.963, 'xsmm_reference_best': 383.963, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.9689212445903813, 'speedup_best_over_ref': 0.9689212445903813, 'xsmm_custom_avg': 277.746, 'xsmm_custom_best': 277.746, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 269.11400000000003, 'xsmm_reference_best': 269.11400000000003, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9380137422540594, 'speedup_best_over_ref': 0.9380137422540594, 'xsmm_custom_avg': 266.914, 'xsmm_custom_best': 266.914, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 250.369, 'xsmm_reference_best': 250.369, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.0142959110839196, 'speedup_best_over_ref': 1.0142959110839196, 'xsmm_custom_avg': 343.245, 'xsmm_custom_best': 343.245, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 348.152, 'xsmm_reference_best': 348.152, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.038168281306064, 'speedup_best_over_ref': 1.038168281306064, 'xsmm_custom_avg': 334.44, 'xsmm_custom_best': 334.44, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 347.20500000000004, 'xsmm_reference_best': 347.20500000000004, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1131244702959378, 'speedup_best_over_ref': 1.1131244702959378, 'xsmm_custom_avg': 344.532, 'xsmm_custom_best': 344.532, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 383.507, 'xsmm_reference_best': 383.507, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.957417854404199, 'speedup_best_over_ref': 0.957417854404199, 'xsmm_custom_avg': 277.769, 'xsmm_custom_best': 277.769, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 265.941, 'xsmm_reference_best': 265.941, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
