{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9787985865724381, 'speedup_best_over_ref': 0.9787985865724381, 'xsmm_custom_avg': 264.605, 'xsmm_custom_best': 264.605, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 258.995, 'xsmm_reference_best': 258.995, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.003138532941915, 'speedup_best_over_ref': 1.003138532941915, 'xsmm_custom_avg': 157.717, 'xsmm_custom_best': 157.717, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 158.212, 'xsmm_reference_best': 158.212, 'xsmm_reference_cpu_freq': 2.999861, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9394153748057227, 'speedup_best_over_ref': 0.9394153748057227, 'xsmm_custom_avg': 200.744, 'xsmm_custom_best': 200.744, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 188.582, 'xsmm_reference_best': 188.582, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.006232168896215, 'speedup_best_over_ref': 1.006232168896215, 'xsmm_custom_avg': 157.73, 'xsmm_custom_best': 157.73, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 158.713, 'xsmm_reference_best': 158.713, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.986963833544665, 'speedup_best_over_ref': 0.986963833544665, 'xsmm_custom_avg': 261.043, 'xsmm_custom_best': 261.043, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 257.64, 'xsmm_reference_best': 257.64, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9741625, 'speedup_best_over_ref': 0.9741625, 'xsmm_custom_avg': 240.0, 'xsmm_custom_best': 240.0, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 233.799, 'xsmm_reference_best': 233.799, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1112287206357934, 'speedup_best_over_ref': 1.1112287206357934, 'xsmm_custom_avg': 341.998, 'xsmm_custom_best': 341.998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 380.038, 'xsmm_reference_best': 380.038, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.0429498617383952, 'speedup_best_over_ref': 1.0429498617383952, 'xsmm_custom_avg': 332.341, 'xsmm_custom_best': 332.341, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 346.615, 'xsmm_reference_best': 346.615, 'xsmm_reference_cpu_freq': 2.99986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1146647589800855, 'speedup_best_over_ref': 1.1146647589800855, 'xsmm_custom_avg': 343.872, 'xsmm_custom_best': 343.872, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 383.302, 'xsmm_reference_best': 383.302, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.9632268278641337, 'speedup_best_over_ref': 0.9632268278641337, 'xsmm_custom_avg': 277.91999999999996, 'xsmm_custom_best': 277.91999999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 267.7, 'xsmm_reference_best': 267.7, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9987247050880514, 'speedup_best_over_ref': 0.9987247050880514, 'xsmm_custom_avg': 266.605, 'xsmm_custom_best': 266.605, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 266.265, 'xsmm_reference_best': 266.265, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'sparse'}
