{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9765093958642346, 'speedup_best_over_ref': 0.9765093958642346, 'xsmm_custom_avg': 264.957, 'xsmm_custom_best': 264.957, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 258.733, 'xsmm_reference_best': 258.733, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0038558635501573, 'speedup_best_over_ref': 1.0038558635501573, 'xsmm_custom_avg': 159.23800000000006, 'xsmm_custom_best': 159.23800000000006, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.852, 'xsmm_reference_best': 159.852, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9342590886224742, 'speedup_best_over_ref': 0.9342590886224742, 'xsmm_custom_avg': 200.773, 'xsmm_custom_best': 200.773, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.574, 'xsmm_reference_best': 187.574, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0062841598871621, 'speedup_best_over_ref': 1.0062841598871621, 'xsmm_custom_avg': 158.812, 'xsmm_custom_best': 158.812, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.81, 'xsmm_reference_best': 159.81, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9848988221081245, 'speedup_best_over_ref': 0.9848988221081245, 'xsmm_custom_avg': 261.569, 'xsmm_custom_best': 261.569, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 257.619, 'xsmm_reference_best': 257.619, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.969385759405442, 'speedup_best_over_ref': 0.969385759405442, 'xsmm_custom_avg': 240.313, 'xsmm_custom_best': 240.313, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 232.956, 'xsmm_reference_best': 232.956, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1092255440724166, 'speedup_best_over_ref': 1.1092255440724166, 'xsmm_custom_avg': 343.015, 'xsmm_custom_best': 343.015, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 380.481, 'xsmm_reference_best': 380.481, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.0387167280457499, 'speedup_best_over_ref': 1.0387167280457499, 'xsmm_custom_avg': 333.99, 'xsmm_custom_best': 333.99, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 346.921, 'xsmm_reference_best': 346.921, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1095017213052893, 'speedup_best_over_ref': 1.1095017213052893, 'xsmm_custom_avg': 344.506, 'xsmm_custom_best': 344.506, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 382.23, 'xsmm_reference_best': 382.23, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.9826819084126223, 'speedup_best_over_ref': 0.9826819084126223, 'xsmm_custom_avg': 277.571, 'xsmm_custom_best': 277.571, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 272.764, 'xsmm_reference_best': 272.764, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9411017455762791, 'speedup_best_over_ref': 0.9411017455762791, 'xsmm_custom_avg': 267.648, 'xsmm_custom_best': 267.648, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 251.884, 'xsmm_reference_best': 251.884, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1073931792821274, 'speedup_best_over_ref': 1.1073931792821274, 'xsmm_custom_avg': 344.12800000000004, 'xsmm_custom_best': 344.12800000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 381.085, 'xsmm_reference_best': 381.085, 'xsmm_reference_cpu_freq': 2.99981, 'xsmm_reference_kernel_type': 'wide-sparse'}
