{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9931410256410254, 'speedup_best_over_ref': 0.9931410256410254, 'xsmm_custom_avg': 265.20000000000005, 'xsmm_custom_best': 265.20000000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 263.381, 'xsmm_reference_best': 263.381, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0038018281398022, 'speedup_best_over_ref': 1.0038018281398022, 'xsmm_custom_avg': 159.397, 'xsmm_custom_best': 159.397, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 160.00300000000004, 'xsmm_reference_best': 160.00300000000004, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9353817151748488, 'speedup_best_over_ref': 0.9353817151748488, 'xsmm_custom_avg': 200.516, 'xsmm_custom_best': 200.516, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.55899999999997, 'xsmm_reference_best': 187.55899999999997, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0056594627602313, 'speedup_best_over_ref': 1.0056594627602313, 'xsmm_custom_avg': 158.849, 'xsmm_custom_best': 158.849, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.748, 'xsmm_reference_best': 159.748, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9828370435719115, 'speedup_best_over_ref': 0.9828370435719115, 'xsmm_custom_avg': 261.84299999999996, 'xsmm_custom_best': 261.84299999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 257.349, 'xsmm_reference_best': 257.349, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9679568883556213, 'speedup_best_over_ref': 0.9679568883556213, 'xsmm_custom_avg': 240.863, 'xsmm_custom_best': 240.863, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 233.145, 'xsmm_reference_best': 233.145, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.101538631642041, 'speedup_best_over_ref': 1.101538631642041, 'xsmm_custom_avg': 343.682, 'xsmm_custom_best': 343.682, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 378.57899999999995, 'xsmm_reference_best': 378.57899999999995, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.0413809418289184, 'speedup_best_over_ref': 1.0413809418289184, 'xsmm_custom_avg': 333.946, 'xsmm_custom_best': 333.946, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 347.765, 'xsmm_reference_best': 347.765, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1132059038704958, 'speedup_best_over_ref': 1.1132059038704958, 'xsmm_custom_avg': 344.452, 'xsmm_custom_best': 344.452, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 383.446, 'xsmm_reference_best': 383.446, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.997533571826631, 'speedup_best_over_ref': 0.997533571826631, 'xsmm_custom_avg': 278.135, 'xsmm_custom_best': 278.135, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 277.449, 'xsmm_reference_best': 277.449, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9344644232756513, 'speedup_best_over_ref': 0.9344644232756513, 'xsmm_custom_avg': 266.115, 'xsmm_custom_best': 266.115, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 248.67499999999995, 'xsmm_reference_best': 248.67499999999995, 'xsmm_reference_cpu_freq': 2.999843, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1019218587459974, 'speedup_best_over_ref': 1.1019218587459974, 'xsmm_custom_avg': 344.14599999999996, 'xsmm_custom_best': 344.14599999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 379.222, 'xsmm_reference_best': 379.222, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.03912895033184, 'speedup_best_over_ref': 1.03912895033184, 'xsmm_custom_avg': 333.896, 'xsmm_custom_best': 333.896, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 346.961, 'xsmm_reference_best': 346.961, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
