{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9756707517171923, 'speedup_best_over_ref': 0.9756707517171923, 'xsmm_custom_avg': 265.113, 'xsmm_custom_best': 265.113, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 258.663, 'xsmm_reference_best': 258.663, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0046112058619168, 'speedup_best_over_ref': 1.0046112058619168, 'xsmm_custom_avg': 158.30999999999995, 'xsmm_custom_best': 158.30999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.04, 'xsmm_reference_best': 159.04, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9381757415959134, 'speedup_best_over_ref': 0.9381757415959134, 'xsmm_custom_avg': 199.873, 'xsmm_custom_best': 199.873, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.516, 'xsmm_reference_best': 187.516, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0016353126906554, 'speedup_best_over_ref': 1.0016353126906554, 'xsmm_custom_avg': 158.991, 'xsmm_custom_best': 158.991, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.251, 'xsmm_reference_best': 159.251, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9836168944327248, 'speedup_best_over_ref': 0.9836168944327248, 'xsmm_custom_avg': 261.672, 'xsmm_custom_best': 261.672, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 257.385, 'xsmm_reference_best': 257.385, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9748799393553171, 'speedup_best_over_ref': 0.9748799393553171, 'xsmm_custom_avg': 240.087, 'xsmm_custom_best': 240.087, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 234.056, 'xsmm_reference_best': 234.056, 'xsmm_reference_cpu_freq': 2.999864, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1063911502673889, 'speedup_best_over_ref': 1.1063911502673889, 'xsmm_custom_avg': 343.694, 'xsmm_custom_best': 343.694, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 380.26, 'xsmm_reference_best': 380.26, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 0.9986789010613728, 'speedup_best_over_ref': 0.9986789010613728, 'xsmm_custom_avg': 333.813, 'xsmm_custom_best': 333.813, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 333.372, 'xsmm_reference_best': 333.372, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1163158047562356, 'speedup_best_over_ref': 1.1163158047562356, 'xsmm_custom_avg': 344.39, 'xsmm_custom_best': 344.39, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 384.448, 'xsmm_reference_best': 384.448, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.9814417166862421, 'speedup_best_over_ref': 0.9814417166862421, 'xsmm_custom_avg': 277.558, 'xsmm_custom_best': 277.558, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 272.407, 'xsmm_reference_best': 272.407, 'xsmm_reference_cpu_freq': 2.999855, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.940387788778878, 'speedup_best_over_ref': 0.940387788778878, 'xsmm_custom_avg': 266.64, 'xsmm_custom_best': 266.64, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 250.745, 'xsmm_reference_best': 250.745, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
