{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0324744648565656, 'speedup_best_over_ref': 1.0324744648565656, 'xsmm_custom_avg': 0.333462, 'xsmm_custom_best': 0.333462, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.344291, 'xsmm_reference_best': 0.344291, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0887405974490474, 'speedup_best_over_ref': 1.0887405974490474, 'xsmm_custom_avg': 0.143711, 'xsmm_custom_best': 0.143711, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.15646400000000005, 'xsmm_reference_best': 0.15646400000000005, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0954893823940586, 'speedup_best_over_ref': 1.0954893823940586, 'xsmm_custom_avg': 0.36194600000000005, 'xsmm_custom_best': 0.36194600000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.39650799999999997, 'xsmm_reference_best': 0.39650799999999997, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.1015492205332427, 'speedup_best_over_ref': 1.1015492205332427, 'xsmm_custom_avg': 0.144137, 'xsmm_custom_best': 0.144137, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.158774, 'xsmm_reference_best': 0.158774, 'xsmm_reference_cpu_freq': 2.99986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0146462688675135, 'speedup_best_over_ref': 1.0146462688675135, 'xsmm_custom_avg': 0.332781, 'xsmm_custom_best': 0.332781, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.337655, 'xsmm_reference_best': 0.337655, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 12000, 'speedup_avg_over_ref': 0.958403206725628, 'speedup_best_over_ref': 0.958403206725628, 'xsmm_custom_avg': 0.809798, 'xsmm_custom_best': 0.809798, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.776113, 'xsmm_reference_best': 0.776113, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0661168738904898, 'speedup_best_over_ref': 1.0661168738904898, 'xsmm_custom_avg': 0.578521, 'xsmm_custom_best': 0.578521, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.616771, 'xsmm_reference_best': 0.616771, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0205896786589514, 'speedup_best_over_ref': 1.0205896786589514, 'xsmm_custom_avg': 1.298029, 'xsmm_custom_best': 1.298029, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.3247550000000001, 'xsmm_reference_best': 1.3247550000000001, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.1070512920227336, 'speedup_best_over_ref': 1.1070512920227336, 'xsmm_custom_avg': 0.707147, 'xsmm_custom_best': 0.707147, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.782848, 'xsmm_reference_best': 0.782848, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0454744553209379, 'speedup_best_over_ref': 1.0454744553209379, 'xsmm_custom_avg': 1.134659, 'xsmm_custom_best': 1.134659, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1862570000000001, 'xsmm_reference_best': 1.1862570000000001, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0844730918445675, 'speedup_best_over_ref': 1.0844730918445675, 'xsmm_custom_avg': 0.771216, 'xsmm_custom_best': 0.771216, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8363630000000001, 'xsmm_reference_best': 0.8363630000000001, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.1083590142708069, 'speedup_best_over_ref': 1.1083590142708069, 'xsmm_custom_avg': 0.573058, 'xsmm_custom_best': 0.573058, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.635154, 'xsmm_reference_best': 0.635154, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0292081558158162, 'speedup_best_over_ref': 1.0292081558158162, 'xsmm_custom_avg': 1.299637, 'xsmm_custom_best': 1.299637, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.337597, 'xsmm_reference_best': 1.337597, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0615780188961954, 'speedup_best_over_ref': 1.0615780188961954, 'xsmm_custom_avg': 0.707444, 'xsmm_custom_best': 0.707444, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.7510070000000001, 'xsmm_reference_best': 0.7510070000000001, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0894811519120198, 'speedup_best_over_ref': 1.0894811519120198, 'xsmm_custom_avg': 1.1318920000000001, 'xsmm_custom_best': 1.1318920000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.233175, 'xsmm_reference_best': 1.233175, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.010173587972695, 'speedup_best_over_ref': 1.010173587972695, 'xsmm_custom_avg': 1.4961289999999998, 'xsmm_custom_best': 1.4961289999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.51135, 'xsmm_reference_best': 1.51135, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0364968906195953, 'speedup_best_over_ref': 1.0364968906195953, 'xsmm_custom_avg': 1.324058, 'xsmm_custom_best': 1.324058, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.372382, 'xsmm_reference_best': 1.372382, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 12000, 'speedup_avg_over_ref': 1.0197519476416217, 'speedup_best_over_ref': 1.0197519476416217, 'xsmm_custom_avg': 3.104909, 'xsmm_custom_best': 3.104909, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.166237, 'xsmm_reference_best': 3.166237, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
