{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0860515319528201, 'speedup_best_over_ref': 1.0860515319528201, 'xsmm_custom_avg': 0.691144, 'xsmm_custom_best': 0.691144, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.7506179999999999, 'xsmm_reference_best': 0.7506179999999999, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0602849412411952, 'speedup_best_over_ref': 1.0602849412411952, 'xsmm_custom_avg': 1.1742069999999998, 'xsmm_custom_best': 1.1742069999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.244994, 'xsmm_reference_best': 1.244994, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0077989582211575, 'speedup_best_over_ref': 1.0077989582211575, 'xsmm_custom_avg': 2.711516, 'xsmm_custom_best': 2.711516, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.732663, 'xsmm_reference_best': 2.732663, 'xsmm_reference_cpu_freq': 2.999843, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9845403264576247, 'speedup_best_over_ref': 0.9845403264576247, 'xsmm_custom_avg': 1.780568, 'xsmm_custom_best': 1.780568, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7530409999999998, 'xsmm_reference_best': 1.7530409999999998, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0866812421344045, 'speedup_best_over_ref': 1.0866812421344045, 'xsmm_custom_avg': 2.259047, 'xsmm_custom_best': 2.259047, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.454864, 'xsmm_reference_best': 2.454864, 'xsmm_reference_cpu_freq': 2.999867, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0014580635336572, 'speedup_best_over_ref': 1.0014580635336572, 'xsmm_custom_avg': 3.165157, 'xsmm_custom_best': 3.165157, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.169772, 'xsmm_reference_best': 3.169772, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9347205902853842, 'speedup_best_over_ref': 0.9347205902853842, 'xsmm_custom_avg': 3.615336, 'xsmm_custom_best': 3.615336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.379329, 'xsmm_reference_best': 3.379329, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0018259905017959, 'speedup_best_over_ref': 1.0018259905017959, 'xsmm_custom_avg': 7.5980680000000005, 'xsmm_custom_best': 7.5980680000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.611942, 'xsmm_reference_best': 7.611942, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9280035381878313, 'speedup_best_over_ref': 0.9280035381878313, 'xsmm_custom_avg': 8.797724, 'xsmm_custom_best': 8.797724, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.164319, 'xsmm_reference_best': 8.164319, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9815393177790471, 'speedup_best_over_ref': 0.9815393177790471, 'xsmm_custom_avg': 6.8277, 'xsmm_custom_best': 6.8277, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.701656, 'xsmm_reference_best': 6.701656, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0132235052100298, 'speedup_best_over_ref': 1.0132235052100298, 'xsmm_custom_avg': 3.521381, 'xsmm_custom_best': 3.521381, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.567946, 'xsmm_reference_best': 3.567946, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9857038595752223, 'speedup_best_over_ref': 0.9857038595752223, 'xsmm_custom_avg': 3.684421, 'xsmm_custom_best': 3.684421, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.631748, 'xsmm_reference_best': 3.631748, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0017724828150691, 'speedup_best_over_ref': 1.0017724828150691, 'xsmm_custom_avg': 7.654235, 'xsmm_custom_best': 7.654235, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.667802, 'xsmm_reference_best': 7.667802, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9205379292135384, 'speedup_best_over_ref': 0.9205379292135384, 'xsmm_custom_avg': 9.119936, 'xsmm_custom_best': 9.119936, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.395247, 'xsmm_reference_best': 8.395247, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9177051901597292, 'speedup_best_over_ref': 0.9177051901597292, 'xsmm_custom_avg': 6.733839, 'xsmm_custom_best': 6.733839, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.179679, 'xsmm_reference_best': 6.179679, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0388539754456085, 'speedup_best_over_ref': 1.0388539754456085, 'xsmm_custom_avg': 5.753594, 'xsmm_custom_best': 5.753594, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.977144, 'xsmm_reference_best': 5.977144, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0019622384862772, 'speedup_best_over_ref': 1.0019622384862772, 'xsmm_custom_avg': 8.680902, 'xsmm_custom_best': 8.680902, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.697936, 'xsmm_reference_best': 8.697936, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9234311040616459, 'speedup_best_over_ref': 0.9234311040616459, 'xsmm_custom_avg': 16.255922, 'xsmm_custom_best': 16.255922, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.011224, 'xsmm_reference_best': 15.011224, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.8541507517218866, 'speedup_best_over_ref': 0.8541507517218866, 'xsmm_custom_avg': 20.503527, 'xsmm_custom_best': 20.503527, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.513102999999997, 'xsmm_reference_best': 17.513102999999997, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9131133209639051, 'speedup_best_over_ref': 0.9131133209639051, 'xsmm_custom_avg': 16.347293, 'xsmm_custom_best': 16.347293, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.926931, 'xsmm_reference_best': 14.926931, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.8883578275535003, 'speedup_best_over_ref': 0.8883578275535003, 'xsmm_custom_avg': 7.9189430000000005, 'xsmm_custom_best': 7.9189430000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.034854999999999, 'xsmm_reference_best': 7.034854999999999, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0441600614010766, 'speedup_best_over_ref': 1.0441600614010766, 'xsmm_custom_avg': 8.666949, 'xsmm_custom_best': 8.666949, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.049682, 'xsmm_reference_best': 9.049682, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.920693893571817, 'speedup_best_over_ref': 0.920693893571817, 'xsmm_custom_avg': 16.315528, 'xsmm_custom_best': 16.315528, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.021607, 'xsmm_reference_best': 15.021607, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m132.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.847505711697074, 'speedup_best_over_ref': 0.847505711697074, 'xsmm_custom_avg': 20.720199, 'xsmm_custom_best': 20.720199, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.560487000000002, 'xsmm_reference_best': 17.560487000000002, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m460.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9352547975455602, 'speedup_best_over_ref': 0.9352547975455602, 'xsmm_custom_avg': 16.012615, 'xsmm_custom_best': 16.012615, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.975875, 'xsmm_reference_best': 14.975875, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9613955036207095, 'speedup_best_over_ref': 0.9613955036207095, 'xsmm_custom_avg': 10.057559, 'xsmm_custom_best': 10.057559, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.669291999999999, 'xsmm_reference_best': 9.669291999999999, 'xsmm_reference_cpu_freq': 2.999982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9023822794067702, 'speedup_best_over_ref': 0.9023822794067702, 'xsmm_custom_avg': 16.120905, 'xsmm_custom_best': 16.120905, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.547218999999998, 'xsmm_reference_best': 14.547218999999998, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9117944228291149, 'speedup_best_over_ref': 0.9117944228291149, 'xsmm_custom_avg': 27.251236000000002, 'xsmm_custom_best': 27.251236000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.847525, 'xsmm_reference_best': 24.847525, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9239520697815667, 'speedup_best_over_ref': 0.9239520697815667, 'xsmm_custom_avg': 34.970839999999995, 'xsmm_custom_best': 34.970839999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 32.31138, 'xsmm_reference_best': 32.31138, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 24000, 'speedup_avg_over_ref': 1.0317653454772069, 'speedup_best_over_ref': 1.0317653454772069, 'xsmm_custom_avg': 27.785972, 'xsmm_custom_best': 27.785972, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.668602999999997, 'xsmm_reference_best': 28.668602999999997, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m0.txt', 'size_n': 24000, 'speedup_avg_over_ref': 0.9034741011418229, 'speedup_best_over_ref': 0.9034741011418229, 'xsmm_custom_avg': 14.085370000000001, 'xsmm_custom_best': 14.085370000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.725767, 'xsmm_reference_best': 12.725767, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'wide-sparse'}
