{'N_BLOCKING=1_avg': 264.088, 'N_BLOCKING=1_best': 264.088, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 258.068, 'N_BLOCKING=2_best': 258.068, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 260.946, 'N_BLOCKING=3_best': 260.946, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 258.458, 'xsmm_reference_best': 258.458, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 158.023, 'N_BLOCKING=1_best': 158.023, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 158.928, 'N_BLOCKING=2_best': 158.928, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.571, 'N_BLOCKING=3_best': 159.571, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.302, 'xsmm_reference_best': 159.302, 'xsmm_reference_cpu_freq': 2.999803, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 199.907, 'N_BLOCKING=1_best': 199.907, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 186.73400000000004, 'N_BLOCKING=2_best': 186.73400000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 192.536, 'N_BLOCKING=3_best': 192.536, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 188.875, 'xsmm_reference_best': 188.875, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 158.074, 'N_BLOCKING=1_best': 158.074, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 159.76599999999996, 'N_BLOCKING=2_best': 159.76599999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 160.002, 'N_BLOCKING=3_best': 160.002, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 161.047, 'xsmm_reference_best': 161.047, 'xsmm_reference_cpu_freq': 2.999818, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 261.391, 'N_BLOCKING=1_best': 261.391, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 257.622, 'N_BLOCKING=2_best': 257.622, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 258.851, 'N_BLOCKING=3_best': 258.851, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 257.523, 'xsmm_reference_best': 257.523, 'xsmm_reference_cpu_freq': 2.999856, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 239.71400000000006, 'N_BLOCKING=1_best': 239.71400000000006, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 231.681, 'N_BLOCKING=2_best': 231.681, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 235.03300000000002, 'N_BLOCKING=3_best': 235.03300000000002, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 240.705, 'xsmm_reference_best': 240.705, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 341.947, 'N_BLOCKING=1_best': 341.947, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 389.403, 'N_BLOCKING=2_best': 389.403, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.381, 'N_BLOCKING=3_best': 381.381, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 381.54600000000005, 'xsmm_reference_best': 381.54600000000005, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 332.875, 'N_BLOCKING=1_best': 332.875, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 354.98800000000006, 'N_BLOCKING=2_best': 354.98800000000006, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 352.182, 'N_BLOCKING=3_best': 352.182, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 333.024, 'xsmm_reference_best': 333.024, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 343.389, 'N_BLOCKING=1_best': 343.389, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 395.321, 'N_BLOCKING=2_best': 395.321, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.025, 'N_BLOCKING=3_best': 377.025, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 350.794, 'xsmm_reference_best': 350.794, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 276.243, 'N_BLOCKING=1_best': 276.243, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 274.016, 'N_BLOCKING=2_best': 274.016, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 265.494, 'N_BLOCKING=3_best': 265.494, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 274.50699999999995, 'xsmm_reference_best': 274.50699999999995, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 265.46000000000004, 'N_BLOCKING=1_best': 265.46000000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 248.866, 'N_BLOCKING=2_best': 248.866, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 249.115, 'N_BLOCKING=3_best': 249.115, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 264.949, 'xsmm_reference_best': 264.949, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'sparse'}
