{'N_BLOCKING=1_avg': 264.446, 'N_BLOCKING=1_best': 264.446, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 258.632, 'N_BLOCKING=2_best': 258.632, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 260.98900000000003, 'N_BLOCKING=3_best': 260.98900000000003, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 258.578, 'xsmm_reference_best': 258.578, 'xsmm_reference_cpu_freq': 2.999843, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 158.047, 'N_BLOCKING=1_best': 158.047, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 158.637, 'N_BLOCKING=2_best': 158.637, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.34699999999998, 'N_BLOCKING=3_best': 159.34699999999998, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 158.964, 'xsmm_reference_best': 158.964, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 200.03, 'N_BLOCKING=1_best': 200.03, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 187.065, 'N_BLOCKING=2_best': 187.065, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 192.58799999999997, 'N_BLOCKING=3_best': 192.58799999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 187.433, 'xsmm_reference_best': 187.433, 'xsmm_reference_cpu_freq': 2.99984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 158.709, 'N_BLOCKING=1_best': 158.709, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 159.147, 'N_BLOCKING=2_best': 159.147, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.70500000000004, 'N_BLOCKING=3_best': 159.70500000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.124, 'xsmm_reference_best': 159.124, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 261.839, 'N_BLOCKING=1_best': 261.839, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 257.485, 'N_BLOCKING=2_best': 257.485, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 258.785, 'N_BLOCKING=3_best': 258.785, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 257.498, 'xsmm_reference_best': 257.498, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 240.059, 'N_BLOCKING=1_best': 240.059, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 236.918, 'N_BLOCKING=2_best': 236.918, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 236.168, 'N_BLOCKING=3_best': 236.168, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 235.328, 'xsmm_reference_best': 235.328, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 341.875, 'N_BLOCKING=1_best': 341.875, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.553, 'N_BLOCKING=2_best': 390.553, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.363, 'N_BLOCKING=3_best': 381.363, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 382.911, 'xsmm_reference_best': 382.911, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 332.36800000000005, 'N_BLOCKING=1_best': 332.36800000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 354.766, 'N_BLOCKING=2_best': 354.766, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 352.5, 'N_BLOCKING=3_best': 352.5, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 348.022, 'xsmm_reference_best': 348.022, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 343.708, 'N_BLOCKING=1_best': 343.708, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 395.757, 'N_BLOCKING=2_best': 395.757, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.635, 'N_BLOCKING=3_best': 376.635, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 384.12300000000005, 'xsmm_reference_best': 384.12300000000005, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 277.45, 'N_BLOCKING=1_best': 277.45, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 272.86800000000005, 'N_BLOCKING=2_best': 272.86800000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 269.986, 'N_BLOCKING=3_best': 269.986, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 277.734, 'xsmm_reference_best': 277.734, 'xsmm_reference_cpu_freq': 2.999842, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 265.648, 'N_BLOCKING=1_best': 265.648, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 251.987, 'N_BLOCKING=2_best': 251.987, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 249.445, 'N_BLOCKING=3_best': 249.445, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 252.604, 'xsmm_reference_best': 252.604, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 341.991, 'N_BLOCKING=1_best': 341.991, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.846, 'N_BLOCKING=2_best': 390.846, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.225, 'N_BLOCKING=3_best': 381.225, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 382.872, 'xsmm_reference_best': 382.872, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 333.09900000000005, 'N_BLOCKING=1_best': 333.09900000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 355.685, 'N_BLOCKING=2_best': 355.685, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 351.561, 'N_BLOCKING=3_best': 351.561, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 348.135, 'xsmm_reference_best': 348.135, 'xsmm_reference_cpu_freq': 2.99985, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 343.85900000000004, 'N_BLOCKING=1_best': 343.85900000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 396.561, 'N_BLOCKING=2_best': 396.561, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.701, 'N_BLOCKING=3_best': 376.701, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 385.055, 'xsmm_reference_best': 385.055, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 277.204, 'N_BLOCKING=1_best': 277.204, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 274.573, 'N_BLOCKING=2_best': 274.573, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 270.598, 'N_BLOCKING=3_best': 270.598, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 274.371, 'xsmm_reference_best': 274.371, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 315.409, 'N_BLOCKING=1_best': 315.409, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 319.681, 'N_BLOCKING=2_best': 319.681, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 318.504, 'N_BLOCKING=3_best': 318.504, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 1800000, 'xsmm_reference_avg': 318.978, 'xsmm_reference_best': 318.978, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 348.842, 'N_BLOCKING=1_best': 348.842, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.746, 'N_BLOCKING=2_best': 399.746, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 394.405, 'N_BLOCKING=3_best': 394.405, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 1800000, 'xsmm_reference_avg': 405.99199999999996, 'xsmm_reference_best': 405.99199999999996, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 336.148, 'N_BLOCKING=1_best': 336.148, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 355.56899999999996, 'N_BLOCKING=2_best': 355.56899999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 342.468, 'N_BLOCKING=3_best': 342.468, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 999984, 'xsmm_reference_avg': 354.36, 'xsmm_reference_best': 354.36, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 351.674, 'N_BLOCKING=1_best': 351.674, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 410.206, 'N_BLOCKING=2_best': 410.206, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 389.013, 'N_BLOCKING=3_best': 389.013, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 1124976, 'xsmm_reference_avg': 427.697, 'xsmm_reference_best': 427.697, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 354.75, 'N_BLOCKING=1_best': 354.75, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 358.831, 'N_BLOCKING=2_best': 358.831, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 366.753, 'N_BLOCKING=3_best': 366.753, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 1124976, 'xsmm_reference_avg': 356.573, 'xsmm_reference_best': 356.573, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 360.04499999999996, 'N_BLOCKING=1_best': 360.04499999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 350.415, 'N_BLOCKING=2_best': 350.415, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 339.411, 'N_BLOCKING=3_best': 339.411, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 1800000, 'xsmm_reference_avg': 357.346, 'xsmm_reference_best': 357.346, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 349.50800000000004, 'N_BLOCKING=1_best': 349.50800000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.885, 'N_BLOCKING=2_best': 399.885, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 392.908, 'N_BLOCKING=3_best': 392.908, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 1800000, 'xsmm_reference_avg': 398.419, 'xsmm_reference_best': 398.419, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
