{'N_BLOCKING=1_avg': 264.33, 'N_BLOCKING=1_best': 264.33, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 258.202, 'N_BLOCKING=2_best': 258.202, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 261.178, 'N_BLOCKING=3_best': 261.178, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 262.791, 'xsmm_reference_best': 262.791, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 158.267, 'N_BLOCKING=1_best': 158.267, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 158.487, 'N_BLOCKING=2_best': 158.487, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.299, 'N_BLOCKING=3_best': 159.299, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 158.963, 'xsmm_reference_best': 158.963, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 199.246, 'N_BLOCKING=1_best': 199.246, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 187.295, 'N_BLOCKING=2_best': 187.295, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 192.78, 'N_BLOCKING=3_best': 192.78, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 189.192, 'xsmm_reference_best': 189.192, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 157.888, 'N_BLOCKING=1_best': 157.888, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 158.754, 'N_BLOCKING=2_best': 158.754, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.642, 'N_BLOCKING=3_best': 159.642, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 158.974, 'xsmm_reference_best': 158.974, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 261.322, 'N_BLOCKING=1_best': 261.322, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 257.351, 'N_BLOCKING=2_best': 257.351, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 258.632, 'N_BLOCKING=3_best': 258.632, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 257.42100000000005, 'xsmm_reference_best': 257.42100000000005, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 239.781, 'N_BLOCKING=1_best': 239.781, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 232.622, 'N_BLOCKING=2_best': 232.622, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 234.877, 'N_BLOCKING=3_best': 234.877, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 236.031, 'xsmm_reference_best': 236.031, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 341.841, 'N_BLOCKING=1_best': 341.841, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 389.70399999999995, 'N_BLOCKING=2_best': 389.70399999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.52, 'N_BLOCKING=3_best': 381.52, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 348.43, 'xsmm_reference_best': 348.43, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 332.72400000000005, 'N_BLOCKING=1_best': 332.72400000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 354.657, 'N_BLOCKING=2_best': 354.657, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 351.692, 'N_BLOCKING=3_best': 351.692, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 348.5, 'xsmm_reference_best': 348.5, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 343.81399999999996, 'N_BLOCKING=1_best': 343.81399999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.743, 'N_BLOCKING=2_best': 394.743, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.996, 'N_BLOCKING=3_best': 376.996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 387.539, 'xsmm_reference_best': 387.539, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 276.779, 'N_BLOCKING=1_best': 276.779, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 269.807, 'N_BLOCKING=2_best': 269.807, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 273.594, 'N_BLOCKING=3_best': 273.594, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 278.419, 'xsmm_reference_best': 278.419, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 266.471, 'N_BLOCKING=1_best': 266.471, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 247.274, 'N_BLOCKING=2_best': 247.274, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 250.026, 'N_BLOCKING=3_best': 250.026, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 266.081, 'xsmm_reference_best': 266.081, 'xsmm_reference_cpu_freq': 3.000005, 'xsmm_reference_kernel_type': 'sparse'}
