{'N_BLOCKING=1_avg': 264.05600000000004, 'N_BLOCKING=1_best': 264.05600000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 257.746, 'N_BLOCKING=2_best': 257.746, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 260.935, 'N_BLOCKING=3_best': 260.935, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 258.256, 'xsmm_reference_best': 258.256, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 158.282, 'N_BLOCKING=1_best': 158.282, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 158.324, 'N_BLOCKING=2_best': 158.324, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.882, 'N_BLOCKING=3_best': 159.882, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.211, 'xsmm_reference_best': 159.211, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 198.989, 'N_BLOCKING=1_best': 198.989, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 186.465, 'N_BLOCKING=2_best': 186.465, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 192.319, 'N_BLOCKING=3_best': 192.319, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 188.273, 'xsmm_reference_best': 188.273, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 157.675, 'N_BLOCKING=1_best': 157.675, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 158.78, 'N_BLOCKING=2_best': 158.78, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.562, 'N_BLOCKING=3_best': 159.562, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 158.85799999999995, 'xsmm_reference_best': 158.85799999999995, 'xsmm_reference_cpu_freq': 2.9998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 260.97, 'N_BLOCKING=1_best': 260.97, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 257.24, 'N_BLOCKING=2_best': 257.24, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 258.454, 'N_BLOCKING=3_best': 258.454, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 256.674, 'xsmm_reference_best': 256.674, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 239.523, 'N_BLOCKING=1_best': 239.523, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 231.701, 'N_BLOCKING=2_best': 231.701, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 235.337, 'N_BLOCKING=3_best': 235.337, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 235.391, 'xsmm_reference_best': 235.391, 'xsmm_reference_cpu_freq': 2.999837, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 341.852, 'N_BLOCKING=1_best': 341.852, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.12, 'N_BLOCKING=2_best': 390.12, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.266, 'N_BLOCKING=3_best': 381.266, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 377.75, 'xsmm_reference_best': 377.75, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 332.067, 'N_BLOCKING=1_best': 332.067, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 354.467, 'N_BLOCKING=2_best': 354.467, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 351.92100000000005, 'N_BLOCKING=3_best': 351.92100000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 333.13, 'xsmm_reference_best': 333.13, 'xsmm_reference_cpu_freq': 2.999835, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 343.425, 'N_BLOCKING=1_best': 343.425, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 395.496, 'N_BLOCKING=2_best': 395.496, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.36400000000003, 'N_BLOCKING=3_best': 376.36400000000003, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 382.324, 'xsmm_reference_best': 382.324, 'xsmm_reference_cpu_freq': 2.999852, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 276.806, 'N_BLOCKING=1_best': 276.806, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 270.303, 'N_BLOCKING=2_best': 270.303, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 271.825, 'N_BLOCKING=3_best': 271.825, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 270.74, 'xsmm_reference_best': 270.74, 'xsmm_reference_cpu_freq': 2.999854, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 265.223, 'N_BLOCKING=1_best': 265.223, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 249.417, 'N_BLOCKING=2_best': 249.417, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 249.511, 'N_BLOCKING=3_best': 249.511, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 251.596, 'xsmm_reference_best': 251.596, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
