{'N_BLOCKING=1_avg': 264.267, 'N_BLOCKING=1_best': 264.267, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 258.17999999999995, 'N_BLOCKING=2_best': 258.17999999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 261.087, 'N_BLOCKING=3_best': 261.087, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 258.199, 'xsmm_reference_best': 258.199, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 158.121, 'N_BLOCKING=1_best': 158.121, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 158.44399999999996, 'N_BLOCKING=2_best': 158.44399999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.567, 'N_BLOCKING=3_best': 159.567, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 158.826, 'xsmm_reference_best': 158.826, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 200.37, 'N_BLOCKING=1_best': 200.37, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 188.13400000000001, 'N_BLOCKING=2_best': 188.13400000000001, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 193.113, 'N_BLOCKING=3_best': 193.113, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 200.428, 'xsmm_reference_best': 200.428, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 157.806, 'N_BLOCKING=1_best': 157.806, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 159.017, 'N_BLOCKING=2_best': 159.017, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 159.942, 'N_BLOCKING=3_best': 159.942, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.477, 'xsmm_reference_best': 159.477, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 261.539, 'N_BLOCKING=1_best': 261.539, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 257.606, 'N_BLOCKING=2_best': 257.606, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 258.745, 'N_BLOCKING=3_best': 258.745, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 257.649, 'xsmm_reference_best': 257.649, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 239.84000000000003, 'N_BLOCKING=1_best': 239.84000000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 232.231, 'N_BLOCKING=2_best': 232.231, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 236.79499999999996, 'N_BLOCKING=3_best': 236.79499999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 233.419, 'xsmm_reference_best': 233.419, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 342.291, 'N_BLOCKING=1_best': 342.291, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.234, 'N_BLOCKING=2_best': 390.234, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.10299999999995, 'N_BLOCKING=3_best': 381.10299999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 380.424, 'xsmm_reference_best': 380.424, 'xsmm_reference_cpu_freq': 2.999864, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 332.889, 'N_BLOCKING=1_best': 332.889, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 354.78099999999995, 'N_BLOCKING=2_best': 354.78099999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 352.326, 'N_BLOCKING=3_best': 352.326, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 347.498, 'xsmm_reference_best': 347.498, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 343.958, 'N_BLOCKING=1_best': 343.958, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 395.94000000000005, 'N_BLOCKING=2_best': 395.94000000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.252, 'N_BLOCKING=3_best': 377.252, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 389.114, 'xsmm_reference_best': 389.114, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 277.223, 'N_BLOCKING=1_best': 277.223, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 270.105, 'N_BLOCKING=2_best': 270.105, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 265.76, 'N_BLOCKING=3_best': 265.76, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 277.132, 'xsmm_reference_best': 277.132, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 267.016, 'N_BLOCKING=1_best': 267.016, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.409, 'N_BLOCKING=2_best': 252.409, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 249.019, 'N_BLOCKING=3_best': 249.019, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 253.616, 'xsmm_reference_best': 253.616, 'xsmm_reference_cpu_freq': 2.999849, 'xsmm_reference_kernel_type': 'wide-sparse'}
