{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0325323400206492, 'speedup_best_over_ref': 1.0325323400206492, 'xsmm_custom_avg': 1.6465666666666665, 'xsmm_custom_best': 1.6465666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7001333333333333, 'xsmm_reference_best': 1.7001333333333333, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1253911587112697, 'speedup_best_over_ref': 1.1253911587112697, 'xsmm_custom_avg': 0.7563, 'xsmm_custom_best': 0.7563, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8511333333333333, 'xsmm_reference_best': 0.8511333333333333, 'xsmm_reference_cpu_freq': 2.4999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.032036355442049, 'speedup_best_over_ref': 1.032036355442049, 'xsmm_custom_avg': 1.7750666666666668, 'xsmm_custom_best': 1.7750666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8319333333333332, 'xsmm_reference_best': 1.8319333333333332, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1173905382785658, 'speedup_best_over_ref': 1.1173905382785658, 'xsmm_custom_avg': 0.7567333333333334, 'xsmm_custom_best': 0.7567333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8455666666666667, 'xsmm_reference_best': 0.8455666666666667, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0286027486246727, 'speedup_best_over_ref': 1.0286027486246727, 'xsmm_custom_avg': 1.6420333333333335, 'xsmm_custom_best': 1.6420333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.689, 'xsmm_reference_best': 1.689, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0442594371508878, 'speedup_best_over_ref': 1.0442594371508878, 'xsmm_custom_avg': 3.7476, 'xsmm_custom_best': 3.7476, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.9134666666666664, 'xsmm_reference_best': 3.9134666666666664, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.06294256490952, 'speedup_best_over_ref': 1.06294256490952, 'xsmm_custom_avg': 3.8977333333333335, 'xsmm_custom_best': 3.8977333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.143066666666667, 'xsmm_reference_best': 4.143066666666667, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0088445818826632, 'speedup_best_over_ref': 1.0088445818826632, 'xsmm_custom_avg': 7.707166666666668, 'xsmm_custom_best': 7.707166666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.775333333333333, 'xsmm_reference_best': 7.775333333333333, 'xsmm_reference_cpu_freq': 2.499891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.960236554150351, 'speedup_best_over_ref': 0.960236554150351, 'xsmm_custom_avg': 7.039966666666667, 'xsmm_custom_best': 7.039966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.760033333333333, 'xsmm_reference_best': 6.760033333333333, 'xsmm_reference_cpu_freq': 2.4999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0776647088939637, 'speedup_best_over_ref': 1.0776647088939637, 'xsmm_custom_avg': 5.794566666666666, 'xsmm_custom_best': 5.794566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.244599999999999, 'xsmm_reference_best': 6.244599999999999, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1260092224201361, 'speedup_best_over_ref': 1.1260092224201361, 'xsmm_custom_avg': 4.004733333333333, 'xsmm_custom_best': 4.004733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.509366666666667, 'xsmm_reference_best': 4.509366666666667, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
