{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0295001554457839, 'speedup_best_over_ref': 1.0295001554457839, 'xsmm_custom_avg': 0.9649666666666668, 'xsmm_custom_best': 0.9649666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9934333333333334, 'xsmm_reference_best': 0.9934333333333334, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1059939828743346, 'speedup_best_over_ref': 1.1059939828743346, 'xsmm_custom_avg': 0.4321, 'xsmm_custom_best': 0.4321, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4779, 'xsmm_reference_best': 0.4779, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0302551365996837, 'speedup_best_over_ref': 1.0302551365996837, 'xsmm_custom_avg': 1.0334333333333334, 'xsmm_custom_best': 1.0334333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0647, 'xsmm_reference_best': 1.0647, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0971839608203244, 'speedup_best_over_ref': 1.0971839608203244, 'xsmm_custom_avg': 0.4356, 'xsmm_custom_best': 0.4356, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4779333333333333, 'xsmm_reference_best': 0.4779333333333333, 'xsmm_reference_cpu_freq': 2.499899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0273045831454046, 'speedup_best_over_ref': 1.0273045831454046, 'xsmm_custom_avg': 0.9607666666666667, 'xsmm_custom_best': 0.9607666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.987, 'xsmm_reference_best': 0.987, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0248809940230863, 'speedup_best_over_ref': 1.0248809940230863, 'xsmm_custom_avg': 2.1917666666666666, 'xsmm_custom_best': 2.1917666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.2462999999999997, 'xsmm_reference_best': 2.2462999999999997, 'xsmm_reference_cpu_freq': 2.499872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0396518196129274, 'speedup_best_over_ref': 1.0396518196129274, 'xsmm_custom_avg': 1.7998333333333332, 'xsmm_custom_best': 1.7998333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8712000000000002, 'xsmm_reference_best': 1.8712000000000002, 'xsmm_reference_cpu_freq': 2.499884, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.025878591503296, 'speedup_best_over_ref': 1.025878591503296, 'xsmm_custom_avg': 3.8783666666666665, 'xsmm_custom_best': 3.8783666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.978733333333333, 'xsmm_reference_best': 3.978733333333333, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9931266584687077, 'speedup_best_over_ref': 0.9931266584687077, 'xsmm_custom_avg': 2.5751666666666666, 'xsmm_custom_best': 2.5751666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.557466666666667, 'xsmm_reference_best': 2.557466666666667, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0957259027232193, 'speedup_best_over_ref': 1.0957259027232193, 'xsmm_custom_avg': 3.266966666666667, 'xsmm_custom_best': 3.266966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.5797000000000003, 'xsmm_reference_best': 3.5797000000000003, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0889118055866924, 'speedup_best_over_ref': 1.0889118055866924, 'xsmm_custom_avg': 2.2303, 'xsmm_custom_best': 2.2303, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4286000000000003, 'xsmm_reference_best': 2.4286000000000003, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
