{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0339096884824233, 'speedup_best_over_ref': 1.0339096884824233, 'xsmm_custom_avg': 2.332666666666667, 'xsmm_custom_best': 2.332666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4117666666666664, 'xsmm_reference_best': 2.4117666666666664, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0933849669883189, 'speedup_best_over_ref': 1.0933849669883189, 'xsmm_custom_avg': 1.0501333333333334, 'xsmm_custom_best': 1.0501333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1481999999999999, 'xsmm_reference_best': 1.1481999999999999, 'xsmm_reference_cpu_freq': 2.499996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0595544016743053, 'speedup_best_over_ref': 1.0595544016743053, 'xsmm_custom_avg': 2.5164666666666666, 'xsmm_custom_best': 2.5164666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.666333333333333, 'xsmm_reference_best': 2.666333333333333, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1370350540140466, 'speedup_best_over_ref': 1.1370350540140466, 'xsmm_custom_avg': 1.0583666666666667, 'xsmm_custom_best': 1.0583666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2033999999999998, 'xsmm_reference_best': 1.2033999999999998, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0262371067652822, 'speedup_best_over_ref': 1.0262371067652822, 'xsmm_custom_avg': 2.330033333333333, 'xsmm_custom_best': 2.330033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3911666666666664, 'xsmm_reference_best': 2.3911666666666664, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0276622309222212, 'speedup_best_over_ref': 1.0276622309222212, 'xsmm_custom_avg': 5.312899999999998, 'xsmm_custom_best': 5.312899999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.459866666666667, 'xsmm_reference_best': 5.459866666666667, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8558956595504029, 'speedup_best_over_ref': 0.8558956595504029, 'xsmm_custom_avg': 7.544533333333334, 'xsmm_custom_best': 7.544533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.457333333333334, 'xsmm_reference_best': 6.457333333333334, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.007436002646145, 'speedup_best_over_ref': 1.007436002646145, 'xsmm_custom_avg': 11.9419, 'xsmm_custom_best': 11.9419, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.030700000000001, 'xsmm_reference_best': 12.030700000000001, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9095217858174021, 'speedup_best_over_ref': 0.9095217858174021, 'xsmm_custom_avg': 10.275033333333333, 'xsmm_custom_best': 10.275033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.345366666666667, 'xsmm_reference_best': 9.345366666666667, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.053523049328101, 'speedup_best_over_ref': 1.053523049328101, 'xsmm_custom_avg': 8.009633333333333, 'xsmm_custom_best': 8.009633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.438333333333334, 'xsmm_reference_best': 8.438333333333334, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1617302196057357, 'speedup_best_over_ref': 1.1617302196057357, 'xsmm_custom_avg': 5.458266666666666, 'xsmm_custom_best': 5.458266666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.341033333333333, 'xsmm_reference_best': 6.341033333333333, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'sparse'}
