{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0324723994733112, 'speedup_best_over_ref': 1.0324723994733112, 'xsmm_custom_avg': 1.6455, 'xsmm_custom_best': 1.6455, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6989333333333334, 'xsmm_reference_best': 1.6989333333333334, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1275266610146801, 'speedup_best_over_ref': 1.1275266610146801, 'xsmm_custom_avg': 0.7470333333333333, 'xsmm_custom_best': 0.7470333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8422999999999999, 'xsmm_reference_best': 0.8422999999999999, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.133502633559067, 'speedup_best_over_ref': 1.133502633559067, 'xsmm_custom_avg': 1.7719999999999998, 'xsmm_custom_best': 1.7719999999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0085666666666664, 'xsmm_reference_best': 2.0085666666666664, 'xsmm_reference_cpu_freq': 2.499894, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1033094029066712, 'speedup_best_over_ref': 1.1033094029066712, 'xsmm_custom_avg': 0.7614666666666667, 'xsmm_custom_best': 0.7614666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8401333333333334, 'xsmm_reference_best': 0.8401333333333334, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0272876779079447, 'speedup_best_over_ref': 1.0272876779079447, 'xsmm_custom_avg': 1.6417666666666666, 'xsmm_custom_best': 1.6417666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6865666666666668, 'xsmm_reference_best': 1.6865666666666668, 'xsmm_reference_cpu_freq': 2.499907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0230650948231674, 'speedup_best_over_ref': 1.0230650948231674, 'xsmm_custom_avg': 3.7719333333333336, 'xsmm_custom_best': 3.7719333333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8589333333333333, 'xsmm_reference_best': 3.8589333333333333, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9532774483034487, 'speedup_best_over_ref': 0.9532774483034487, 'xsmm_custom_avg': 3.833266666666667, 'xsmm_custom_best': 3.833266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.654166666666667, 'xsmm_reference_best': 3.654166666666667, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9639978870091698, 'speedup_best_over_ref': 0.9639978870091698, 'xsmm_custom_avg': 7.3829, 'xsmm_custom_best': 7.3829, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.1171, 'xsmm_reference_best': 7.1171, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9713967525201852, 'speedup_best_over_ref': 0.9713967525201852, 'xsmm_custom_avg': 6.345433333333333, 'xsmm_custom_best': 6.345433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.1639333333333335, 'xsmm_reference_best': 6.1639333333333335, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0909681574075138, 'speedup_best_over_ref': 1.0909681574075138, 'xsmm_custom_avg': 5.797266666666667, 'xsmm_custom_best': 5.797266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.324633333333334, 'xsmm_reference_best': 6.324633333333334, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1503537342321297, 'speedup_best_over_ref': 1.1503537342321297, 'xsmm_custom_avg': 3.9954666666666667, 'xsmm_custom_best': 3.9954666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.5962, 'xsmm_reference_best': 4.5962, 'xsmm_reference_cpu_freq': 2.499985, 'xsmm_reference_kernel_type': 'sparse'}
