{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0325230007583455, 'speedup_best_over_ref': 1.0325230007583455, 'xsmm_custom_avg': 2.3296333333333332, 'xsmm_custom_best': 2.3296333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4054, 'xsmm_reference_best': 2.4054, 'xsmm_reference_cpu_freq': 2.499986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0900163666121112, 'speedup_best_over_ref': 1.0900163666121112, 'xsmm_custom_avg': 1.0590666666666666, 'xsmm_custom_best': 1.0590666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1543999999999999, 'xsmm_reference_best': 1.1543999999999999, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0294703305455992, 'speedup_best_over_ref': 1.0294703305455992, 'xsmm_custom_avg': 2.511, 'xsmm_custom_best': 2.511, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.585, 'xsmm_reference_best': 2.585, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0938186681952804, 'speedup_best_over_ref': 1.0938186681952804, 'xsmm_custom_avg': 1.0467, 'xsmm_custom_best': 1.0467, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1449, 'xsmm_reference_best': 1.1449, 'xsmm_reference_cpu_freq': 2.499866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0282890496311679, 'speedup_best_over_ref': 1.0282890496311679, 'xsmm_custom_avg': 2.3271666666666664, 'xsmm_custom_best': 2.3271666666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.392999999999999, 'xsmm_reference_best': 2.392999999999999, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0285511292188523, 'speedup_best_over_ref': 1.0285511292188523, 'xsmm_custom_avg': 5.3016, 'xsmm_custom_best': 5.3016, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.452966666666667, 'xsmm_reference_best': 5.452966666666667, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9957262727253753, 'speedup_best_over_ref': 0.9957262727253753, 'xsmm_custom_avg': 6.387866666666667, 'xsmm_custom_best': 6.387866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.360566666666667, 'xsmm_reference_best': 6.360566666666667, 'xsmm_reference_cpu_freq': 2.499909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.967346642751741, 'speedup_best_over_ref': 0.967346642751741, 'xsmm_custom_avg': 11.949766666666669, 'xsmm_custom_best': 11.949766666666669, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.559566666666665, 'xsmm_reference_best': 11.559566666666665, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8987918191150537, 'speedup_best_over_ref': 0.8987918191150537, 'xsmm_custom_avg': 10.130933333333333, 'xsmm_custom_best': 10.130933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.1056, 'xsmm_reference_best': 9.1056, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0527079806504478, 'speedup_best_over_ref': 1.0527079806504478, 'xsmm_custom_avg': 8.013966666666667, 'xsmm_custom_best': 8.013966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.436366666666666, 'xsmm_reference_best': 8.436366666666666, 'xsmm_reference_cpu_freq': 2.499891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0816090132052236, 'speedup_best_over_ref': 1.0816090132052236, 'xsmm_custom_avg': 5.467533333333334, 'xsmm_custom_best': 5.467533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.913733333333334, 'xsmm_reference_best': 5.913733333333334, 'xsmm_reference_cpu_freq': 2.499866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9878553861288737, 'speedup_best_over_ref': 0.9878553861288737, 'xsmm_custom_avg': 6.7766666666666655, 'xsmm_custom_best': 6.7766666666666655, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.694366666666666, 'xsmm_reference_best': 6.694366666666666, 'xsmm_reference_cpu_freq': 2.499983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0069214773192339, 'speedup_best_over_ref': 1.0069214773192339, 'xsmm_custom_avg': 12.054266666666669, 'xsmm_custom_best': 12.054266666666669, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.137699999999999, 'xsmm_reference_best': 12.137699999999999, 'xsmm_reference_cpu_freq': 2.499987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8773395075264101, 'speedup_best_over_ref': 0.8773395075264101, 'xsmm_custom_avg': 10.336933333333333, 'xsmm_custom_best': 10.336933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.068999999999999, 'xsmm_reference_best': 9.068999999999999, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0605795689658761, 'speedup_best_over_ref': 1.0605795689658761, 'xsmm_custom_avg': 8.0071, 'xsmm_custom_best': 8.0071, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.492166666666666, 'xsmm_reference_best': 8.492166666666666, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.982703404641717, 'speedup_best_over_ref': 0.982703404641717, 'xsmm_custom_avg': 13.655866666666666, 'xsmm_custom_best': 13.655866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.419666666666668, 'xsmm_reference_best': 13.419666666666668, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.003947963540748, 'speedup_best_over_ref': 1.003947963540748, 'xsmm_custom_avg': 17.392933333333335, 'xsmm_custom_best': 17.392933333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.461599999999997, 'xsmm_reference_best': 17.461599999999997, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9939010225023034, 'speedup_best_over_ref': 0.9939010225023034, 'xsmm_custom_avg': 29.414766666666665, 'xsmm_custom_best': 29.414766666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.235366666666668, 'xsmm_reference_best': 29.235366666666668, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9849766729336396, 'speedup_best_over_ref': 0.9849766729336396, 'xsmm_custom_avg': 32.5516, 'xsmm_custom_best': 32.5516, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 32.06256666666666, 'xsmm_reference_best': 32.06256666666666, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9458062128847077, 'speedup_best_over_ref': 0.9458062128847077, 'xsmm_custom_avg': 25.943933333333334, 'xsmm_custom_best': 25.943933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.53793333333333, 'xsmm_reference_best': 24.53793333333333, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0010616423047696, 'speedup_best_over_ref': 1.0010616423047696, 'xsmm_custom_avg': 14.914, 'xsmm_custom_best': 14.914, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.929833333333333, 'xsmm_reference_best': 14.929833333333333, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0135694003149829, 'speedup_best_over_ref': 1.0135694003149829, 'xsmm_custom_avg': 16.974466666666665, 'xsmm_custom_best': 16.974466666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.2048, 'xsmm_reference_best': 17.2048, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.005516303845229, 'speedup_best_over_ref': 1.005516303845229, 'xsmm_custom_avg': 28.835733333333334, 'xsmm_custom_best': 28.835733333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.9948, 'xsmm_reference_best': 28.9948, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9504155170037671, 'speedup_best_over_ref': 0.9504155170037671, 'xsmm_custom_avg': 34.58743333333334, 'xsmm_custom_best': 34.58743333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 32.87243333333333, 'xsmm_reference_best': 32.87243333333333, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.853378005105953, 'speedup_best_over_ref': 0.853378005105953, 'xsmm_custom_avg': 26.126366666666666, 'xsmm_custom_best': 26.126366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.295666666666666, 'xsmm_reference_best': 22.295666666666666, 'xsmm_reference_cpu_freq': 2.4999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9821796669600583, 'speedup_best_over_ref': 0.9821796669600583, 'xsmm_custom_avg': 23.366566666666667, 'xsmm_custom_best': 23.366566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.950166666666668, 'xsmm_reference_best': 22.950166666666668, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'sparse'}
