{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0417482859941234, 'speedup_best_over_ref': 1.0417482859941234, 'xsmm_custom_avg': 0.27226666666666666, 'xsmm_custom_best': 0.27226666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.28363333333333335, 'xsmm_reference_best': 0.28363333333333335, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.068783422459893, 'speedup_best_over_ref': 1.068783422459893, 'xsmm_custom_avg': 0.4986666666666667, 'xsmm_custom_best': 0.4986666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.5329666666666667, 'xsmm_reference_best': 0.5329666666666667, 'xsmm_reference_cpu_freq': 2.499879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.022710464686306, 'speedup_best_over_ref': 1.022710464686306, 'xsmm_custom_avg': 1.0817333333333332, 'xsmm_custom_best': 1.0817333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1063, 'xsmm_reference_best': 1.1063, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0765245324076473, 'speedup_best_over_ref': 1.0765245324076473, 'xsmm_custom_avg': 0.6433666666666666, 'xsmm_custom_best': 0.6433666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6926, 'xsmm_reference_best': 0.6926, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0626115513671737, 'speedup_best_over_ref': 1.0626115513671737, 'xsmm_custom_avg': 0.9338, 'xsmm_custom_best': 0.9338, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9922666666666667, 'xsmm_reference_best': 0.9922666666666667, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0214834309039151, 'speedup_best_over_ref': 1.0214834309039151, 'xsmm_custom_avg': 1.2412666666666667, 'xsmm_custom_best': 1.2412666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2679333333333331, 'xsmm_reference_best': 1.2679333333333331, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1054689763049648, 'speedup_best_over_ref': 1.1054689763049648, 'xsmm_custom_avg': 1.1507333333333334, 'xsmm_custom_best': 1.1507333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2720999999999998, 'xsmm_reference_best': 1.2720999999999998, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0471933304739438, 'speedup_best_over_ref': 1.0471933304739438, 'xsmm_custom_avg': 2.4869333333333334, 'xsmm_custom_best': 2.4869333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6043000000000003, 'xsmm_reference_best': 2.6043000000000003, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1003046010794635, 'speedup_best_over_ref': 1.1003046010794635, 'xsmm_custom_avg': 1.8713000000000002, 'xsmm_custom_best': 1.8713000000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.059, 'xsmm_reference_best': 2.059, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.026751838946961, 'speedup_best_over_ref': 1.026751838946961, 'xsmm_custom_avg': 2.5829999999999997, 'xsmm_custom_best': 2.5829999999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6521, 'xsmm_reference_best': 2.6521, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0295922840859273, 'speedup_best_over_ref': 1.0295922840859273, 'xsmm_custom_avg': 1.5206666666666666, 'xsmm_custom_best': 1.5206666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5656666666666665, 'xsmm_reference_best': 1.5656666666666665, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1079683346816132, 'speedup_best_over_ref': 1.1079683346816132, 'xsmm_custom_avg': 1.1537333333333335, 'xsmm_custom_best': 1.1537333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2783, 'xsmm_reference_best': 1.2783, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0453474360690858, 'speedup_best_over_ref': 1.0453474360690858, 'xsmm_custom_avg': 2.4896666666666665, 'xsmm_custom_best': 2.4896666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6025666666666667, 'xsmm_reference_best': 2.6025666666666667, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.106577076704353, 'speedup_best_over_ref': 1.106577076704353, 'xsmm_custom_avg': 1.9694666666666667, 'xsmm_custom_best': 1.9694666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.1793666666666667, 'xsmm_reference_best': 2.1793666666666667, 'xsmm_reference_cpu_freq': 2.499911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0378304929774211, 'speedup_best_over_ref': 1.0378304929774211, 'xsmm_custom_avg': 2.6248666666666667, 'xsmm_custom_best': 2.6248666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.7241666666666666, 'xsmm_reference_best': 2.7241666666666666, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0310525788013503, 'speedup_best_over_ref': 1.0310525788013503, 'xsmm_custom_avg': 1.9944666666666668, 'xsmm_custom_best': 1.9944666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0564, 'xsmm_reference_best': 2.0564, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1002886634009799, 'speedup_best_over_ref': 1.1002886634009799, 'xsmm_custom_avg': 2.2864, 'xsmm_custom_best': 2.2864, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5157000000000003, 'xsmm_reference_best': 2.5157000000000003, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9685212785777022, 'speedup_best_over_ref': 0.9685212785777022, 'xsmm_custom_avg': 5.009733333333333, 'xsmm_custom_best': 5.009733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.852033333333334, 'xsmm_reference_best': 4.852033333333334, 'xsmm_reference_cpu_freq': 2.499888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7571622341447879, 'speedup_best_over_ref': 0.7571622341447879, 'xsmm_custom_avg': 6.070033333333333, 'xsmm_custom_best': 6.070033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.596, 'xsmm_reference_best': 4.596, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0061444693581751, 'speedup_best_over_ref': 1.0061444693581751, 'xsmm_custom_avg': 5.381533333333334, 'xsmm_custom_best': 5.381533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.414599999999999, 'xsmm_reference_best': 5.414599999999999, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.059859021248054, 'speedup_best_over_ref': 1.059859021248054, 'xsmm_custom_avg': 2.633966666666667, 'xsmm_custom_best': 2.633966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.791633333333333, 'xsmm_reference_best': 2.791633333333333, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1044875988818175, 'speedup_best_over_ref': 1.1044875988818175, 'xsmm_custom_avg': 2.2417333333333334, 'xsmm_custom_best': 2.2417333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4759666666666664, 'xsmm_reference_best': 2.4759666666666664, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9699872455758092, 'speedup_best_over_ref': 0.9699872455758092, 'xsmm_custom_avg': 5.0178666666666665, 'xsmm_custom_best': 5.0178666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.867266666666667, 'xsmm_reference_best': 4.867266666666667, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7903755425551989, 'speedup_best_over_ref': 0.7903755425551989, 'xsmm_custom_avg': 6.182166666666668, 'xsmm_custom_best': 6.182166666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.886233333333333, 'xsmm_reference_best': 4.886233333333333, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0037114159725624, 'speedup_best_over_ref': 1.0037114159725624, 'xsmm_custom_avg': 5.442666666666667, 'xsmm_custom_best': 5.442666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.462866666666667, 'xsmm_reference_best': 5.462866666666667, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0232297447280796, 'speedup_best_over_ref': 1.0232297447280796, 'xsmm_custom_avg': 3.0033333333333343, 'xsmm_custom_best': 3.0033333333333343, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0730999999999997, 'xsmm_reference_best': 3.0730999999999997, 'xsmm_reference_cpu_freq': 2.499866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9691527396690781, 'speedup_best_over_ref': 0.9691527396690781, 'xsmm_custom_avg': 4.0089999999999995, 'xsmm_custom_best': 4.0089999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8853333333333335, 'xsmm_reference_best': 3.8853333333333335, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9688213438381309, 'speedup_best_over_ref': 0.9688213438381309, 'xsmm_custom_avg': 8.935599999999999, 'xsmm_custom_best': 8.935599999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.657000000000002, 'xsmm_reference_best': 8.657000000000002, 'xsmm_reference_cpu_freq': 2.499909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9538728653961897, 'speedup_best_over_ref': 0.9538728653961897, 'xsmm_custom_avg': 12.018233333333335, 'xsmm_custom_best': 12.018233333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.463866666666668, 'xsmm_reference_best': 11.463866666666668, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.124476793911784, 'speedup_best_over_ref': 1.124476793911784, 'xsmm_custom_avg': 9.548499999999999, 'xsmm_custom_best': 9.548499999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.737066666666667, 'xsmm_reference_best': 10.737066666666667, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'sparse'}
