{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0428816466552315, 'speedup_best_over_ref': 1.0428816466552315, 'xsmm_custom_avg': 0.2720666666666667, 'xsmm_custom_best': 0.2720666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.28373333333333334, 'xsmm_reference_best': 0.28373333333333334, 'xsmm_reference_cpu_freq': 2.499911, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.06210212650684, 'speedup_best_over_ref': 1.06210212650684, 'xsmm_custom_avg': 0.4922, 'xsmm_custom_best': 0.4922, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.5227666666666667, 'xsmm_reference_best': 0.5227666666666667, 'xsmm_reference_cpu_freq': 2.49986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.022602001539646, 'speedup_best_over_ref': 1.022602001539646, 'xsmm_custom_avg': 1.0825, 'xsmm_custom_best': 1.0825, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1069666666666669, 'xsmm_reference_best': 1.1069666666666669, 'xsmm_reference_cpu_freq': 2.499963, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0791724996111371, 'speedup_best_over_ref': 1.0791724996111371, 'xsmm_custom_avg': 0.6428999999999999, 'xsmm_custom_best': 0.6428999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6938, 'xsmm_reference_best': 0.6938, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.099668129750562, 'speedup_best_over_ref': 1.099668129750562, 'xsmm_custom_avg': 0.9341, 'xsmm_custom_best': 0.9341, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0272, 'xsmm_reference_best': 1.0272, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0248666898898684, 'speedup_best_over_ref': 1.0248666898898684, 'xsmm_custom_avg': 1.2439666666666667, 'xsmm_custom_best': 1.2439666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2749, 'xsmm_reference_best': 1.2749, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1149802701690716, 'speedup_best_over_ref': 1.1149802701690716, 'xsmm_custom_avg': 1.1573, 'xsmm_custom_best': 1.1573, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2903666666666667, 'xsmm_reference_best': 1.2903666666666667, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0435729847494555, 'speedup_best_over_ref': 1.0435729847494555, 'xsmm_custom_avg': 2.4938999999999996, 'xsmm_custom_best': 2.4938999999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6025666666666667, 'xsmm_reference_best': 2.6025666666666667, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0987726269315674, 'speedup_best_over_ref': 1.0987726269315674, 'xsmm_custom_avg': 1.8875, 'xsmm_custom_best': 1.8875, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0739333333333336, 'xsmm_reference_best': 2.0739333333333336, 'xsmm_reference_cpu_freq': 2.499911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0287784572691299, 'speedup_best_over_ref': 1.0287784572691299, 'xsmm_custom_avg': 2.594533333333333, 'xsmm_custom_best': 2.594533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6691999999999996, 'xsmm_reference_best': 2.6691999999999996, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0087327642810244, 'speedup_best_over_ref': 1.0087327642810244, 'xsmm_custom_avg': 1.523, 'xsmm_custom_best': 1.523, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5363, 'xsmm_reference_best': 1.5363, 'xsmm_reference_cpu_freq': 2.499901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0997701809824763, 'speedup_best_over_ref': 1.0997701809824763, 'xsmm_custom_avg': 1.1603333333333334, 'xsmm_custom_best': 1.1603333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2761, 'xsmm_reference_best': 1.2761, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.033043455135365, 'speedup_best_over_ref': 1.033043455135365, 'xsmm_custom_avg': 2.5067999999999997, 'xsmm_custom_best': 2.5067999999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.589633333333333, 'xsmm_reference_best': 2.589633333333333, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.095825300804361, 'speedup_best_over_ref': 1.095825300804361, 'xsmm_custom_avg': 2.005733333333333, 'xsmm_custom_best': 2.005733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.1979333333333333, 'xsmm_reference_best': 2.1979333333333333, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0371872457282352, 'speedup_best_over_ref': 1.0371872457282352, 'xsmm_custom_avg': 2.621866666666665, 'xsmm_custom_best': 2.621866666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.7193666666666667, 'xsmm_reference_best': 2.7193666666666667, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0278543159160363, 'speedup_best_over_ref': 1.0278543159160363, 'xsmm_custom_avg': 1.9961, 'xsmm_custom_best': 1.9961, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0517, 'xsmm_reference_best': 2.0517, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1123780416127895, 'speedup_best_over_ref': 1.1123780416127895, 'xsmm_custom_avg': 2.268533333333333, 'xsmm_custom_best': 2.268533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5234666666666663, 'xsmm_reference_best': 2.5234666666666663, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9680278400660068, 'speedup_best_over_ref': 0.9680278400660068, 'xsmm_custom_avg': 5.009566666666667, 'xsmm_custom_best': 5.009566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.849399999999999, 'xsmm_reference_best': 4.849399999999999, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8023562087190051, 'speedup_best_over_ref': 0.8023562087190051, 'xsmm_custom_avg': 5.808766666666667, 'xsmm_custom_best': 5.808766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.6607, 'xsmm_reference_best': 4.6607, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0093503203695426, 'speedup_best_over_ref': 1.0093503203695426, 'xsmm_custom_avg': 5.368799999999999, 'xsmm_custom_best': 5.368799999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.419, 'xsmm_reference_best': 5.419, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.060020461520973, 'speedup_best_over_ref': 1.060020461520973, 'xsmm_custom_avg': 2.6391, 'xsmm_custom_best': 2.6391, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.7975, 'xsmm_reference_best': 2.7975, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1131662276937648, 'speedup_best_over_ref': 1.1131662276937648, 'xsmm_custom_avg': 2.252733333333333, 'xsmm_custom_best': 2.252733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5076666666666667, 'xsmm_reference_best': 2.5076666666666667, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9664396112173359, 'speedup_best_over_ref': 0.9664396112173359, 'xsmm_custom_avg': 5.0207999999999995, 'xsmm_custom_best': 5.0207999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.8523, 'xsmm_reference_best': 4.8523, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7828522351619386, 'speedup_best_over_ref': 0.7828522351619386, 'xsmm_custom_avg': 6.1710666666666665, 'xsmm_custom_best': 6.1710666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.831033333333334, 'xsmm_reference_best': 4.831033333333334, 'xsmm_reference_cpu_freq': 2.499999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0474287611071396, 'speedup_best_over_ref': 1.0474287611071396, 'xsmm_custom_avg': 5.221866666666665, 'xsmm_custom_best': 5.221866666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.469533333333334, 'xsmm_reference_best': 5.469533333333334, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0130727747693204, 'speedup_best_over_ref': 1.0130727747693204, 'xsmm_custom_avg': 2.9731, 'xsmm_custom_best': 2.9731, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0119666666666665, 'xsmm_reference_best': 3.0119666666666665, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9649847741849832, 'speedup_best_over_ref': 0.9649847741849832, 'xsmm_custom_avg': 4.0173000000000005, 'xsmm_custom_best': 4.0173000000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8766333333333334, 'xsmm_reference_best': 3.8766333333333334, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9656977064472887, 'speedup_best_over_ref': 0.9656977064472887, 'xsmm_custom_avg': 9.076166666666667, 'xsmm_custom_best': 9.076166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.764833333333334, 'xsmm_reference_best': 8.764833333333334, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9714799394927343, 'speedup_best_over_ref': 0.9714799394927343, 'xsmm_custom_avg': 11.921433333333335, 'xsmm_custom_best': 11.921433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.581433333333333, 'xsmm_reference_best': 11.581433333333333, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1208689647475691, 'speedup_best_over_ref': 1.1208689647475691, 'xsmm_custom_avg': 9.557733333333333, 'xsmm_custom_best': 9.557733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.712966666666667, 'xsmm_reference_best': 10.712966666666667, 'xsmm_reference_cpu_freq': 2.499914, 'xsmm_reference_kernel_type': 'sparse'}
