{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0512758152449282, 'speedup_best_over_ref': 1.0512758152449282, 'xsmm_custom_avg': 1.6447, 'xsmm_custom_best': 1.6447, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7290333333333334, 'xsmm_reference_best': 1.7290333333333334, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1173262358741656, 'speedup_best_over_ref': 1.1173262358741656, 'xsmm_custom_avg': 0.7639666666666667, 'xsmm_custom_best': 0.7639666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8536, 'xsmm_reference_best': 0.8536, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0661222190932131, 'speedup_best_over_ref': 1.0661222190932131, 'xsmm_custom_avg': 1.7755, 'xsmm_custom_best': 1.7755, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8929, 'xsmm_reference_best': 1.8929, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.126846143611125, 'speedup_best_over_ref': 1.126846143611125, 'xsmm_custom_avg': 0.7515666666666667, 'xsmm_custom_best': 0.7515666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8469000000000013, 'xsmm_reference_best': 0.8469000000000013, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0433237193809155, 'speedup_best_over_ref': 1.0433237193809155, 'xsmm_custom_avg': 1.6411333333333333, 'xsmm_custom_best': 1.6411333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7122333333333333, 'xsmm_reference_best': 1.7122333333333333, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0324856366632522, 'speedup_best_over_ref': 1.0324856366632522, 'xsmm_custom_avg': 3.742166666666667, 'xsmm_custom_best': 3.742166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8637333333333337, 'xsmm_reference_best': 3.8637333333333337, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0083013992789742, 'speedup_best_over_ref': 1.0083013992789742, 'xsmm_custom_avg': 3.818633333333333, 'xsmm_custom_best': 3.818633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.850333333333333, 'xsmm_reference_best': 3.850333333333333, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9882432637199062, 'speedup_best_over_ref': 0.9882432637199062, 'xsmm_custom_avg': 7.4794, 'xsmm_custom_best': 7.4794, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.391466666666667, 'xsmm_reference_best': 7.391466666666667, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9439727448072655, 'speedup_best_over_ref': 0.9439727448072655, 'xsmm_custom_avg': 6.8782000000000005, 'xsmm_custom_best': 6.8782000000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.4928333333333335, 'xsmm_reference_best': 6.4928333333333335, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0901084633591471, 'speedup_best_over_ref': 1.0901084633591471, 'xsmm_custom_avg': 5.802266666666666, 'xsmm_custom_best': 5.802266666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.3251, 'xsmm_reference_best': 6.3251, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.123977511480937, 'speedup_best_over_ref': 1.123977511480937, 'xsmm_custom_avg': 4.0139000000000005, 'xsmm_custom_best': 4.0139000000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.511533333333333, 'xsmm_reference_best': 4.511533333333333, 'xsmm_reference_cpu_freq': 2.499982, 'xsmm_reference_kernel_type': 'wide-sparse'}
