{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0315568022440393, 'speedup_best_over_ref': 1.0315568022440393, 'xsmm_custom_avg': 2.329133333333333, 'xsmm_custom_best': 2.329133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.402633333333333, 'xsmm_reference_best': 2.402633333333333, 'xsmm_reference_cpu_freq': 2.499893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1019277642366498, 'speedup_best_over_ref': 1.1019277642366498, 'xsmm_custom_avg': 1.0530333333333333, 'xsmm_custom_best': 1.0530333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1603666666666668, 'xsmm_reference_best': 1.1603666666666668, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0284059972643125, 'speedup_best_over_ref': 1.0284059972643125, 'xsmm_custom_avg': 2.5100333333333333, 'xsmm_custom_best': 2.5100333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5813333333333333, 'xsmm_reference_best': 2.5813333333333333, 'xsmm_reference_cpu_freq': 2.499863, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0718510678039972, 'speedup_best_over_ref': 1.0718510678039972, 'xsmm_custom_avg': 1.0707333333333333, 'xsmm_custom_best': 1.0707333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1476666666666666, 'xsmm_reference_best': 1.1476666666666666, 'xsmm_reference_cpu_freq': 2.499932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0272323348143904, 'speedup_best_over_ref': 1.0272323348143904, 'xsmm_custom_avg': 2.3256666666666663, 'xsmm_custom_best': 2.3256666666666663, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3890000000000002, 'xsmm_reference_best': 2.3890000000000002, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0395522715450516, 'speedup_best_over_ref': 1.0395522715450516, 'xsmm_custom_avg': 5.3187000000000015, 'xsmm_custom_best': 5.3187000000000015, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.529066666666667, 'xsmm_reference_best': 5.529066666666667, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0022390061701645, 'speedup_best_over_ref': 1.0022390061701645, 'xsmm_custom_avg': 6.461200000000001, 'xsmm_custom_best': 6.461200000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.475666666666667, 'xsmm_reference_best': 6.475666666666667, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9721849865951744, 'speedup_best_over_ref': 0.9721849865951744, 'xsmm_custom_avg': 11.936, 'xsmm_custom_best': 11.936, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.604000000000001, 'xsmm_reference_best': 11.604000000000001, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9988022375781506, 'speedup_best_over_ref': 0.9988022375781506, 'xsmm_custom_avg': 10.129999999999999, 'xsmm_custom_best': 10.129999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.117866666666664, 'xsmm_reference_best': 10.117866666666664, 'xsmm_reference_cpu_freq': 2.499968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0514271181635495, 'speedup_best_over_ref': 1.0514271181635495, 'xsmm_custom_avg': 7.995133333333333, 'xsmm_custom_best': 7.995133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.4063, 'xsmm_reference_best': 8.4063, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.080021446283761, 'speedup_best_over_ref': 1.080021446283761, 'xsmm_custom_avg': 5.471033333333334, 'xsmm_custom_best': 5.471033333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.908833333333333, 'xsmm_reference_best': 5.908833333333333, 'xsmm_reference_cpu_freq': 2.499911, 'xsmm_reference_kernel_type': 'wide-sparse'}
