{'N_BLOCKING=1 M_BLOCKING=16_avg': 14.7608, 'N_BLOCKING=1 M_BLOCKING=16_best': 14.7608, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 14.2774, 'N_BLOCKING=1 M_BLOCKING=1_best': 14.2774, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 14.114366666666665, 'N_BLOCKING=2 M_BLOCKING=10_best': 14.114366666666665, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 14.270000000000001, 'N_BLOCKING=3 M_BLOCKING=8_best': 14.270000000000001, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.315000000000001, 'xsmm_reference_best': 14.315000000000001, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 26.078866666666666, 'N_BLOCKING=1 M_BLOCKING=16_best': 26.078866666666666, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 26.4966, 'N_BLOCKING=1 M_BLOCKING=1_best': 26.4966, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 21.653133333333336, 'N_BLOCKING=2 M_BLOCKING=10_best': 21.653133333333336, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 22.966033333333332, 'N_BLOCKING=3 M_BLOCKING=8_best': 22.966033333333332, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.823633333333337, 'xsmm_reference_best': 20.823633333333337, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 42.04026666666667, 'N_BLOCKING=1 M_BLOCKING=16_best': 42.04026666666667, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 40.95076666666667, 'N_BLOCKING=1 M_BLOCKING=1_best': 40.95076666666667, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 42.09973333333333, 'N_BLOCKING=2 M_BLOCKING=10_best': 42.09973333333333, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 38.68666666666666, 'N_BLOCKING=3 M_BLOCKING=8_best': 38.68666666666666, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 37.486, 'xsmm_reference_best': 37.486, 'xsmm_reference_cpu_freq': 2.499882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 67.31493333333334, 'N_BLOCKING=1 M_BLOCKING=16_best': 67.31493333333334, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 64.62483333333333, 'N_BLOCKING=1 M_BLOCKING=1_best': 64.62483333333333, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 73.4201, 'N_BLOCKING=2 M_BLOCKING=10_best': 73.4201, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 69.4841, 'N_BLOCKING=3 M_BLOCKING=8_best': 69.4841, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 64.44433333333333, 'xsmm_reference_best': 64.44433333333333, 'xsmm_reference_cpu_freq': 2.499973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 121.17293333333333, 'N_BLOCKING=1 M_BLOCKING=16_best': 121.17293333333333, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 118.68583333333332, 'N_BLOCKING=1 M_BLOCKING=1_best': 118.68583333333332, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 143.95693333333332, 'N_BLOCKING=2 M_BLOCKING=10_best': 143.95693333333332, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 136.11993333333334, 'N_BLOCKING=3 M_BLOCKING=8_best': 136.11993333333334, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 126.22783333333334, 'xsmm_reference_best': 126.22783333333334, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 311.9073333333333, 'N_BLOCKING=1 M_BLOCKING=16_best': 311.9073333333333, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 312.3557333333334, 'N_BLOCKING=1 M_BLOCKING=1_best': 312.3557333333334, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 323.84076666666664, 'N_BLOCKING=2 M_BLOCKING=10_best': 323.84076666666664, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 300.8356333333333, 'N_BLOCKING=3 M_BLOCKING=8_best': 300.8356333333333, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 256.0413, 'xsmm_reference_best': 256.0413, 'xsmm_reference_cpu_freq': 2.499887, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 14.9428, 'N_BLOCKING=1 M_BLOCKING=16_best': 14.9428, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 14.636466666666669, 'N_BLOCKING=1 M_BLOCKING=1_best': 14.636466666666669, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 14.442633333333333, 'N_BLOCKING=2 M_BLOCKING=10_best': 14.442633333333333, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 14.614633333333332, 'N_BLOCKING=3 M_BLOCKING=8_best': 14.614633333333332, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.626433333333333, 'xsmm_reference_best': 14.626433333333333, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 25.662633333333336, 'N_BLOCKING=1 M_BLOCKING=16_best': 25.662633333333336, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 25.532766666666664, 'N_BLOCKING=1 M_BLOCKING=1_best': 25.532766666666664, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 20.998633333333334, 'N_BLOCKING=2 M_BLOCKING=10_best': 20.998633333333334, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 22.351133333333333, 'N_BLOCKING=3 M_BLOCKING=8_best': 22.351133333333333, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.015866666666668, 'xsmm_reference_best': 20.015866666666668, 'xsmm_reference_cpu_freq': 2.499904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 42.31823333333333, 'N_BLOCKING=1 M_BLOCKING=16_best': 42.31823333333333, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 41.3387, 'N_BLOCKING=1 M_BLOCKING=1_best': 41.3387, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 41.064933333333336, 'N_BLOCKING=2 M_BLOCKING=10_best': 41.064933333333336, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 37.85396666666667, 'N_BLOCKING=3 M_BLOCKING=8_best': 37.85396666666667, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 35.57046666666667, 'xsmm_reference_best': 35.57046666666667, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 66.72156666666666, 'N_BLOCKING=1 M_BLOCKING=16_best': 66.72156666666666, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 64.34583333333333, 'N_BLOCKING=1 M_BLOCKING=1_best': 64.34583333333333, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 75.79313333333333, 'N_BLOCKING=2 M_BLOCKING=10_best': 75.79313333333333, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 71.08913333333334, 'N_BLOCKING=3 M_BLOCKING=8_best': 71.08913333333334, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 66.25123333333333, 'xsmm_reference_best': 66.25123333333333, 'xsmm_reference_cpu_freq': 2.499882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 120.71726666666667, 'N_BLOCKING=1 M_BLOCKING=16_best': 120.71726666666667, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 119.01333333333334, 'N_BLOCKING=1 M_BLOCKING=1_best': 119.01333333333334, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 143.36816666666667, 'N_BLOCKING=2 M_BLOCKING=10_best': 143.36816666666667, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 135.30693333333335, 'N_BLOCKING=3 M_BLOCKING=8_best': 135.30693333333335, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 118.10313333333333, 'xsmm_reference_best': 118.10313333333333, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 315.00806666666665, 'N_BLOCKING=1 M_BLOCKING=16_best': 315.00806666666665, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 311.16290000000004, 'N_BLOCKING=1 M_BLOCKING=1_best': 311.16290000000004, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 325.6510333333334, 'N_BLOCKING=2 M_BLOCKING=10_best': 325.6510333333334, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 303.50376666666665, 'N_BLOCKING=3 M_BLOCKING=8_best': 303.50376666666665, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 1882.5152333333333, 'xsmm_reference_best': 1882.5152333333333, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1 M_BLOCKING=16_avg': 25.4846, 'N_BLOCKING=1 M_BLOCKING=16_best': 25.4846, 'N_BLOCKING=1 M_BLOCKING=16_kernel_type': 'dense', 'N_BLOCKING=1 M_BLOCKING=1_avg': 26.0272, 'N_BLOCKING=1 M_BLOCKING=1_best': 26.0272, 'N_BLOCKING=1 M_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2 M_BLOCKING=10_avg': 20.916866666666667, 'N_BLOCKING=2 M_BLOCKING=10_best': 20.916866666666667, 'N_BLOCKING=2 M_BLOCKING=10_kernel_type': 'dense', 'N_BLOCKING=3 M_BLOCKING=8_avg': 22.0091, 'N_BLOCKING=3 M_BLOCKING=8_best': 22.0091, 'N_BLOCKING=3 M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 105600, 'xsmm_reference_avg': 70.04376666666667, 'xsmm_reference_best': 70.04376666666667, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'dense'}
