{'N_BLOCKING=1_avg': 1.6518833333333334, 'N_BLOCKING=1_best': 1.6518833333333334, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 1.6375, 'N_BLOCKING=2_best': 1.6375, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 1.64575, 'N_BLOCKING=3_best': 1.64575, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.7210833333333333, 'xsmm_reference_best': 1.7210833333333333, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 0.7566333333333334, 'N_BLOCKING=1_best': 0.7566333333333334, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 0.7713499999999992, 'N_BLOCKING=2_best': 0.7713499999999992, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 0.7932166666666667, 'N_BLOCKING=3_best': 0.7932166666666667, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.85055, 'xsmm_reference_best': 0.85055, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 1.7693333333333332, 'N_BLOCKING=1_best': 1.7693333333333332, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 1.7714500000000002, 'N_BLOCKING=2_best': 1.7714500000000002, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 1.7913166666666667, 'N_BLOCKING=3_best': 1.7913166666666667, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.8379, 'xsmm_reference_best': 1.8379, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 0.7483833333333336, 'N_BLOCKING=1_best': 0.7483833333333336, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 0.7698333333333333, 'N_BLOCKING=2_best': 0.7698333333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 0.8008666666666666, 'N_BLOCKING=3_best': 0.8008666666666666, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.84485, 'xsmm_reference_best': 0.84485, 'xsmm_reference_cpu_freq': 2.499985, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 1.6408999999999998, 'N_BLOCKING=1_best': 1.6408999999999998, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 1.6342833333333333, 'N_BLOCKING=2_best': 1.6342833333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 1.6417666666666666, 'N_BLOCKING=3_best': 1.6417666666666666, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.7133333333333334, 'xsmm_reference_best': 1.7133333333333334, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 3.760383333333333, 'N_BLOCKING=1_best': 3.760383333333333, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 3.7611333333333334, 'N_BLOCKING=2_best': 3.7611333333333334, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 3.7878166666666666, 'N_BLOCKING=3_best': 3.7878166666666666, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.868166666666667, 'xsmm_reference_best': 3.868166666666667, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 4.2712666666666665, 'N_BLOCKING=1_best': 4.2712666666666665, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 4.18575, 'N_BLOCKING=2_best': 4.18575, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 4.612316666666667, 'N_BLOCKING=3_best': 4.612316666666667, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.150316666666667, 'xsmm_reference_best': 4.150316666666667, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 8.91315, 'N_BLOCKING=1_best': 8.91315, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 8.617766666666666, 'N_BLOCKING=2_best': 8.617766666666666, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 9.190066666666667, 'N_BLOCKING=3_best': 9.190066666666667, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.886916666666666, 'xsmm_reference_best': 7.886916666666666, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 7.578550000000001, 'N_BLOCKING=1_best': 7.578550000000001, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 7.658466666666667, 'N_BLOCKING=2_best': 7.658466666666667, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 7.836233333333333, 'N_BLOCKING=3_best': 7.836233333333333, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.836666666666668, 'xsmm_reference_best': 7.836666666666668, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 5.8433166666666665, 'N_BLOCKING=1_best': 5.8433166666666665, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 5.925816666666666, 'N_BLOCKING=2_best': 5.925816666666666, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 6.084083333333334, 'N_BLOCKING=3_best': 6.084083333333334, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 6.361566666666667, 'xsmm_reference_best': 6.361566666666667, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 4.077866666666667, 'N_BLOCKING=1_best': 4.077866666666667, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 4.121016666666667, 'N_BLOCKING=2_best': 4.121016666666667, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 4.2556, 'N_BLOCKING=3_best': 4.2556, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.508083333333333, 'xsmm_reference_best': 4.508083333333333, 'xsmm_reference_cpu_freq': 2.499993, 'xsmm_reference_kernel_type': 'wide-sparse'}
