{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9849296261495694, 'speedup_best_over_ref': 0.9849296261495694, 'xsmm_custom_avg': 13.693533333333335, 'xsmm_custom_best': 13.693533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.487166666666667, 'xsmm_reference_best': 13.487166666666667, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7658606528814909, 'speedup_best_over_ref': 0.7658606528814909, 'xsmm_custom_avg': 25.828066666666665, 'xsmm_custom_best': 25.828066666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.780700000000003, 'xsmm_reference_best': 19.780700000000003, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9126989766000522, 'speedup_best_over_ref': 0.9126989766000522, 'xsmm_custom_avg': 38.938833333333335, 'xsmm_custom_best': 38.938833333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.539433333333335, 'xsmm_reference_best': 35.539433333333335, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0041760829498618, 'speedup_best_over_ref': 1.0041760829498618, 'xsmm_custom_avg': 61.09393333333333, 'xsmm_custom_best': 61.09393333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 61.349066666666666, 'xsmm_reference_best': 61.349066666666666, 'xsmm_reference_cpu_freq': 2.999854, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0873544053028201, 'speedup_best_over_ref': 1.0873544053028201, 'xsmm_custom_avg': 110.51226666666666, 'xsmm_custom_best': 110.51226666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 120.166, 'xsmm_reference_best': 120.166, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.835114104380894, 'speedup_best_over_ref': 0.835114104380894, 'xsmm_custom_avg': 285.77196666666663, 'xsmm_custom_best': 285.77196666666663, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 238.6522, 'xsmm_reference_best': 238.6522, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9866833590780458, 'speedup_best_over_ref': 0.9866833590780458, 'xsmm_custom_avg': 14.005033333333332, 'xsmm_custom_best': 14.005033333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.818533333333333, 'xsmm_reference_best': 13.818533333333333, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7677211367888178, 'speedup_best_over_ref': 0.7677211367888178, 'xsmm_custom_avg': 24.784433333333332, 'xsmm_custom_best': 24.784433333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.027533333333334, 'xsmm_reference_best': 19.027533333333334, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8777418047994989, 'speedup_best_over_ref': 0.8777418047994989, 'xsmm_custom_avg': 39.1652, 'xsmm_custom_best': 39.1652, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.376933333333334, 'xsmm_reference_best': 34.376933333333334, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0364195790413047, 'speedup_best_over_ref': 1.0364195790413047, 'xsmm_custom_avg': 60.88483333333333, 'xsmm_custom_best': 60.88483333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.10223333333333, 'xsmm_reference_best': 63.10223333333333, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9939460328463566, 'speedup_best_over_ref': 0.9939460328463566, 'xsmm_custom_avg': 110.88596666666666, 'xsmm_custom_best': 110.88596666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 110.21466666666667, 'xsmm_reference_best': 110.21466666666667, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'sparse'}
