{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0037759519216942, 'speedup_best_over_ref': 1.0037759519216942, 'xsmm_custom_avg': 13.444733333333334, 'xsmm_custom_best': 13.444733333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.4955, 'xsmm_reference_best': 13.4955, 'xsmm_reference_cpu_freq': 2.999849, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7998547193635012, 'speedup_best_over_ref': 0.7998547193635012, 'xsmm_custom_avg': 24.366633333333333, 'xsmm_custom_best': 24.366633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.489766666666664, 'xsmm_reference_best': 19.489766666666664, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9250944849133926, 'speedup_best_over_ref': 0.9250944849133926, 'xsmm_custom_avg': 37.660333333333334, 'xsmm_custom_best': 37.660333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.83936666666667, 'xsmm_reference_best': 34.83936666666667, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0047461533013093, 'speedup_best_over_ref': 1.0047461533013093, 'xsmm_custom_avg': 59.7677, 'xsmm_custom_best': 59.7677, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 60.05136666666667, 'xsmm_reference_best': 60.05136666666667, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0882610077159163, 'speedup_best_over_ref': 1.0882610077159163, 'xsmm_custom_avg': 108.8918, 'xsmm_custom_best': 108.8918, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 118.5027, 'xsmm_reference_best': 118.5027, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8598438278308916, 'speedup_best_over_ref': 0.8598438278308916, 'xsmm_custom_avg': 279.8535333333333, 'xsmm_custom_best': 279.8535333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 240.63033333333334, 'xsmm_reference_best': 240.63033333333334, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9843386009821962, 'speedup_best_over_ref': 0.9843386009821962, 'xsmm_custom_avg': 13.894033333333335, 'xsmm_custom_best': 13.894033333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.676433333333334, 'xsmm_reference_best': 13.676433333333334, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7614388105731065, 'speedup_best_over_ref': 0.7614388105731065, 'xsmm_custom_avg': 24.513766666666665, 'xsmm_custom_best': 24.513766666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.665733333333332, 'xsmm_reference_best': 18.665733333333332, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8756273679479938, 'speedup_best_over_ref': 0.8756273679479938, 'xsmm_custom_avg': 38.4211, 'xsmm_custom_best': 38.4211, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.64256666666667, 'xsmm_reference_best': 33.64256666666667, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0456281359927146, 'speedup_best_over_ref': 1.0456281359927146, 'xsmm_custom_avg': 59.736533333333334, 'xsmm_custom_best': 59.736533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 62.4622, 'xsmm_reference_best': 62.4622, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9939336190283392, 'speedup_best_over_ref': 0.9939336190283392, 'xsmm_custom_avg': 109.00513333333333, 'xsmm_custom_best': 109.00513333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 108.34386666666666, 'xsmm_reference_best': 108.34386666666666, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'sparse'}
