{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9800223799078162, 'speedup_best_over_ref': 0.9800223799078162, 'xsmm_custom_avg': 7.506733333333333, 'xsmm_custom_best': 7.506733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.356766666666667, 'xsmm_reference_best': 7.356766666666667, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0137773574850706, 'speedup_best_over_ref': 1.0137773574850706, 'xsmm_custom_avg': 12.760066666666667, 'xsmm_custom_best': 12.760066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.935866666666668, 'xsmm_reference_best': 12.935866666666668, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8979486335972929, 'speedup_best_over_ref': 0.8979486335972929, 'xsmm_custom_avg': 19.859933333333334, 'xsmm_custom_best': 19.859933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.833199999999998, 'xsmm_reference_best': 17.833199999999998, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0678462347539392, 'speedup_best_over_ref': 1.0678462347539392, 'xsmm_custom_avg': 32.95933333333333, 'xsmm_custom_best': 32.95933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.1955, 'xsmm_reference_best': 35.1955, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8803940689199793, 'speedup_best_over_ref': 0.8803940689199793, 'xsmm_custom_avg': 87.13196666666666, 'xsmm_custom_best': 87.13196666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 76.71046666666666, 'xsmm_reference_best': 76.71046666666666, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8529605569484768, 'speedup_best_over_ref': 0.8529605569484768, 'xsmm_custom_avg': 226.2232, 'xsmm_custom_best': 226.2232, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 192.95946666666666, 'xsmm_reference_best': 192.95946666666666, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.999577963609151, 'speedup_best_over_ref': 0.999577963609151, 'xsmm_custom_avg': 7.661266666666666, 'xsmm_custom_best': 7.661266666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.658033333333334, 'xsmm_reference_best': 7.658033333333334, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8553399594219149, 'speedup_best_over_ref': 0.8553399594219149, 'xsmm_custom_avg': 12.009766666666668, 'xsmm_custom_best': 12.009766666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.272433333333334, 'xsmm_reference_best': 10.272433333333334, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8189741985926504, 'speedup_best_over_ref': 0.8189741985926504, 'xsmm_custom_avg': 21.316666666666666, 'xsmm_custom_best': 21.316666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.4578, 'xsmm_reference_best': 17.4578, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0406804169628336, 'speedup_best_over_ref': 1.0406804169628336, 'xsmm_custom_avg': 32.779900000000005, 'xsmm_custom_best': 32.779900000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.1134, 'xsmm_reference_best': 34.1134, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8745082205981066, 'speedup_best_over_ref': 0.8745082205981066, 'xsmm_custom_avg': 86.85296666666666, 'xsmm_custom_best': 86.85296666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 75.95363333333333, 'xsmm_reference_best': 75.95363333333333, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'sparse'}
