{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.004352157219262, 'speedup_best_over_ref': 1.004352157219262, 'xsmm_custom_avg': 10.339699999999999, 'xsmm_custom_best': 10.339699999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.384700000000002, 'xsmm_reference_best': 10.384700000000002, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9569930340829851, 'speedup_best_over_ref': 0.9569930340829851, 'xsmm_custom_avg': 18.930266666666668, 'xsmm_custom_best': 18.930266666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.11613333333333, 'xsmm_reference_best': 18.11613333333333, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0142030567291047, 'speedup_best_over_ref': 1.0142030567291047, 'xsmm_custom_avg': 27.6701, 'xsmm_custom_best': 27.6701, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.063100000000002, 'xsmm_reference_best': 28.063100000000002, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9981930574681418, 'speedup_best_over_ref': 0.9981930574681418, 'xsmm_custom_avg': 46.13686666666667, 'xsmm_custom_best': 46.13686666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 46.0535, 'xsmm_reference_best': 46.0535, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0937788690278691, 'speedup_best_over_ref': 1.0937788690278691, 'xsmm_custom_avg': 82.8815, 'xsmm_custom_best': 82.8815, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 90.65403333333333, 'xsmm_reference_best': 90.65403333333333, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9877483474862444, 'speedup_best_over_ref': 0.9877483474862444, 'xsmm_custom_avg': 162.97393333333332, 'xsmm_custom_best': 162.97393333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 160.97723333333334, 'xsmm_reference_best': 160.97723333333334, 'xsmm_reference_cpu_freq': 2.999832, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.995577219859224, 'speedup_best_over_ref': 0.995577219859224, 'xsmm_custom_avg': 10.6268, 'xsmm_custom_best': 10.6268, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.5798, 'xsmm_reference_best': 10.5798, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1000411898080245, 'speedup_best_over_ref': 1.1000411898080245, 'xsmm_custom_avg': 17.3182, 'xsmm_custom_best': 17.3182, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.05073333333333, 'xsmm_reference_best': 19.05073333333333, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9163598670336348, 'speedup_best_over_ref': 0.9163598670336348, 'xsmm_custom_avg': 28.909566666666667, 'xsmm_custom_best': 28.909566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 26.491566666666667, 'xsmm_reference_best': 26.491566666666667, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.043547920579653, 'speedup_best_over_ref': 1.043547920579653, 'xsmm_custom_avg': 45.521499999999996, 'xsmm_custom_best': 45.521499999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 47.50386666666667, 'xsmm_reference_best': 47.50386666666667, 'xsmm_reference_cpu_freq': 2.999813, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9869249060031877, 'speedup_best_over_ref': 0.9869249060031877, 'xsmm_custom_avg': 82.48506666666667, 'xsmm_custom_best': 82.48506666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 81.40656666666668, 'xsmm_reference_best': 81.40656666666668, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 7.271099774551376, 'speedup_best_over_ref': 7.271099774551376, 'xsmm_custom_avg': 163.15616666666668, 'xsmm_custom_best': 163.15616666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1186.3247666666668, 'xsmm_reference_best': 1186.3247666666668, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 2.7707151816029203, 'speedup_best_over_ref': 2.7707151816029203, 'xsmm_custom_avg': 17.779633333333333, 'xsmm_custom_best': 17.779633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.2623, 'xsmm_reference_best': 49.2623, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 3.04203631991062, 'speedup_best_over_ref': 3.04203631991062, 'xsmm_custom_avg': 28.164533333333335, 'xsmm_custom_best': 28.164533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 85.67753333333333, 'xsmm_reference_best': 85.67753333333333, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 4.302056542931469, 'speedup_best_over_ref': 4.302056542931469, 'xsmm_custom_avg': 45.1421, 'xsmm_custom_best': 45.1421, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 194.20386666666667, 'xsmm_reference_best': 194.20386666666667, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 6.141591271477886, 'speedup_best_over_ref': 6.141591271477886, 'xsmm_custom_avg': 82.11546666666666, 'xsmm_custom_best': 82.11546666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 504.31963333333334, 'xsmm_reference_best': 504.31963333333334, 'xsmm_reference_cpu_freq': 2.999971, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_1024_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 7.214288337224219, 'speedup_best_over_ref': 7.214288337224219, 'xsmm_custom_avg': 164.30136666666667, 'xsmm_custom_best': 164.30136666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1185.3174333333334, 'xsmm_reference_best': 1185.3174333333334, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9881059674222541, 'speedup_best_over_ref': 0.9881059674222541, 'xsmm_custom_avg': 17.641900000000003, 'xsmm_custom_best': 17.641900000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.432066666666667, 'xsmm_reference_best': 17.432066666666667, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.7376404134511282, 'speedup_best_over_ref': 0.7376404134511282, 'xsmm_custom_avg': 31.74256666666667, 'xsmm_custom_best': 31.74256666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.4146, 'xsmm_reference_best': 23.4146, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.7217890359536006, 'speedup_best_over_ref': 0.7217890359536006, 'xsmm_custom_avg': 45.2333, 'xsmm_custom_best': 45.2333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 32.6489, 'xsmm_reference_best': 32.6489, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9490638354591872, 'speedup_best_over_ref': 0.9490638354591872, 'xsmm_custom_avg': 61.2695, 'xsmm_custom_best': 61.2695, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 58.14866666666667, 'xsmm_reference_best': 58.14866666666667, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0799271664959196, 'speedup_best_over_ref': 1.0799271664959196, 'xsmm_custom_avg': 79.78013333333334, 'xsmm_custom_best': 79.78013333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 86.15673333333334, 'xsmm_reference_best': 86.15673333333334, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8705790391802651, 'speedup_best_over_ref': 0.8705790391802651, 'xsmm_custom_avg': 98.84823333333334, 'xsmm_custom_best': 98.84823333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 86.0552, 'xsmm_reference_best': 86.0552, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9975003538904353, 'speedup_best_over_ref': 0.9975003538904353, 'xsmm_custom_avg': 28.257333333333335, 'xsmm_custom_best': 28.257333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.1867, 'xsmm_reference_best': 28.1867, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 9830, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5999755859375, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.6_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.7061211862786255, 'speedup_best_over_ref': 0.7061211862786255, 'xsmm_custom_avg': 121.32506666666667, 'xsmm_custom_best': 121.32506666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 85.6702, 'xsmm_reference_best': 85.6702, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 11468, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.699951171875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.7_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.5979298329934741, 'speedup_best_over_ref': 0.5979298329934741, 'xsmm_custom_avg': 142.3138, 'xsmm_custom_best': 142.3138, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 85.09366666666666, 'xsmm_reference_best': 85.09366666666666, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 13107, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.79998779296875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.8_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.5378715283758193, 'speedup_best_over_ref': 0.5378715283758193, 'xsmm_custom_avg': 162.7612333333333, 'xsmm_custom_best': 162.7612333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 87.54463333333334, 'xsmm_reference_best': 87.54463333333334, 'xsmm_reference_cpu_freq': 2.999822, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 14745, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.89996337890625, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.9_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.46589901669029304, 'speedup_best_over_ref': 0.46589901669029304, 'xsmm_custom_avg': 183.78746666666666, 'xsmm_custom_best': 183.78746666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 85.6264, 'xsmm_reference_best': 85.6264, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.7231326131823917, 'speedup_best_over_ref': 0.7231326131823917, 'xsmm_custom_avg': 38.3901, 'xsmm_custom_best': 38.3901, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 27.761133333333337, 'xsmm_reference_best': 27.761133333333337, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9449672211288968, 'speedup_best_over_ref': 0.9449672211288968, 'xsmm_custom_avg': 53.184666666666665, 'xsmm_custom_best': 53.184666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 50.25776666666666, 'xsmm_reference_best': 50.25776666666666, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0677506849654388, 'speedup_best_over_ref': 1.0677506849654388, 'xsmm_custom_avg': 24.22263333333333, 'xsmm_custom_best': 24.22263333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 25.863733333333336, 'xsmm_reference_best': 25.863733333333336, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8331846873864251, 'speedup_best_over_ref': 0.8331846873864251, 'xsmm_custom_avg': 29.899533333333334, 'xsmm_custom_best': 29.899533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.911833333333334, 'xsmm_reference_best': 24.911833333333334, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.7108083837151755, 'speedup_best_over_ref': 0.7108083837151755, 'xsmm_custom_avg': 35.22543333333333, 'xsmm_custom_best': 35.22543333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 25.03853333333333, 'xsmm_reference_best': 25.03853333333333, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 16384, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_1.0_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.41819332688473104, 'speedup_best_over_ref': 0.41819332688473104, 'xsmm_custom_avg': 204.79889999999997, 'xsmm_custom_best': 204.79889999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 85.64553333333333, 'xsmm_reference_best': 85.64553333333333, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats_wider/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9822073930349161, 'speedup_best_over_ref': 0.9822073930349161, 'xsmm_custom_avg': 18.382166666666667, 'xsmm_custom_best': 18.382166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.0551, 'xsmm_reference_best': 18.0551, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
