{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0003618286505362, 'speedup_best_over_ref': 1.0003618286505362, 'xsmm_custom_avg': 4.237733333333334, 'xsmm_custom_best': 4.237733333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.2392666666666665, 'xsmm_reference_best': 4.2392666666666665, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0102341672475668, 'speedup_best_over_ref': 1.0102341672475668, 'xsmm_custom_avg': 6.455499999999999, 'xsmm_custom_best': 6.455499999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.521566666666667, 'xsmm_reference_best': 6.521566666666667, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.018315870923909, 'speedup_best_over_ref': 1.018315870923909, 'xsmm_custom_avg': 10.597366666666666, 'xsmm_custom_best': 10.597366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.791466666666668, 'xsmm_reference_best': 10.791466666666668, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0179747172521654, 'speedup_best_over_ref': 1.0179747172521654, 'xsmm_custom_avg': 17.774966666666668, 'xsmm_custom_best': 17.774966666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.094466666666666, 'xsmm_reference_best': 18.094466666666666, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.116029727935764, 'speedup_best_over_ref': 1.116029727935764, 'xsmm_custom_avg': 33.19436666666667, 'xsmm_custom_best': 33.19436666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 37.045899999999996, 'xsmm_reference_best': 37.045899999999996, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9751183216640363, 'speedup_best_over_ref': 0.9751183216640363, 'xsmm_custom_avg': 67.87993333333333, 'xsmm_custom_best': 67.87993333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.19096666666667, 'xsmm_reference_best': 66.19096666666667, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.003325448513148, 'speedup_best_over_ref': 1.003325448513148, 'xsmm_custom_avg': 4.3402666666666665, 'xsmm_custom_best': 4.3402666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.3546999999999985, 'xsmm_reference_best': 4.3546999999999985, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9955824289628687, 'speedup_best_over_ref': 0.9955824289628687, 'xsmm_custom_avg': 6.179866666666666, 'xsmm_custom_best': 6.179866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.152566666666667, 'xsmm_reference_best': 6.152566666666667, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9459753375950372, 'speedup_best_over_ref': 0.9459753375950372, 'xsmm_custom_avg': 10.574800000000002, 'xsmm_custom_best': 10.574800000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.0035, 'xsmm_reference_best': 10.0035, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0559835247082188, 'speedup_best_over_ref': 1.0559835247082188, 'xsmm_custom_avg': 17.658766666666665, 'xsmm_custom_best': 17.658766666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.647366666666667, 'xsmm_reference_best': 18.647366666666667, 'xsmm_reference_cpu_freq': 2.999814, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9957711415306839, 'speedup_best_over_ref': 0.9957711415306839, 'xsmm_custom_avg': 33.19256666666667, 'xsmm_custom_best': 33.19256666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.0522, 'xsmm_reference_best': 33.0522, 'xsmm_reference_cpu_freq': 2.999843, 'xsmm_reference_kernel_type': 'sparse'}
