{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9853469217889532, 'speedup_best_over_ref': 0.9853469217889532, 'xsmm_custom_avg': 10.3323, 'xsmm_custom_best': 10.3323, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.180900000000001, 'xsmm_reference_best': 10.180900000000001, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9634403960269915, 'speedup_best_over_ref': 0.9634403960269915, 'xsmm_custom_avg': 18.840466666666664, 'xsmm_custom_best': 18.840466666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.151666666666664, 'xsmm_reference_best': 18.151666666666664, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0058702914244735, 'speedup_best_over_ref': 1.0058702914244735, 'xsmm_custom_avg': 27.749900000000004, 'xsmm_custom_best': 27.749900000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 27.9128, 'xsmm_reference_best': 27.9128, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0121393807904304, 'speedup_best_over_ref': 1.0121393807904304, 'xsmm_custom_avg': 45.477333333333334, 'xsmm_custom_best': 45.477333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 46.0294, 'xsmm_reference_best': 46.0294, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0946551522038348, 'speedup_best_over_ref': 1.0946551522038348, 'xsmm_custom_avg': 82.75196666666668, 'xsmm_custom_best': 82.75196666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 90.58486666666667, 'xsmm_reference_best': 90.58486666666667, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9839120205682772, 'speedup_best_over_ref': 0.9839120205682772, 'xsmm_custom_avg': 163.0472, 'xsmm_custom_best': 163.0472, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 160.4241, 'xsmm_reference_best': 160.4241, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.006820406454679, 'speedup_best_over_ref': 1.006820406454679, 'xsmm_custom_avg': 10.590766666666667, 'xsmm_custom_best': 10.590766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.663, 'xsmm_reference_best': 10.663, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0103624457717029, 'speedup_best_over_ref': 1.0103624457717029, 'xsmm_custom_avg': 18.763266666666667, 'xsmm_custom_best': 18.763266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.9577, 'xsmm_reference_best': 18.9577, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9319530624641639, 'speedup_best_over_ref': 0.9319530624641639, 'xsmm_custom_avg': 29.358166666666666, 'xsmm_custom_best': 29.358166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 27.360433333333333, 'xsmm_reference_best': 27.360433333333333, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0340658640954288, 'speedup_best_over_ref': 1.0340658640954288, 'xsmm_custom_avg': 46.068599999999996, 'xsmm_custom_best': 46.068599999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 47.63796666666667, 'xsmm_reference_best': 47.63796666666667, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9891939876443037, 'speedup_best_over_ref': 0.9891939876443037, 'xsmm_custom_avg': 82.98466666666667, 'xsmm_custom_best': 82.98466666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 82.08793333333332, 'xsmm_reference_best': 82.08793333333332, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
