{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9878871521648422, 'speedup_best_over_ref': 0.9878871521648422, 'xsmm_custom_avg': 10.385666666666669, 'xsmm_custom_best': 10.385666666666669, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.259866666666666, 'xsmm_reference_best': 10.259866666666666, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9967800182143928, 'speedup_best_over_ref': 0.9967800182143928, 'xsmm_custom_avg': 18.995966666666668, 'xsmm_custom_best': 18.995966666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.9348, 'xsmm_reference_best': 18.9348, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9942627110122743, 'speedup_best_over_ref': 0.9942627110122743, 'xsmm_custom_avg': 28.509400000000003, 'xsmm_custom_best': 28.509400000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.345833333333335, 'xsmm_reference_best': 28.345833333333335, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0205753743964527, 'speedup_best_over_ref': 1.0205753743964527, 'xsmm_custom_avg': 45.6468, 'xsmm_custom_best': 45.6468, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 46.586, 'xsmm_reference_best': 46.586, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0952295886447094, 'speedup_best_over_ref': 1.0952295886447094, 'xsmm_custom_avg': 82.8489, 'xsmm_custom_best': 82.8489, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 90.73856666666667, 'xsmm_reference_best': 90.73856666666667, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9779397431991225, 'speedup_best_over_ref': 0.9779397431991225, 'xsmm_custom_avg': 163.99476666666666, 'xsmm_custom_best': 163.99476666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 160.377, 'xsmm_reference_best': 160.377, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9896399419412232, 'speedup_best_over_ref': 0.9896399419412232, 'xsmm_custom_avg': 10.678833333333333, 'xsmm_custom_best': 10.678833333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.5682, 'xsmm_reference_best': 10.5682, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0175560002629294, 'speedup_best_over_ref': 1.0175560002629294, 'xsmm_custom_avg': 18.255866666666666, 'xsmm_custom_best': 18.255866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.57636666666667, 'xsmm_reference_best': 18.57636666666667, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9310008294415694, 'speedup_best_over_ref': 0.9310008294415694, 'xsmm_custom_avg': 29.578133333333334, 'xsmm_custom_best': 29.578133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 27.537266666666664, 'xsmm_reference_best': 27.537266666666664, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0510487780025908, 'speedup_best_over_ref': 1.0510487780025908, 'xsmm_custom_avg': 45.79933333333334, 'xsmm_custom_best': 45.79933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 48.13733333333333, 'xsmm_reference_best': 48.13733333333333, 'xsmm_reference_cpu_freq': 2.999852, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9918950835475578, 'speedup_best_over_ref': 0.9918950835475578, 'xsmm_custom_avg': 82.98666666666666, 'xsmm_custom_best': 82.98666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 82.31406666666666, 'xsmm_reference_best': 82.31406666666666, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'sparse'}
