{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0041293785930434, 'speedup_best_over_ref': 1.0041293785930434, 'xsmm_custom_avg': 10.332466666666667, 'xsmm_custom_best': 10.332466666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.375133333333334, 'xsmm_reference_best': 10.375133333333334, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.013454704640264, 'speedup_best_over_ref': 1.013454704640264, 'xsmm_custom_avg': 18.12253333333333, 'xsmm_custom_best': 18.12253333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.366366666666668, 'xsmm_reference_best': 18.366366666666668, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0240397551459708, 'speedup_best_over_ref': 1.0240397551459708, 'xsmm_custom_avg': 27.749866666666666, 'xsmm_custom_best': 27.749866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.416966666666667, 'xsmm_reference_best': 28.416966666666667, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0219245444714238, 'speedup_best_over_ref': 1.0219245444714238, 'xsmm_custom_avg': 45.74173333333333, 'xsmm_custom_best': 45.74173333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 46.7446, 'xsmm_reference_best': 46.7446, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.102234600278021, 'speedup_best_over_ref': 1.102234600278021, 'xsmm_custom_avg': 82.4398, 'xsmm_custom_best': 82.4398, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 90.868, 'xsmm_reference_best': 90.868, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9762876267683953, 'speedup_best_over_ref': 0.9762876267683953, 'xsmm_custom_avg': 163.4674, 'xsmm_custom_best': 163.4674, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 159.5912, 'xsmm_reference_best': 159.5912, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0034292121533024, 'speedup_best_over_ref': 1.0034292121533024, 'xsmm_custom_avg': 10.702166666666667, 'xsmm_custom_best': 10.702166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.738866666666668, 'xsmm_reference_best': 10.738866666666668, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9921099525719874, 'speedup_best_over_ref': 0.9921099525719874, 'xsmm_custom_avg': 18.238166666666665, 'xsmm_custom_best': 18.238166666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.094266666666666, 'xsmm_reference_best': 18.094266666666666, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9413264099167297, 'speedup_best_over_ref': 0.9413264099167297, 'xsmm_custom_avg': 28.181333333333335, 'xsmm_custom_best': 28.181333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 26.527833333333334, 'xsmm_reference_best': 26.527833333333334, 'xsmm_reference_cpu_freq': 2.999839, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0589948033307621, 'speedup_best_over_ref': 1.0589948033307621, 'xsmm_custom_avg': 44.68246666666667, 'xsmm_custom_best': 44.68246666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 47.3185, 'xsmm_reference_best': 47.3185, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.989328885817779, 'speedup_best_over_ref': 0.989328885817779, 'xsmm_custom_avg': 82.10326666666667, 'xsmm_custom_best': 82.10326666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 81.22713333333333, 'xsmm_reference_best': 81.22713333333333, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'sparse'}
