{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9946905620772074, 'speedup_best_over_ref': 0.9946905620772074, 'xsmm_custom_avg': 7.558866666666666, 'xsmm_custom_best': 7.558866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.5187333333333335, 'xsmm_reference_best': 7.5187333333333335, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.982660786662928, 'speedup_best_over_ref': 0.982660786662928, 'xsmm_custom_avg': 13.076333333333334, 'xsmm_custom_best': 13.076333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.849600000000002, 'xsmm_reference_best': 12.849600000000002, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8779453199987615, 'speedup_best_over_ref': 0.8779453199987615, 'xsmm_custom_avg': 20.454766666666668, 'xsmm_custom_best': 20.454766666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.958166666666667, 'xsmm_reference_best': 17.958166666666667, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0173725439887922, 'speedup_best_over_ref': 1.0173725439887922, 'xsmm_custom_avg': 32.7394, 'xsmm_custom_best': 32.7394, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.308166666666665, 'xsmm_reference_best': 33.308166666666665, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8735004910450686, 'speedup_best_over_ref': 0.8735004910450686, 'xsmm_custom_avg': 87.83986666666667, 'xsmm_custom_best': 87.83986666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 76.72816666666668, 'xsmm_reference_best': 76.72816666666668, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8348882106292504, 'speedup_best_over_ref': 0.8348882106292504, 'xsmm_custom_avg': 224.97666666666666, 'xsmm_custom_best': 224.97666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.83036666666666, 'xsmm_reference_best': 187.83036666666666, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9740318887570403, 'speedup_best_over_ref': 0.9740318887570403, 'xsmm_custom_avg': 7.977733333333333, 'xsmm_custom_best': 7.977733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.7705666666666655, 'xsmm_reference_best': 7.7705666666666655, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7392640324936416, 'speedup_best_over_ref': 0.7392640324936416, 'xsmm_custom_avg': 13.852966666666669, 'xsmm_custom_best': 13.852966666666669, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.241000000000001, 'xsmm_reference_best': 10.241000000000001, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8426386591246006, 'speedup_best_over_ref': 0.8426386591246006, 'xsmm_custom_avg': 21.721133333333334, 'xsmm_custom_best': 21.721133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.303066666666666, 'xsmm_reference_best': 18.303066666666666, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0297928002839818, 'speedup_best_over_ref': 1.0297928002839818, 'xsmm_custom_avg': 34.274499999999996, 'xsmm_custom_best': 34.274499999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.29563333333333, 'xsmm_reference_best': 35.29563333333333, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8333317542675517, 'speedup_best_over_ref': 0.8333317542675517, 'xsmm_custom_avg': 87.95636666666665, 'xsmm_custom_best': 87.95636666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 73.29683333333332, 'xsmm_reference_best': 73.29683333333332, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'sparse'}
