{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.000904530877395, 'speedup_best_over_ref': 1.000904530877395, 'xsmm_custom_avg': 1.2161, 'xsmm_custom_best': 1.2161, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2171999999999998, 'xsmm_reference_best': 1.2171999999999998, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9909542616893872, 'speedup_best_over_ref': 0.9909542616893872, 'xsmm_custom_avg': 1.8314333333333332, 'xsmm_custom_best': 1.8314333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8148666666666666, 'xsmm_reference_best': 1.8148666666666666, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9270818122685216, 'speedup_best_over_ref': 0.9270818122685216, 'xsmm_custom_avg': 2.5110333333333332, 'xsmm_custom_best': 2.5110333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.327933333333333, 'xsmm_reference_best': 2.327933333333333, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.00337846968837, 'speedup_best_over_ref': 1.00337846968837, 'xsmm_custom_avg': 3.6999, 'xsmm_custom_best': 3.6999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.7124, 'xsmm_reference_best': 3.7124, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1052691204376164, 'speedup_best_over_ref': 1.1052691204376164, 'xsmm_custom_avg': 8.238566666666667, 'xsmm_custom_best': 8.238566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.105833333333333, 'xsmm_reference_best': 9.105833333333333, 'xsmm_reference_cpu_freq': 2.999799, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8175535715357873, 'speedup_best_over_ref': 0.8175535715357873, 'xsmm_custom_avg': 27.75883333333333, 'xsmm_custom_best': 27.75883333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.69433333333333, 'xsmm_reference_best': 22.69433333333333, 'xsmm_reference_cpu_freq': 2.999822, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9761898392145322, 'speedup_best_over_ref': 0.9761898392145322, 'xsmm_custom_avg': 1.2459666666666667, 'xsmm_custom_best': 1.2459666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2163, 'xsmm_reference_best': 1.2163, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9967157396268927, 'speedup_best_over_ref': 0.9967157396268927, 'xsmm_custom_avg': 1.7457, 'xsmm_custom_best': 1.7457, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7399666666666667, 'xsmm_reference_best': 1.7399666666666667, 'xsmm_reference_cpu_freq': 2.999971, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8624041458955375, 'speedup_best_over_ref': 0.8624041458955375, 'xsmm_custom_avg': 2.5342333333333333, 'xsmm_custom_best': 2.5342333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.185533333333334, 'xsmm_reference_best': 2.185533333333334, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.023539497419228, 'speedup_best_over_ref': 1.023539497419228, 'xsmm_custom_avg': 3.7327333333333335, 'xsmm_custom_best': 3.7327333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8205999999999998, 'xsmm_reference_best': 3.8205999999999998, 'xsmm_reference_cpu_freq': 2.99985, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9222272918073476, 'speedup_best_over_ref': 0.9222272918073476, 'xsmm_custom_avg': 9.132166666666667, 'xsmm_custom_best': 9.132166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.421933333333333, 'xsmm_reference_best': 8.421933333333333, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'sparse'}
