{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9746071790934268, 'speedup_best_over_ref': 0.9746071790934268, 'xsmm_custom_avg': 1.2155666666666667, 'xsmm_custom_best': 1.2155666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1846999999999999, 'xsmm_reference_best': 1.1846999999999999, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0037918839100157, 'speedup_best_over_ref': 1.0037918839100157, 'xsmm_custom_avg': 1.8284666666666667, 'xsmm_custom_best': 1.8284666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8354, 'xsmm_reference_best': 1.8354, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8767035292339471, 'speedup_best_over_ref': 0.8767035292339471, 'xsmm_custom_avg': 2.646466666666667, 'xsmm_custom_best': 2.646466666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3201666666666667, 'xsmm_reference_best': 2.3201666666666667, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9590266986310999, 'speedup_best_over_ref': 0.9590266986310999, 'xsmm_custom_avg': 4.268633333333333, 'xsmm_custom_best': 4.268633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.093733333333334, 'xsmm_reference_best': 4.093733333333334, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1168422118315817, 'speedup_best_over_ref': 1.1168422118315817, 'xsmm_custom_avg': 8.889766666666667, 'xsmm_custom_best': 8.889766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.928466666666667, 'xsmm_reference_best': 9.928466666666667, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8264559690680068, 'speedup_best_over_ref': 0.8264559690680068, 'xsmm_custom_avg': 27.354633333333332, 'xsmm_custom_best': 27.354633333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.6074, 'xsmm_reference_best': 22.6074, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9751096139450325, 'speedup_best_over_ref': 0.9751096139450325, 'xsmm_custom_avg': 1.2468000000000001, 'xsmm_custom_best': 1.2468000000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2157666666666667, 'xsmm_reference_best': 1.2157666666666667, 'xsmm_reference_cpu_freq': 2.999976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9877344740777195, 'speedup_best_over_ref': 0.9877344740777195, 'xsmm_custom_avg': 1.7610333333333335, 'xsmm_custom_best': 1.7610333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7394333333333334, 'xsmm_reference_best': 1.7394333333333334, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8853161565133825, 'speedup_best_over_ref': 0.8853161565133825, 'xsmm_custom_avg': 2.5667666666666666, 'xsmm_custom_best': 2.5667666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.2723999999999998, 'xsmm_reference_best': 2.2723999999999998, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0649103676887512, 'speedup_best_over_ref': 1.0649103676887512, 'xsmm_custom_avg': 3.821166666666666, 'xsmm_custom_best': 3.821166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.0691999999999995, 'xsmm_reference_best': 4.0691999999999995, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0357839487790352, 'speedup_best_over_ref': 1.0357839487790352, 'xsmm_custom_avg': 8.954666666666666, 'xsmm_custom_best': 8.954666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.2751, 'xsmm_reference_best': 9.2751, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 5.418215185608739, 'speedup_best_over_ref': 5.418215185608739, 'xsmm_custom_avg': 28.098533333333332, 'xsmm_custom_best': 28.098533333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 152.2439, 'xsmm_reference_best': 152.2439, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 9600, 'speedup_avg_over_ref': 2.3605335053502325, 'speedup_best_over_ref': 2.3605335053502325, 'xsmm_custom_avg': 1.7569333333333323, 'xsmm_custom_best': 1.7569333333333323, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.1472999999999995, 'xsmm_reference_best': 4.1472999999999995, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 9600, 'speedup_avg_over_ref': 3.3620107524089025, 'speedup_best_over_ref': 3.3620107524089025, 'xsmm_custom_avg': 2.566866666666667, 'xsmm_custom_best': 2.566866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.629833333333332, 'xsmm_reference_best': 8.629833333333332, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 9600, 'speedup_avg_over_ref': 5.530160514035815, 'speedup_best_over_ref': 5.530160514035815, 'xsmm_custom_avg': 4.093100000000001, 'xsmm_custom_best': 4.093100000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.6355, 'xsmm_reference_best': 22.6355, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 9600, 'speedup_avg_over_ref': 6.83186574545779, 'speedup_best_over_ref': 6.83186574545779, 'xsmm_custom_avg': 8.964066666666668, 'xsmm_custom_best': 8.964066666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 61.2413, 'xsmm_reference_best': 61.2413, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'dense'}
