{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9988753715290485, 'speedup_best_over_ref': 0.9988753715290485, 'xsmm_custom_avg': 7.469133333333334, 'xsmm_custom_best': 7.469133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.460733333333334, 'xsmm_reference_best': 7.460733333333334, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8511362911287407, 'speedup_best_over_ref': 0.8511362911287407, 'xsmm_custom_avg': 12.537866666666666, 'xsmm_custom_best': 12.537866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.671433333333333, 'xsmm_reference_best': 10.671433333333333, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.894082984277812, 'speedup_best_over_ref': 0.894082984277812, 'xsmm_custom_avg': 19.855166666666666, 'xsmm_custom_best': 19.855166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.752166666666668, 'xsmm_reference_best': 17.752166666666668, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0676072532590604, 'speedup_best_over_ref': 1.0676072532590604, 'xsmm_custom_avg': 33.222766666666665, 'xsmm_custom_best': 33.222766666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.46886666666667, 'xsmm_reference_best': 35.46886666666667, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8688851384829055, 'speedup_best_over_ref': 0.8688851384829055, 'xsmm_custom_avg': 86.4499, 'xsmm_custom_best': 86.4499, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 75.11503333333333, 'xsmm_reference_best': 75.11503333333333, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8134815794906638, 'speedup_best_over_ref': 0.8134815794906638, 'xsmm_custom_avg': 225.87956666666665, 'xsmm_custom_best': 225.87956666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 183.7488666666667, 'xsmm_reference_best': 183.7488666666667, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9782191041554237, 'speedup_best_over_ref': 0.9782191041554237, 'xsmm_custom_avg': 7.720833333333333, 'xsmm_custom_best': 7.720833333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.552666666666667, 'xsmm_reference_best': 7.552666666666667, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8171954920616342, 'speedup_best_over_ref': 0.8171954920616342, 'xsmm_custom_avg': 12.531966666666667, 'xsmm_custom_best': 12.531966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.241066666666665, 'xsmm_reference_best': 10.241066666666665, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8817989168825052, 'speedup_best_over_ref': 0.8817989168825052, 'xsmm_custom_avg': 20.10246666666667, 'xsmm_custom_best': 20.10246666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.726333333333333, 'xsmm_reference_best': 17.726333333333333, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0451180130342295, 'speedup_best_over_ref': 1.0451180130342295, 'xsmm_custom_avg': 32.4837, 'xsmm_custom_best': 32.4837, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.9493, 'xsmm_reference_best': 33.9493, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8962613309792781, 'speedup_best_over_ref': 0.8962613309792781, 'xsmm_custom_avg': 86.47016666666667, 'xsmm_custom_best': 86.47016666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 77.49986666666668, 'xsmm_reference_best': 77.49986666666668, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'sparse'}
