{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0005981991058497, 'speedup_best_over_ref': 1.0005981991058497, 'xsmm_custom_avg': 4.234933333333333, 'xsmm_custom_best': 4.234933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.237466666666666, 'xsmm_reference_best': 4.237466666666666, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9789890187596191, 'speedup_best_over_ref': 0.9789890187596191, 'xsmm_custom_avg': 6.410933333333333, 'xsmm_custom_best': 6.410933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.276233333333334, 'xsmm_reference_best': 6.276233333333334, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0127129567087279, 'speedup_best_over_ref': 1.0127129567087279, 'xsmm_custom_avg': 10.215300000000001, 'xsmm_custom_best': 10.215300000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.345166666666668, 'xsmm_reference_best': 10.345166666666668, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0404230825690908, 'speedup_best_over_ref': 1.0404230825690908, 'xsmm_custom_avg': 17.25746666666667, 'xsmm_custom_best': 17.25746666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.955066666666667, 'xsmm_reference_best': 17.955066666666667, 'xsmm_reference_cpu_freq': 2.999839, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.098285200187164, 'speedup_best_over_ref': 1.098285200187164, 'xsmm_custom_avg': 33.197266666666664, 'xsmm_custom_best': 33.197266666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.46006666666666, 'xsmm_reference_best': 36.46006666666666, 'xsmm_reference_cpu_freq': 2.99982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9549504853855826, 'speedup_best_over_ref': 0.9549504853855826, 'xsmm_custom_avg': 70.00963333333334, 'xsmm_custom_best': 70.00963333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.85573333333333, 'xsmm_reference_best': 66.85573333333333, 'xsmm_reference_cpu_freq': 2.999856, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.005054080180242, 'speedup_best_over_ref': 1.005054080180242, 'xsmm_custom_avg': 4.3793, 'xsmm_custom_best': 4.3793, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.401433333333333, 'xsmm_reference_best': 4.401433333333333, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.026798963478107, 'speedup_best_over_ref': 1.026798963478107, 'xsmm_custom_avg': 7.525166666666666, 'xsmm_custom_best': 7.525166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.726833333333333, 'xsmm_reference_best': 7.726833333333333, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9249076275936374, 'speedup_best_over_ref': 0.9249076275936374, 'xsmm_custom_avg': 12.251133333333334, 'xsmm_custom_best': 12.251133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.331166666666665, 'xsmm_reference_best': 11.331166666666665, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0515944926264873, 'speedup_best_over_ref': 1.0515944926264873, 'xsmm_custom_avg': 19.075033333333334, 'xsmm_custom_best': 19.075033333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.0592, 'xsmm_reference_best': 20.0592, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9936782230867388, 'speedup_best_over_ref': 0.9936782230867388, 'xsmm_custom_avg': 34.82143333333333, 'xsmm_custom_best': 34.82143333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.6013, 'xsmm_reference_best': 34.6013, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 7.35351997188708, 'speedup_best_over_ref': 7.35351997188708, 'xsmm_custom_avg': 68.01143333333333, 'xsmm_custom_best': 68.01143333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 500.1234333333333, 'xsmm_reference_best': 500.1234333333333, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 2.845933809719134, 'speedup_best_over_ref': 2.845933809719134, 'xsmm_custom_avg': 6.1761333333333335, 'xsmm_custom_best': 6.1761333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.576866666666668, 'xsmm_reference_best': 17.576866666666668, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 3.2025797193877543, 'speedup_best_over_ref': 3.2025797193877543, 'xsmm_custom_avg': 10.453333333333335, 'xsmm_custom_best': 10.453333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.47763333333333, 'xsmm_reference_best': 33.47763333333333, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 4.2302323893273055, 'speedup_best_over_ref': 4.2302323893273055, 'xsmm_custom_avg': 19.2866, 'xsmm_custom_best': 19.2866, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 81.58680000000001, 'xsmm_reference_best': 81.58680000000001, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 6.270893392013865, 'speedup_best_over_ref': 6.270893392013865, 'xsmm_custom_avg': 33.1967, 'xsmm_custom_best': 33.1967, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 208.17296666666667, 'xsmm_reference_best': 208.17296666666667, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_1024_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 7.211353226154662, 'speedup_best_over_ref': 7.211353226154662, 'xsmm_custom_avg': 68.39876666666667, 'xsmm_custom_best': 68.39876666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 493.2476666666667, 'xsmm_reference_best': 493.2476666666667, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9786427410364827, 'speedup_best_over_ref': 0.9786427410364827, 'xsmm_custom_avg': 6.7877, 'xsmm_custom_best': 6.7877, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.642733333333334, 'xsmm_reference_best': 6.642733333333334, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.7892235462083357, 'speedup_best_over_ref': 0.7892235462083357, 'xsmm_custom_avg': 12.140666666666668, 'xsmm_custom_best': 12.140666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.581700000000001, 'xsmm_reference_best': 9.581700000000001, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.7255614902664019, 'speedup_best_over_ref': 0.7255614902664019, 'xsmm_custom_avg': 18.1793, 'xsmm_custom_best': 18.1793, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.1902, 'xsmm_reference_best': 13.1902, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9275798807724001, 'speedup_best_over_ref': 0.9275798807724001, 'xsmm_custom_avg': 25.2011, 'xsmm_custom_best': 25.2011, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.376033333333332, 'xsmm_reference_best': 23.376033333333332, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'sparse'}
