{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9674309910396061, 'speedup_best_over_ref': 0.9674309910396061, 'xsmm_custom_avg': 7.659633333333333, 'xsmm_custom_best': 7.659633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.410166666666667, 'xsmm_reference_best': 7.410166666666667, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9879007820315298, 'speedup_best_over_ref': 0.9879007820315298, 'xsmm_custom_avg': 13.695099999999998, 'xsmm_custom_best': 13.695099999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.5294, 'xsmm_reference_best': 13.5294, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8708690330477356, 'speedup_best_over_ref': 0.8708690330477356, 'xsmm_custom_avg': 20.7518, 'xsmm_custom_best': 20.7518, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.0721, 'xsmm_reference_best': 18.0721, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.007561980088915, 'speedup_best_over_ref': 1.007561980088915, 'xsmm_custom_avg': 33.395133333333334, 'xsmm_custom_best': 33.395133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.647666666666666, 'xsmm_reference_best': 33.647666666666666, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.876674157199108, 'speedup_best_over_ref': 0.876674157199108, 'xsmm_custom_avg': 86.21253333333334, 'xsmm_custom_best': 86.21253333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 75.58030000000001, 'xsmm_reference_best': 75.58030000000001, 'xsmm_reference_cpu_freq': 2.99986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8221210820068953, 'speedup_best_over_ref': 0.8221210820068953, 'xsmm_custom_avg': 224.43356666666665, 'xsmm_custom_best': 224.43356666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 184.51156666666665, 'xsmm_reference_best': 184.51156666666665, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9977110653516852, 'speedup_best_over_ref': 0.9977110653516852, 'xsmm_custom_avg': 7.689166666666667, 'xsmm_custom_best': 7.689166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.671566666666666, 'xsmm_reference_best': 7.671566666666666, 'xsmm_reference_cpu_freq': 2.999849, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8180843895735954, 'speedup_best_over_ref': 0.8180843895735954, 'xsmm_custom_avg': 12.565533333333333, 'xsmm_custom_best': 12.565533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.279666666666666, 'xsmm_reference_best': 10.279666666666666, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8188628995625579, 'speedup_best_over_ref': 0.8188628995625579, 'xsmm_custom_avg': 21.427599999999998, 'xsmm_custom_best': 21.427599999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.546266666666664, 'xsmm_reference_best': 17.546266666666664, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0159877662973797, 'speedup_best_over_ref': 1.0159877662973797, 'xsmm_custom_avg': 33.590266666666665, 'xsmm_custom_best': 33.590266666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.1273, 'xsmm_reference_best': 34.1273, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.823744695284826, 'speedup_best_over_ref': 0.823744695284826, 'xsmm_custom_avg': 86.47966666666666, 'xsmm_custom_best': 86.47966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 71.23716666666665, 'xsmm_reference_best': 71.23716666666665, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'sparse'}
