{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9864680328803275, 'speedup_best_over_ref': 0.9864680328803275, 'xsmm_custom_avg': 13.742766666666666, 'xsmm_custom_best': 13.742766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.5568, 'xsmm_reference_best': 13.5568, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.750696606691289, 'speedup_best_over_ref': 0.750696606691289, 'xsmm_custom_avg': 25.875433333333334, 'xsmm_custom_best': 25.875433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.4246, 'xsmm_reference_best': 19.4246, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.906337086310441, 'speedup_best_over_ref': 0.906337086310441, 'xsmm_custom_avg': 38.73073333333333, 'xsmm_custom_best': 38.73073333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.103100000000005, 'xsmm_reference_best': 35.103100000000005, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0193495944796211, 'speedup_best_over_ref': 1.0193495944796211, 'xsmm_custom_avg': 60.609366666666666, 'xsmm_custom_best': 60.609366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 61.782133333333334, 'xsmm_reference_best': 61.782133333333334, 'xsmm_reference_cpu_freq': 2.999966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0967144456199045, 'speedup_best_over_ref': 1.0967144456199045, 'xsmm_custom_avg': 109.61823333333334, 'xsmm_custom_best': 109.61823333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 120.2199, 'xsmm_reference_best': 120.2199, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8480342831800685, 'speedup_best_over_ref': 0.8480342831800685, 'xsmm_custom_avg': 282.30753333333337, 'xsmm_custom_best': 282.30753333333337, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 239.40646666666666, 'xsmm_reference_best': 239.40646666666666, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9815609679959703, 'speedup_best_over_ref': 0.9815609679959703, 'xsmm_custom_avg': 14.095099999999999, 'xsmm_custom_best': 14.095099999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.835199999999999, 'xsmm_reference_best': 13.835199999999999, 'xsmm_reference_cpu_freq': 2.99983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7532269471900818, 'speedup_best_over_ref': 0.7532269471900818, 'xsmm_custom_avg': 25.026233333333334, 'xsmm_custom_best': 25.026233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.85043333333333, 'xsmm_reference_best': 18.85043333333333, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8745897338549022, 'speedup_best_over_ref': 0.8745897338549022, 'xsmm_custom_avg': 39.070166666666665, 'xsmm_custom_best': 39.070166666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.17036666666667, 'xsmm_reference_best': 34.17036666666667, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0421653563577158, 'speedup_best_over_ref': 1.0421653563577158, 'xsmm_custom_avg': 60.210566666666665, 'xsmm_custom_best': 60.210566666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 62.74936666666667, 'xsmm_reference_best': 62.74936666666667, 'xsmm_reference_cpu_freq': 2.99985, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9964078199814899, 'speedup_best_over_ref': 0.9964078199814899, 'xsmm_custom_avg': 109.56206666666667, 'xsmm_custom_best': 109.56206666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 109.1685, 'xsmm_reference_best': 109.1685, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 5.9524047512784355, 'speedup_best_over_ref': 5.9524047512784355, 'xsmm_custom_avg': 280.5252, 'xsmm_custom_best': 280.5252, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1669.7995333333333, 'xsmm_reference_best': 1669.7995333333333, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 2.662335771282128, 'speedup_best_over_ref': 2.662335771282128, 'xsmm_custom_avg': 24.0366, 'xsmm_custom_best': 24.0366, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.993500000000004, 'xsmm_reference_best': 63.993500000000004, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 2.9938060363055987, 'speedup_best_over_ref': 2.9938060363055987, 'xsmm_custom_avg': 37.67646666666666, 'xsmm_custom_best': 37.67646666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 112.79603333333333, 'xsmm_reference_best': 112.79603333333333, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 4.199172153758716, 'speedup_best_over_ref': 4.199172153758716, 'xsmm_custom_avg': 60.11583333333333, 'xsmm_custom_best': 60.11583333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 252.43673333333334, 'xsmm_reference_best': 252.43673333333334, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'dense'}
