{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0008105003068886, 'speedup_best_over_ref': 1.0008105003068886, 'xsmm_custom_avg': 4.236066666666667, 'xsmm_custom_best': 4.236066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.2395000000000005, 'xsmm_reference_best': 4.2395000000000005, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9846486229819563, 'speedup_best_over_ref': 0.9846486229819563, 'xsmm_custom_avg': 7.02, 'xsmm_custom_best': 7.02, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.912233333333333, 'xsmm_reference_best': 6.912233333333333, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0019611844916547, 'speedup_best_over_ref': 1.0019611844916547, 'xsmm_custom_avg': 10.452866666666667, 'xsmm_custom_best': 10.452866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.473366666666667, 'xsmm_reference_best': 10.473366666666667, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.024994129024005, 'speedup_best_over_ref': 1.024994129024005, 'xsmm_custom_avg': 17.45876666666667, 'xsmm_custom_best': 17.45876666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.895133333333334, 'xsmm_reference_best': 17.895133333333334, 'xsmm_reference_cpu_freq': 2.999867, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0959590124821055, 'speedup_best_over_ref': 1.0959590124821055, 'xsmm_custom_avg': 33.18083333333333, 'xsmm_custom_best': 33.18083333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.36483333333333, 'xsmm_reference_best': 36.36483333333333, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.967618873520588, 'speedup_best_over_ref': 0.967618873520588, 'xsmm_custom_avg': 68.19713333333333, 'xsmm_custom_best': 68.19713333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 65.98883333333333, 'xsmm_reference_best': 65.98883333333333, 'xsmm_reference_cpu_freq': 2.999829, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0054319849410318, 'speedup_best_over_ref': 1.0054319849410318, 'xsmm_custom_avg': 4.3385, 'xsmm_custom_best': 4.3385, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.362066666666666, 'xsmm_reference_best': 4.362066666666666, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.987677695208343, 'speedup_best_over_ref': 0.987677695208343, 'xsmm_custom_avg': 6.3381, 'xsmm_custom_best': 6.3381, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.259999999999999, 'xsmm_reference_best': 6.259999999999999, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9481425059294901, 'speedup_best_over_ref': 0.9481425059294901, 'xsmm_custom_avg': 10.7654, 'xsmm_custom_best': 10.7654, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.207133333333333, 'xsmm_reference_best': 10.207133333333333, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0705639720202191, 'speedup_best_over_ref': 1.0705639720202191, 'xsmm_custom_avg': 18.279866666666667, 'xsmm_custom_best': 18.279866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.56976666666667, 'xsmm_reference_best': 19.56976666666667, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9943768643591175, 'speedup_best_over_ref': 0.9943768643591175, 'xsmm_custom_avg': 33.54593333333334, 'xsmm_custom_best': 33.54593333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.3573, 'xsmm_reference_best': 33.3573, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
