{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9775385318138502, 'speedup_best_over_ref': 0.9775385318138502, 'xsmm_custom_avg': 4.232433333333334, 'xsmm_custom_best': 4.232433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.137366666666667, 'xsmm_reference_best': 4.137366666666667, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9829668028065767, 'speedup_best_over_ref': 0.9829668028065767, 'xsmm_custom_avg': 6.366, 'xsmm_custom_best': 6.366, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.2575666666666665, 'xsmm_reference_best': 6.2575666666666665, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9834930880325694, 'speedup_best_over_ref': 0.9834930880325694, 'xsmm_custom_avg': 10.3492, 'xsmm_custom_best': 10.3492, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.178366666666667, 'xsmm_reference_best': 10.178366666666667, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0433575746548176, 'speedup_best_over_ref': 1.0433575746548176, 'xsmm_custom_avg': 17.220366666666667, 'xsmm_custom_best': 17.220366666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.967, 'xsmm_reference_best': 17.967, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1082911968781501, 'speedup_best_over_ref': 1.1082911968781501, 'xsmm_custom_avg': 32.8694, 'xsmm_custom_best': 32.8694, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.428866666666664, 'xsmm_reference_best': 36.428866666666664, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9766692480797047, 'speedup_best_over_ref': 0.9766692480797047, 'xsmm_custom_avg': 67.6632, 'xsmm_custom_best': 67.6632, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.08456666666667, 'xsmm_reference_best': 66.08456666666667, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9805582483189462, 'speedup_best_over_ref': 0.9805582483189462, 'xsmm_custom_avg': 4.3326, 'xsmm_custom_best': 4.3326, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.248366666666667, 'xsmm_reference_best': 4.248366666666667, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9886881575642937, 'speedup_best_over_ref': 0.9886881575642937, 'xsmm_custom_avg': 6.2383, 'xsmm_custom_best': 6.2383, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.1677333333333335, 'xsmm_reference_best': 6.1677333333333335, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9400379934316441, 'speedup_best_over_ref': 0.9400379934316441, 'xsmm_custom_avg': 10.352666666666666, 'xsmm_custom_best': 10.352666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.7319, 'xsmm_reference_best': 9.7319, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0472197068882978, 'speedup_best_over_ref': 1.0472197068882978, 'xsmm_custom_avg': 17.3381, 'xsmm_custom_best': 17.3381, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.156799999999997, 'xsmm_reference_best': 18.156799999999997, 'xsmm_reference_cpu_freq': 2.999849, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9975485014145197, 'speedup_best_over_ref': 0.9975485014145197, 'xsmm_custom_avg': 33.109, 'xsmm_custom_best': 33.109, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.027833333333334, 'xsmm_reference_best': 33.027833333333334, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'sparse'}
