{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.98835918918955, 'speedup_best_over_ref': 0.98835918918955, 'xsmm_custom_avg': 2.4961033333333336, 'xsmm_custom_best': 2.4961033333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4670466666666666, 'xsmm_reference_best': 2.4670466666666666, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9779722752571066, 'speedup_best_over_ref': 0.9779722752571066, 'xsmm_custom_avg': 1.1924366666666666, 'xsmm_custom_best': 1.1924366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.16617, 'xsmm_reference_best': 1.16617, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9704911559841319, 'speedup_best_over_ref': 0.9704911559841319, 'xsmm_custom_avg': 2.70145, 'xsmm_custom_best': 2.70145, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6217333333333332, 'xsmm_reference_best': 2.6217333333333332, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9664802297228995, 'speedup_best_over_ref': 0.9664802297228995, 'xsmm_custom_avg': 1.2002866666666667, 'xsmm_custom_best': 1.2002866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1600533333333334, 'xsmm_reference_best': 1.1600533333333334, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9834019967279148, 'speedup_best_over_ref': 0.9834019967279148, 'xsmm_custom_avg': 2.4693733333333334, 'xsmm_custom_best': 2.4693733333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.428386666666667, 'xsmm_reference_best': 2.428386666666667, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9874052336260025, 'speedup_best_over_ref': 0.9874052336260025, 'xsmm_custom_avg': 5.616883333333334, 'xsmm_custom_best': 5.616883333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.54614, 'xsmm_reference_best': 5.54614, 'xsmm_reference_cpu_freq': 2.499989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0120427792646742, 'speedup_best_over_ref': 1.0120427792646742, 'xsmm_custom_avg': 6.1500200000000005, 'xsmm_custom_best': 6.1500200000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.224083333333333, 'xsmm_reference_best': 6.224083333333333, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0330538972381877, 'speedup_best_over_ref': 1.0330538972381877, 'xsmm_custom_avg': 12.081076666666666, 'xsmm_custom_best': 12.081076666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.480403333333333, 'xsmm_reference_best': 12.480403333333333, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.018305627795112, 'speedup_best_over_ref': 1.018305627795112, 'xsmm_custom_avg': 9.546426666666667, 'xsmm_custom_best': 9.546426666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.721179999999999, 'xsmm_reference_best': 9.721179999999999, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9620366719205914, 'speedup_best_over_ref': 0.9620366719205914, 'xsmm_custom_avg': 8.884363333333335, 'xsmm_custom_best': 8.884363333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.547083333333333, 'xsmm_reference_best': 8.547083333333333, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9953774682918873, 'speedup_best_over_ref': 0.9953774682918873, 'xsmm_custom_avg': 6.355103333333333, 'xsmm_custom_best': 6.355103333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.325726666666667, 'xsmm_reference_best': 6.325726666666667, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'sparse'}
