{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9883409606619539, 'speedup_best_over_ref': 0.9883409606619539, 'xsmm_custom_avg': 3.2332566666666667, 'xsmm_custom_best': 3.2332566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.19556, 'xsmm_reference_best': 3.19556, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9716213364424079, 'speedup_best_over_ref': 0.9716213364424079, 'xsmm_custom_avg': 1.5953300000000001, 'xsmm_custom_best': 1.5953300000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5500566666666666, 'xsmm_reference_best': 1.5500566666666666, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9618505274906027, 'speedup_best_over_ref': 0.9618505274906027, 'xsmm_custom_avg': 3.5302366666666662, 'xsmm_custom_best': 3.5302366666666662, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.39556, 'xsmm_reference_best': 3.39556, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9597429837088589, 'speedup_best_over_ref': 0.9597429837088589, 'xsmm_custom_avg': 1.6035300000000001, 'xsmm_custom_best': 1.6035300000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5389766666666667, 'xsmm_reference_best': 1.5389766666666667, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9843314854127748, 'speedup_best_over_ref': 0.9843314854127748, 'xsmm_custom_avg': 3.1921766666666667, 'xsmm_custom_best': 3.1921766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.14216, 'xsmm_reference_best': 3.14216, 'xsmm_reference_cpu_freq': 2.50004, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9789479086896369, 'speedup_best_over_ref': 0.9789479086896369, 'xsmm_custom_avg': 7.33878, 'xsmm_custom_best': 7.33878, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.184283333333333, 'xsmm_reference_best': 7.184283333333333, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1851752850375428, 'speedup_best_over_ref': 1.1851752850375428, 'xsmm_custom_avg': 9.290296666666666, 'xsmm_custom_best': 9.290296666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.010629999999999, 'xsmm_reference_best': 11.010629999999999, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0677914173808276, 'speedup_best_over_ref': 1.0677914173808276, 'xsmm_custom_avg': 15.971736666666665, 'xsmm_custom_best': 15.971736666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.054483333333334, 'xsmm_reference_best': 17.054483333333334, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1107242665023433, 'speedup_best_over_ref': 1.1107242665023433, 'xsmm_custom_avg': 13.848033333333333, 'xsmm_custom_best': 13.848033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.381346666666667, 'xsmm_reference_best': 15.381346666666667, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9653456000859721, 'speedup_best_over_ref': 0.9653456000859721, 'xsmm_custom_avg': 11.600643333333334, 'xsmm_custom_best': 11.600643333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.19863, 'xsmm_reference_best': 11.19863, 'xsmm_reference_cpu_freq': 2.499983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9389014244538737, 'speedup_best_over_ref': 0.9389014244538737, 'xsmm_custom_avg': 8.308213333333333, 'xsmm_custom_best': 8.308213333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.800593333333333, 'xsmm_reference_best': 7.800593333333333, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
