{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9768198849406908, 'speedup_best_over_ref': 0.9768198849406908, 'xsmm_custom_avg': 1.0301933333333333, 'xsmm_custom_best': 1.0301933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0063133333333334, 'xsmm_reference_best': 1.0063133333333334, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9819070838595519, 'speedup_best_over_ref': 0.9819070838595519, 'xsmm_custom_avg': 0.4935633333333333, 'xsmm_custom_best': 0.4935633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4846333333333333, 'xsmm_reference_best': 0.4846333333333333, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9692007808926449, 'speedup_best_over_ref': 0.9692007808926449, 'xsmm_custom_avg': 1.1149633333333335, 'xsmm_custom_best': 1.1149633333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0806233333333333, 'xsmm_reference_best': 1.0806233333333333, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9691442417023121, 'speedup_best_over_ref': 0.9691442417023121, 'xsmm_custom_avg': 0.4925066666666667, 'xsmm_custom_best': 0.4925066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.47731000000000007, 'xsmm_reference_best': 0.47731000000000007, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9825289192879288, 'speedup_best_over_ref': 0.9825289192879288, 'xsmm_custom_avg': 1.0180633333333333, 'xsmm_custom_best': 1.0180633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0002766666666665, 'xsmm_reference_best': 1.0002766666666665, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9978287841191065, 'speedup_best_over_ref': 0.9978287841191065, 'xsmm_custom_avg': 2.3105333333333338, 'xsmm_custom_best': 2.3105333333333338, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3055166666666667, 'xsmm_reference_best': 2.3055166666666667, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9904079384451387, 'speedup_best_over_ref': 0.9904079384451387, 'xsmm_custom_avg': 1.9637766666666667, 'xsmm_custom_best': 1.9637766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.94494, 'xsmm_reference_best': 1.94494, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.013838037496564, 'speedup_best_over_ref': 1.013838037496564, 'xsmm_custom_avg': 4.014056666666667, 'xsmm_custom_best': 4.014056666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.069603333333333, 'xsmm_reference_best': 4.069603333333333, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0623715158313967, 'speedup_best_over_ref': 1.0623715158313967, 'xsmm_custom_avg': 2.484093333333333, 'xsmm_custom_best': 2.484093333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.63903, 'xsmm_reference_best': 2.63903, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0021001789007289, 'speedup_best_over_ref': 1.0021001789007289, 'xsmm_custom_avg': 3.6314366666666666, 'xsmm_custom_best': 3.6314366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.6390633333333335, 'xsmm_reference_best': 3.6390633333333335, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9952192628601191, 'speedup_best_over_ref': 0.9952192628601191, 'xsmm_custom_avg': 2.6111733333333333, 'xsmm_custom_best': 2.6111733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.59869, 'xsmm_reference_best': 2.59869, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'sparse'}
