{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9788488024939795, 'speedup_best_over_ref': 0.9788488024939795, 'xsmm_custom_avg': 3.2333866666666666, 'xsmm_custom_best': 3.2333866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.1649966666666667, 'xsmm_reference_best': 3.1649966666666667, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9825115710710668, 'speedup_best_over_ref': 0.9825115710710668, 'xsmm_custom_avg': 1.5930533333333334, 'xsmm_custom_best': 1.5930533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5651933333333332, 'xsmm_reference_best': 1.5651933333333332, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9642741533982384, 'speedup_best_over_ref': 0.9642741533982384, 'xsmm_custom_avg': 3.521726666666667, 'xsmm_custom_best': 3.521726666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.39591, 'xsmm_reference_best': 3.39591, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.95910233445958, 'speedup_best_over_ref': 0.95910233445958, 'xsmm_custom_avg': 1.5873766666666667, 'xsmm_custom_best': 1.5873766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5224566666666666, 'xsmm_reference_best': 1.5224566666666666, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9848220430764475, 'speedup_best_over_ref': 0.9848220430764475, 'xsmm_custom_avg': 3.19169, 'xsmm_custom_best': 3.19169, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.1432466666666667, 'xsmm_reference_best': 3.1432466666666667, 'xsmm_reference_cpu_freq': 2.499981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9966960563799927, 'speedup_best_over_ref': 0.9966960563799927, 'xsmm_custom_avg': 7.294313333333333, 'xsmm_custom_best': 7.294313333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.2702133333333325, 'xsmm_reference_best': 7.2702133333333325, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0460559382377606, 'speedup_best_over_ref': 1.0460559382377606, 'xsmm_custom_avg': 10.160253333333333, 'xsmm_custom_best': 10.160253333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.628193333333334, 'xsmm_reference_best': 10.628193333333334, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0379697824115122, 'speedup_best_over_ref': 1.0379697824115122, 'xsmm_custom_avg': 16.65851, 'xsmm_custom_best': 16.65851, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.29103, 'xsmm_reference_best': 17.29103, 'xsmm_reference_cpu_freq': 2.499897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0051701483634077, 'speedup_best_over_ref': 1.0051701483634077, 'xsmm_custom_avg': 13.232373333333333, 'xsmm_custom_best': 13.232373333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.300786666666665, 'xsmm_reference_best': 13.300786666666665, 'xsmm_reference_cpu_freq': 2.499895, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9711016806877297, 'speedup_best_over_ref': 0.9711016806877297, 'xsmm_custom_avg': 11.595253333333334, 'xsmm_custom_best': 11.595253333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.26017, 'xsmm_reference_best': 11.26017, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9408135060126548, 'speedup_best_over_ref': 0.9408135060126548, 'xsmm_custom_avg': 8.325773333333332, 'xsmm_custom_best': 8.325773333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.833, 'xsmm_reference_best': 7.833, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
