{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9763421056882987, 'speedup_best_over_ref': 0.9763421056882987, 'xsmm_custom_avg': 1.03165, 'xsmm_custom_best': 1.03165, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0072433333333333, 'xsmm_reference_best': 1.0072433333333333, 'xsmm_reference_cpu_freq': 2.499982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9808250583319769, 'speedup_best_over_ref': 0.9808250583319769, 'xsmm_custom_avg': 0.49143999999999993, 'xsmm_custom_best': 0.49143999999999993, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.48201666666666665, 'xsmm_reference_best': 0.48201666666666665, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9673825760753622, 'speedup_best_over_ref': 0.9673825760753622, 'xsmm_custom_avg': 1.1124933333333336, 'xsmm_custom_best': 1.1124933333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0762066666666668, 'xsmm_reference_best': 1.0762066666666668, 'xsmm_reference_cpu_freq': 2.499998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9745125508429268, 'speedup_best_over_ref': 0.9745125508429268, 'xsmm_custom_avg': 0.49252999999999997, 'xsmm_custom_best': 0.49252999999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.47997666666666666, 'xsmm_reference_best': 0.47997666666666666, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9842307755275784, 'speedup_best_over_ref': 0.9842307755275784, 'xsmm_custom_avg': 1.0180166666666666, 'xsmm_custom_best': 1.0180166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0019633333333335, 'xsmm_reference_best': 1.0019633333333335, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9845473723040036, 'speedup_best_over_ref': 0.9845473723040036, 'xsmm_custom_avg': 2.3133066666666666, 'xsmm_custom_best': 2.3133066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.2775600000000003, 'xsmm_reference_best': 2.2775600000000003, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.980508779928859, 'speedup_best_over_ref': 0.980508779928859, 'xsmm_custom_avg': 1.95199, 'xsmm_custom_best': 1.95199, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.9139433333333333, 'xsmm_reference_best': 1.9139433333333333, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.002512493855992, 'speedup_best_over_ref': 1.002512493855992, 'xsmm_custom_avg': 4.00797, 'xsmm_custom_best': 4.00797, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.01804, 'xsmm_reference_best': 4.01804, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0500993031107995, 'speedup_best_over_ref': 1.0500993031107995, 'xsmm_custom_avg': 2.5460766666666665, 'xsmm_custom_best': 2.5460766666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6736333333333335, 'xsmm_reference_best': 2.6736333333333335, 'xsmm_reference_cpu_freq': 2.499985, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9650115925997824, 'speedup_best_over_ref': 0.9650115925997824, 'xsmm_custom_avg': 3.6402533333333333, 'xsmm_custom_best': 3.6402533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.5128866666666667, 'xsmm_reference_best': 3.5128866666666667, 'xsmm_reference_cpu_freq': 2.499995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.93864871400028, 'speedup_best_over_ref': 0.93864871400028, 'xsmm_custom_avg': 2.6192333333333333, 'xsmm_custom_best': 2.6192333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.45854, 'xsmm_reference_best': 2.45854, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.005464480874317, 'speedup_best_over_ref': 1.005464480874317, 'xsmm_custom_avg': 1.97396, 'xsmm_custom_best': 1.97396, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.9847466666666667, 'xsmm_reference_best': 1.9847466666666667, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
