{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9742830590159106, 'speedup_best_over_ref': 0.9742830590159106, 'xsmm_custom_avg': 3.2818833333333335, 'xsmm_custom_best': 3.2818833333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.1974833333333335, 'xsmm_reference_best': 3.1974833333333335, 'xsmm_reference_cpu_freq': 2.499994, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9742898767968874, 'speedup_best_over_ref': 0.9742898767968874, 'xsmm_custom_avg': 1.5832933333333334, 'xsmm_custom_best': 1.5832933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5425866666666666, 'xsmm_reference_best': 1.5425866666666666, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9601646873601885, 'speedup_best_over_ref': 0.9601646873601885, 'xsmm_custom_avg': 3.53154, 'xsmm_custom_best': 3.53154, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.39086, 'xsmm_reference_best': 3.39086, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9177285196883724, 'speedup_best_over_ref': 0.9177285196883724, 'xsmm_custom_avg': 1.6695133333333332, 'xsmm_custom_best': 1.6695133333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5321600000000002, 'xsmm_reference_best': 1.5321600000000002, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9829607374259961, 'speedup_best_over_ref': 0.9829607374259961, 'xsmm_custom_avg': 3.1963433333333335, 'xsmm_custom_best': 3.1963433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.14188, 'xsmm_reference_best': 3.14188, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9797450956969853, 'speedup_best_over_ref': 0.9797450956969853, 'xsmm_custom_avg': 7.338963333333333, 'xsmm_custom_best': 7.338963333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.190313333333333, 'xsmm_reference_best': 7.190313333333333, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0055257228428922, 'speedup_best_over_ref': 1.0055257228428922, 'xsmm_custom_avg': 9.36891, 'xsmm_custom_best': 9.36891, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.42068, 'xsmm_reference_best': 9.42068, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0370523627398698, 'speedup_best_over_ref': 1.0370523627398698, 'xsmm_custom_avg': 16.852186666666668, 'xsmm_custom_best': 16.852186666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.476599999999998, 'xsmm_reference_best': 17.476599999999998, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1148956613679915, 'speedup_best_over_ref': 1.1148956613679915, 'xsmm_custom_avg': 13.613046666666667, 'xsmm_custom_best': 13.613046666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.177126666666666, 'xsmm_reference_best': 15.177126666666666, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.004144325490975, 'speedup_best_over_ref': 1.004144325490975, 'xsmm_custom_avg': 11.512126666666667, 'xsmm_custom_best': 11.512126666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.559836666666667, 'xsmm_reference_best': 11.559836666666667, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9443672024024333, 'speedup_best_over_ref': 0.9443672024024333, 'xsmm_custom_avg': 8.276053333333333, 'xsmm_custom_best': 8.276053333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.815633333333333, 'xsmm_reference_best': 7.815633333333333, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.2382903467919355, 'speedup_best_over_ref': 1.2382903467919355, 'xsmm_custom_avg': 9.16217, 'xsmm_custom_best': 9.16217, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.345426666666667, 'xsmm_reference_best': 11.345426666666667, 'xsmm_reference_cpu_freq': 2.499987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.064615879867788, 'speedup_best_over_ref': 1.064615879867788, 'xsmm_custom_avg': 16.13267, 'xsmm_custom_best': 16.13267, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.17509666666667, 'xsmm_reference_best': 17.17509666666667, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
