{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9895632684402066, 'speedup_best_over_ref': 0.9895632684402066, 'xsmm_custom_avg': 1.7668366666666668, 'xsmm_custom_best': 1.7668366666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7483966666666666, 'xsmm_reference_best': 1.7483966666666666, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9764657151108883, 'speedup_best_over_ref': 0.9764657151108883, 'xsmm_custom_avg': 0.87716, 'xsmm_custom_best': 0.87716, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8565166666666668, 'xsmm_reference_best': 0.8565166666666668, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9947498290058094, 'speedup_best_over_ref': 0.9947498290058094, 'xsmm_custom_avg': 1.9250166666666666, 'xsmm_custom_best': 1.9250166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.91491, 'xsmm_reference_best': 1.91491, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9629903607364187, 'speedup_best_over_ref': 0.9629903607364187, 'xsmm_custom_avg': 0.8831933333333334, 'xsmm_custom_best': 0.8831933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8505066666666669, 'xsmm_reference_best': 0.8505066666666669, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.984513604103207, 'speedup_best_over_ref': 0.984513604103207, 'xsmm_custom_avg': 1.7443266666666666, 'xsmm_custom_best': 1.7443266666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7173133333333332, 'xsmm_reference_best': 1.7173133333333332, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9839237940547866, 'speedup_best_over_ref': 0.9839237940547866, 'xsmm_custom_avg': 3.9895400000000003, 'xsmm_custom_best': 3.9895400000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.9254033333333336, 'xsmm_reference_best': 3.9254033333333336, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9688561712884247, 'speedup_best_over_ref': 0.9688561712884247, 'xsmm_custom_avg': 4.430733333333333, 'xsmm_custom_best': 4.430733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.292743333333333, 'xsmm_reference_best': 4.292743333333333, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0516846275941378, 'speedup_best_over_ref': 1.0516846275941378, 'xsmm_custom_avg': 7.562403333333333, 'xsmm_custom_best': 7.562403333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.953263333333333, 'xsmm_reference_best': 7.953263333333333, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0588124198660898, 'speedup_best_over_ref': 1.0588124198660898, 'xsmm_custom_avg': 6.60093, 'xsmm_custom_best': 6.60093, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.9891466666666675, 'xsmm_reference_best': 6.9891466666666675, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9874761491938377, 'speedup_best_over_ref': 0.9874761491938377, 'xsmm_custom_avg': 6.505719999999999, 'xsmm_custom_best': 6.505719999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.424243333333333, 'xsmm_reference_best': 6.424243333333333, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9606611169436621, 'speedup_best_over_ref': 0.9606611169436621, 'xsmm_custom_avg': 4.756193333333333, 'xsmm_custom_best': 4.756193333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.569089999999999, 'xsmm_reference_best': 4.569089999999999, 'xsmm_reference_cpu_freq': 2.499892, 'xsmm_reference_kernel_type': 'wide-sparse'}
