{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9780868025531861, 'speedup_best_over_ref': 0.9780868025531861, 'xsmm_custom_avg': 3.2304733333333333, 'xsmm_custom_best': 3.2304733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.159683333333333, 'xsmm_reference_best': 3.159683333333333, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9741456872340782, 'speedup_best_over_ref': 0.9741456872340782, 'xsmm_custom_avg': 1.58568, 'xsmm_custom_best': 1.58568, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5446833333333332, 'xsmm_reference_best': 1.5446833333333332, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9915088073190786, 'speedup_best_over_ref': 0.9915088073190786, 'xsmm_custom_avg': 3.5428866666666665, 'xsmm_custom_best': 3.5428866666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.512803333333333, 'xsmm_reference_best': 3.512803333333333, 'xsmm_reference_cpu_freq': 2.499963, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9594626187732745, 'speedup_best_over_ref': 0.9594626187732745, 'xsmm_custom_avg': 1.59688, 'xsmm_custom_best': 1.59688, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5321466666666668, 'xsmm_reference_best': 1.5321466666666668, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.996943942397692, 'speedup_best_over_ref': 0.996943942397692, 'xsmm_custom_avg': 3.1980199999999996, 'xsmm_custom_best': 3.1980199999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.1882466666666667, 'xsmm_reference_best': 3.1882466666666667, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9815268552864318, 'speedup_best_over_ref': 0.9815268552864318, 'xsmm_custom_avg': 7.33822, 'xsmm_custom_best': 7.33822, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.202659999999999, 'xsmm_reference_best': 7.202659999999999, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.2530933365644628, 'speedup_best_over_ref': 1.2530933365644628, 'xsmm_custom_avg': 9.105863333333334, 'xsmm_custom_best': 9.105863333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.410496666666667, 'xsmm_reference_best': 11.410496666666667, 'xsmm_reference_cpu_freq': 2.499896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.022383579894226, 'speedup_best_over_ref': 1.022383579894226, 'xsmm_custom_avg': 16.908376666666665, 'xsmm_custom_best': 16.908376666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.286846666666666, 'xsmm_reference_best': 17.286846666666666, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1173467464262108, 'speedup_best_over_ref': 1.1173467464262108, 'xsmm_custom_avg': 13.969766666666668, 'xsmm_custom_best': 13.969766666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.609073333333333, 'xsmm_reference_best': 15.609073333333333, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9669315375130201, 'speedup_best_over_ref': 0.9669315375130201, 'xsmm_custom_avg': 11.59433, 'xsmm_custom_best': 11.59433, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.210923333333334, 'xsmm_reference_best': 11.210923333333334, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9375610985458345, 'speedup_best_over_ref': 0.9375610985458345, 'xsmm_custom_avg': 8.306253333333334, 'xsmm_custom_best': 8.306253333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.78762, 'xsmm_reference_best': 7.78762, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1853684429540883, 'speedup_best_over_ref': 1.1853684429540883, 'xsmm_custom_avg': 8.923543333333333, 'xsmm_custom_best': 8.923543333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.577686666666667, 'xsmm_reference_best': 10.577686666666667, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0060340017351137, 'speedup_best_over_ref': 1.0060340017351137, 'xsmm_custom_avg': 16.625230000000002, 'xsmm_custom_best': 16.625230000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 16.725546666666666, 'xsmm_reference_best': 16.725546666666666, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0894972224883137, 'speedup_best_over_ref': 1.0894972224883137, 'xsmm_custom_avg': 13.779720000000001, 'xsmm_custom_best': 13.779720000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.012966666666667, 'xsmm_reference_best': 15.012966666666667, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'wide-sparse'}
