{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.987468042014133, 'speedup_best_over_ref': 0.987468042014133, 'xsmm_custom_avg': 3.2373233333333333, 'xsmm_custom_best': 3.2373233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.196753333333333, 'xsmm_reference_best': 3.196753333333333, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9735831807955448, 'speedup_best_over_ref': 0.9735831807955448, 'xsmm_custom_avg': 1.58977, 'xsmm_custom_best': 1.58977, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5477733333333332, 'xsmm_reference_best': 1.5477733333333332, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9620411173945114, 'speedup_best_over_ref': 0.9620411173945114, 'xsmm_custom_avg': 3.5248666666666666, 'xsmm_custom_best': 3.5248666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.3910666666666667, 'xsmm_reference_best': 3.3910666666666667, 'xsmm_reference_cpu_freq': 2.499895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9615027615027614, 'speedup_best_over_ref': 0.9615027615027614, 'xsmm_custom_avg': 1.5873000000000002, 'xsmm_custom_best': 1.5873000000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5261933333333333, 'xsmm_reference_best': 1.5261933333333333, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9973193287047909, 'speedup_best_over_ref': 0.9973193287047909, 'xsmm_custom_avg': 3.1932300000000002, 'xsmm_custom_best': 3.1932300000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.1846699999999997, 'xsmm_reference_best': 3.1846699999999997, 'xsmm_reference_cpu_freq': 2.499975, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9817972264260317, 'speedup_best_over_ref': 0.9817972264260317, 'xsmm_custom_avg': 7.325806666666668, 'xsmm_custom_best': 7.325806666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.192456666666667, 'xsmm_reference_best': 7.192456666666667, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0433935163311459, 'speedup_best_over_ref': 1.0433935163311459, 'xsmm_custom_avg': 9.510253333333333, 'xsmm_custom_best': 9.510253333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.922936666666667, 'xsmm_reference_best': 9.922936666666667, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0524380990390485, 'speedup_best_over_ref': 1.0524380990390485, 'xsmm_custom_avg': 16.069486666666666, 'xsmm_custom_best': 16.069486666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 16.91214, 'xsmm_reference_best': 16.91214, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.056167556366113, 'speedup_best_over_ref': 1.056167556366113, 'xsmm_custom_avg': 14.378763333333334, 'xsmm_custom_best': 14.378763333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.186383333333334, 'xsmm_reference_best': 15.186383333333334, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9721835106898296, 'speedup_best_over_ref': 0.9721835106898296, 'xsmm_custom_avg': 11.526376666666666, 'xsmm_custom_best': 11.526376666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.205753333333334, 'xsmm_reference_best': 11.205753333333334, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9388056441640383, 'speedup_best_over_ref': 0.9388056441640383, 'xsmm_custom_avg': 8.34821, 'xsmm_custom_best': 8.34821, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.837346666666666, 'xsmm_reference_best': 7.837346666666666, 'xsmm_reference_cpu_freq': 2.499981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9903525680525586, 'speedup_best_over_ref': 0.9903525680525586, 'xsmm_custom_avg': 9.791206666666668, 'xsmm_custom_best': 9.791206666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.696746666666666, 'xsmm_reference_best': 9.696746666666666, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0474920756899373, 'speedup_best_over_ref': 1.0474920756899373, 'xsmm_custom_avg': 16.795363333333334, 'xsmm_custom_best': 16.795363333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.59301, 'xsmm_reference_best': 17.59301, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0872288745193073, 'speedup_best_over_ref': 1.0872288745193073, 'xsmm_custom_avg': 14.095103333333332, 'xsmm_custom_best': 14.095103333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.324603333333334, 'xsmm_reference_best': 15.324603333333334, 'xsmm_reference_cpu_freq': 2.499981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9700401415021126, 'speedup_best_over_ref': 0.9700401415021126, 'xsmm_custom_avg': 11.554126666666667, 'xsmm_custom_best': 11.554126666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.207966666666666, 'xsmm_reference_best': 11.207966666666666, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.037566414333204, 'speedup_best_over_ref': 1.037566414333204, 'xsmm_custom_avg': 18.358863333333332, 'xsmm_custom_best': 18.358863333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.04854, 'xsmm_reference_best': 19.04854, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1231258532349084, 'speedup_best_over_ref': 1.1231258532349084, 'xsmm_custom_avg': 22.446436666666667, 'xsmm_custom_best': 22.446436666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 25.210173333333334, 'xsmm_reference_best': 25.210173333333334, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
