{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9771349693053206, 'speedup_best_over_ref': 0.9771349693053206, 'xsmm_custom_avg': 1.0311233333333334, 'xsmm_custom_best': 1.0311233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0075466666666666, 'xsmm_reference_best': 1.0075466666666666, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9823896642648465, 'speedup_best_over_ref': 0.9823896642648465, 'xsmm_custom_avg': 0.4917566666666666, 'xsmm_custom_best': 0.4917566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4830966666666667, 'xsmm_reference_best': 0.4830966666666667, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9674812523882308, 'speedup_best_over_ref': 0.9674812523882308, 'xsmm_custom_avg': 1.1165866666666666, 'xsmm_custom_best': 1.1165866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0802766666666666, 'xsmm_reference_best': 1.0802766666666666, 'xsmm_reference_cpu_freq': 2.499982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9666881322278571, 'speedup_best_over_ref': 0.9666881322278571, 'xsmm_custom_avg': 0.49692, 'xsmm_custom_best': 0.49692, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4803666666666667, 'xsmm_reference_best': 0.4803666666666667, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9857410096411706, 'speedup_best_over_ref': 0.9857410096411706, 'xsmm_custom_avg': 1.01924, 'xsmm_custom_best': 1.01924, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0047066666666666, 'xsmm_reference_best': 1.0047066666666666, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9827180082299314, 'speedup_best_over_ref': 0.9827180082299314, 'xsmm_custom_avg': 2.3151266666666666, 'xsmm_custom_best': 2.3151266666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.275116666666667, 'xsmm_reference_best': 2.275116666666667, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9930798285219749, 'speedup_best_over_ref': 0.9930798285219749, 'xsmm_custom_avg': 1.9874266666666665, 'xsmm_custom_best': 1.9874266666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.9736733333333332, 'xsmm_reference_best': 1.9736733333333332, 'xsmm_reference_cpu_freq': 2.499998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0192924437040705, 'speedup_best_over_ref': 1.0192924437040705, 'xsmm_custom_avg': 4.066013333333333, 'xsmm_custom_best': 4.066013333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.144456666666667, 'xsmm_reference_best': 4.144456666666667, 'xsmm_reference_cpu_freq': 2.499911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.031636036865071, 'speedup_best_over_ref': 1.031636036865071, 'xsmm_custom_avg': 2.6225366666666665, 'xsmm_custom_best': 2.6225366666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.7055033333333336, 'xsmm_reference_best': 2.7055033333333336, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9648140670313129, 'speedup_best_over_ref': 0.9648140670313129, 'xsmm_custom_avg': 3.632133333333334, 'xsmm_custom_best': 3.632133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.5043333333333333, 'xsmm_reference_best': 3.5043333333333333, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9385927787161625, 'speedup_best_over_ref': 0.9385927787161625, 'xsmm_custom_avg': 2.62271, 'xsmm_custom_best': 2.62271, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.461656666666667, 'xsmm_reference_best': 2.461656666666667, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'wide-sparse'}
