{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9890393753803527, 'speedup_best_over_ref': 0.9890393753803527, 'xsmm_custom_avg': 1.0297466666666666, 'xsmm_custom_best': 1.0297466666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0184600000000001, 'xsmm_reference_best': 1.0184600000000001, 'xsmm_reference_cpu_freq': 2.499932, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9797004312759516, 'speedup_best_over_ref': 0.9797004312759516, 'xsmm_custom_avg': 1.9933099999999997, 'xsmm_custom_best': 1.9933099999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.9528466666666668, 'xsmm_reference_best': 1.9528466666666668, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9938517552260494, 'speedup_best_over_ref': 0.9938517552260494, 'xsmm_custom_avg': 4.037466666666667, 'xsmm_custom_best': 4.037466666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.012643333333334, 'xsmm_reference_best': 4.012643333333334, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0675523171498775, 'speedup_best_over_ref': 1.0675523171498775, 'xsmm_custom_avg': 2.549036666666667, 'xsmm_custom_best': 2.549036666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.7212300000000003, 'xsmm_reference_best': 2.7212300000000003, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9983252449409394, 'speedup_best_over_ref': 0.9983252449409394, 'xsmm_custom_avg': 3.640333333333333, 'xsmm_custom_best': 3.640333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.6342366666666663, 'xsmm_reference_best': 3.6342366666666663, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0051048931953441, 'speedup_best_over_ref': 1.0051048931953441, 'xsmm_custom_avg': 4.638686666666667, 'xsmm_custom_best': 4.638686666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.662366666666667, 'xsmm_reference_best': 4.662366666666667, 'xsmm_reference_cpu_freq': 2.499911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1053086121512259, 'speedup_best_over_ref': 1.1053086121512259, 'xsmm_custom_avg': 4.9674000000000005, 'xsmm_custom_best': 4.9674000000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.4905100000000004, 'xsmm_reference_best': 5.4905100000000004, 'xsmm_reference_cpu_freq': 2.499983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0505997017375401, 'speedup_best_over_ref': 1.0505997017375401, 'xsmm_custom_avg': 10.230363333333333, 'xsmm_custom_best': 10.230363333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.748016666666667, 'xsmm_reference_best': 10.748016666666667, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1715621820306854, 'speedup_best_over_ref': 1.1715621820306854, 'xsmm_custom_avg': 10.31284, 'xsmm_custom_best': 10.31284, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.082133333333333, 'xsmm_reference_best': 12.082133333333333, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9462475849706599, 'speedup_best_over_ref': 0.9462475849706599, 'xsmm_custom_avg': 10.467436666666666, 'xsmm_custom_best': 10.467436666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.904786666666666, 'xsmm_reference_best': 9.904786666666666, 'xsmm_reference_cpu_freq': 2.499893, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9380596683724852, 'speedup_best_over_ref': 0.9380596683724852, 'xsmm_custom_avg': 5.85838, 'xsmm_custom_best': 5.85838, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.49551, 'xsmm_reference_best': 5.49551, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1878657028910002, 'speedup_best_over_ref': 1.1878657028910002, 'xsmm_custom_avg': 5.102616666666667, 'xsmm_custom_best': 5.102616666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.061223333333333, 'xsmm_reference_best': 6.061223333333333, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0472992596479604, 'speedup_best_over_ref': 1.0472992596479604, 'xsmm_custom_avg': 10.455836666666668, 'xsmm_custom_best': 10.455836666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.95039, 'xsmm_reference_best': 10.95039, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1644775684055626, 'speedup_best_over_ref': 1.1644775684055626, 'xsmm_custom_avg': 10.902256666666666, 'xsmm_custom_best': 10.902256666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.695433333333334, 'xsmm_reference_best': 12.695433333333334, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0107141002076, 'speedup_best_over_ref': 1.0107141002076, 'xsmm_custom_avg': 9.947016666666666, 'xsmm_custom_best': 9.947016666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.053590000000002, 'xsmm_reference_best': 10.053590000000002, 'xsmm_reference_cpu_freq': 2.499975, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9838172399512426, 'speedup_best_over_ref': 0.9838172399512426, 'xsmm_custom_avg': 8.515646666666667, 'xsmm_custom_best': 8.515646666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.377839999999999, 'xsmm_reference_best': 8.377839999999999, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1179219478206364, 'speedup_best_over_ref': 1.1179219478206364, 'xsmm_custom_avg': 11.912116666666668, 'xsmm_custom_best': 11.912116666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.316816666666666, 'xsmm_reference_best': 13.316816666666666, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0190724795005304, 'speedup_best_over_ref': 1.0190724795005304, 'xsmm_custom_avg': 21.7404, 'xsmm_custom_best': 21.7404, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.15504333333333, 'xsmm_reference_best': 22.15504333333333, 'xsmm_reference_cpu_freq': 2.499899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1318362766956114, 'speedup_best_over_ref': 1.1318362766956114, 'xsmm_custom_avg': 22.725333333333335, 'xsmm_custom_best': 22.725333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 25.72135666666667, 'xsmm_reference_best': 25.72135666666667, 'xsmm_reference_cpu_freq': 2.499968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9498035323743916, 'speedup_best_over_ref': 0.9498035323743916, 'xsmm_custom_avg': 23.168363333333332, 'xsmm_custom_best': 23.168363333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.005393333333334, 'xsmm_reference_best': 22.005393333333334, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8441823773272181, 'speedup_best_over_ref': 0.8441823773272181, 'xsmm_custom_avg': 13.217139999999999, 'xsmm_custom_best': 13.217139999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.157676666666667, 'xsmm_reference_best': 11.157676666666667, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1523283275646383, 'speedup_best_over_ref': 1.1523283275646383, 'xsmm_custom_avg': 11.884066666666667, 'xsmm_custom_best': 11.884066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.694346666666666, 'xsmm_reference_best': 13.694346666666666, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9954993295508741, 'speedup_best_over_ref': 0.9954993295508741, 'xsmm_custom_avg': 21.821193333333333, 'xsmm_custom_best': 21.821193333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.722983333333335, 'xsmm_reference_best': 21.722983333333335, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1311624836268843, 'speedup_best_over_ref': 1.1311624836268843, 'xsmm_custom_avg': 23.053543333333334, 'xsmm_custom_best': 23.053543333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 26.077303333333333, 'xsmm_reference_best': 26.077303333333333, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9383730227912902, 'speedup_best_over_ref': 0.9383730227912902, 'xsmm_custom_avg': 23.670153333333335, 'xsmm_custom_best': 23.670153333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.211433333333336, 'xsmm_reference_best': 22.211433333333336, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.995918808944271, 'speedup_best_over_ref': 0.995918808944271, 'xsmm_custom_avg': 13.741086666666666, 'xsmm_custom_best': 13.741086666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.685006666666668, 'xsmm_reference_best': 13.685006666666668, 'xsmm_reference_cpu_freq': 2.499914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9935794619841506, 'speedup_best_over_ref': 0.9935794619841506, 'xsmm_custom_avg': 20.76357666666667, 'xsmm_custom_best': 20.76357666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.630263333333332, 'xsmm_reference_best': 20.630263333333332, 'xsmm_reference_cpu_freq': 2.499975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0119194454934621, 'speedup_best_over_ref': 1.0119194454934621, 'xsmm_custom_avg': 35.82717, 'xsmm_custom_best': 35.82717, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.25421, 'xsmm_reference_best': 36.25421, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0866783680472518, 'speedup_best_over_ref': 1.0866783680472518, 'xsmm_custom_avg': 43.863769999999995, 'xsmm_custom_best': 43.863769999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 47.66581, 'xsmm_reference_best': 47.66581, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9884861768492028, 'speedup_best_over_ref': 0.9884861768492028, 'xsmm_custom_avg': 43.32357666666667, 'xsmm_custom_best': 43.32357666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 42.824756666666666, 'xsmm_reference_best': 42.824756666666666, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'sparse'}
