{'N_BLOCKING=1_avg': 268.129, 'N_BLOCKING=1_best': 268.129, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 269.58799999999997, 'N_BLOCKING=2_best': 269.58799999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 267.478, 'N_BLOCKING=3_best': 267.478, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 265.871, 'xsmm_reference_best': 265.871, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 191.235, 'N_BLOCKING=1_best': 191.235, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 166.68, 'N_BLOCKING=2_best': 166.68, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 164.072, 'N_BLOCKING=3_best': 164.072, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 163.725, 'xsmm_reference_best': 163.725, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 203.47400000000005, 'N_BLOCKING=1_best': 203.47400000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 203.021, 'N_BLOCKING=2_best': 203.021, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 203.32399999999996, 'N_BLOCKING=3_best': 203.32399999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 190.063, 'xsmm_reference_best': 190.063, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 168.131, 'N_BLOCKING=1_best': 168.131, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 165.175, 'N_BLOCKING=2_best': 165.175, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 163.104, 'N_BLOCKING=3_best': 163.104, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 165.27, 'xsmm_reference_best': 165.27, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 265.166, 'N_BLOCKING=1_best': 265.166, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 263.807, 'N_BLOCKING=2_best': 263.807, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 264.194, 'N_BLOCKING=3_best': 264.194, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 262.79600000000005, 'xsmm_reference_best': 262.79600000000005, 'xsmm_reference_cpu_freq': 2.999982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 244.49, 'N_BLOCKING=1_best': 244.49, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 244.407, 'N_BLOCKING=2_best': 244.407, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 243.42200000000003, 'N_BLOCKING=3_best': 243.42200000000003, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 238.151, 'xsmm_reference_best': 238.151, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 346.758, 'N_BLOCKING=1_best': 346.758, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 352.079, 'N_BLOCKING=2_best': 352.079, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 350.222, 'N_BLOCKING=3_best': 350.222, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 394.74699999999996, 'xsmm_reference_best': 394.74699999999996, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 337.89, 'N_BLOCKING=1_best': 337.89, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 338.203, 'N_BLOCKING=2_best': 338.203, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 339.58799999999997, 'N_BLOCKING=3_best': 339.58799999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 339.227, 'xsmm_reference_best': 339.227, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 351.851, 'N_BLOCKING=1_best': 351.851, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 354.355, 'N_BLOCKING=2_best': 354.355, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 352.3, 'N_BLOCKING=3_best': 352.3, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 396.961, 'xsmm_reference_best': 396.961, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 280.101, 'N_BLOCKING=1_best': 280.101, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 280.889, 'N_BLOCKING=2_best': 280.889, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 279.735, 'N_BLOCKING=3_best': 279.735, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 271.74, 'xsmm_reference_best': 271.74, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 269.675, 'N_BLOCKING=1_best': 269.675, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 269.338, 'N_BLOCKING=2_best': 269.338, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 291.06899999999996, 'N_BLOCKING=3_best': 291.06899999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 255.99, 'xsmm_reference_best': 255.99, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
