{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0365987596814263, 'speedup_best_over_ref': 1.0365987596814263, 'xsmm_custom_avg': 2.91968, 'xsmm_custom_best': 2.91968, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.026536666666667, 'xsmm_reference_best': 3.026536666666667, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0722366857922807, 'speedup_best_over_ref': 1.0722366857922807, 'xsmm_custom_avg': 1.3187666666666666, 'xsmm_custom_best': 1.3187666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.41403, 'xsmm_reference_best': 1.41403, 'xsmm_reference_cpu_freq': 2.999855, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0244844755507538, 'speedup_best_over_ref': 1.0244844755507538, 'xsmm_custom_avg': 3.122386666666667, 'xsmm_custom_best': 3.122386666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.1988366666666663, 'xsmm_reference_best': 3.1988366666666663, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0571502123825463, 'speedup_best_over_ref': 1.0571502123825463, 'xsmm_custom_avg': 1.32073, 'xsmm_custom_best': 1.32073, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.3962100000000002, 'xsmm_reference_best': 1.3962100000000002, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0252457085503597, 'speedup_best_over_ref': 1.0252457085503597, 'xsmm_custom_avg': 2.9092733333333336, 'xsmm_custom_best': 2.9092733333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.98272, 'xsmm_reference_best': 2.98272, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0193315940365253, 'speedup_best_over_ref': 1.0193315940365253, 'xsmm_custom_avg': 6.666806666666666, 'xsmm_custom_best': 6.666806666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.795686666666667, 'xsmm_reference_best': 6.795686666666667, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8938026568311892, 'speedup_best_over_ref': 0.8938026568311892, 'xsmm_custom_avg': 11.286126666666668, 'xsmm_custom_best': 11.286126666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.087570000000001, 'xsmm_reference_best': 10.087570000000001, 'xsmm_reference_cpu_freq': 2.999847, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9388569702474111, 'speedup_best_over_ref': 0.9388569702474111, 'xsmm_custom_avg': 16.44226666666667, 'xsmm_custom_best': 16.44226666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.436936666666668, 'xsmm_reference_best': 15.436936666666668, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0509502359663125, 'speedup_best_over_ref': 1.0509502359663125, 'xsmm_custom_avg': 13.3423, 'xsmm_custom_best': 13.3423, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.022093333333332, 'xsmm_reference_best': 14.022093333333332, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0480582326382366, 'speedup_best_over_ref': 1.0480582326382366, 'xsmm_custom_avg': 10.05759, 'xsmm_custom_best': 10.05759, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.54094, 'xsmm_reference_best': 10.54094, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.107505524520371, 'speedup_best_over_ref': 1.107505524520371, 'xsmm_custom_avg': 6.90256, 'xsmm_custom_best': 6.90256, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.6446233333333335, 'xsmm_reference_best': 7.6446233333333335, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'sparse'}
