{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0272128192204653, 'speedup_best_over_ref': 1.0272128192204653, 'xsmm_custom_avg': 1.5938566666666667, 'xsmm_custom_best': 1.5938566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.63723, 'xsmm_reference_best': 1.63723, 'xsmm_reference_cpu_freq': 2.999864, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1155208600434956, 'speedup_best_over_ref': 1.1155208600434956, 'xsmm_custom_avg': 0.7019800000000002, 'xsmm_custom_best': 0.7019800000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.7830733333333333, 'xsmm_reference_best': 0.7830733333333333, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0336836257033428, 'speedup_best_over_ref': 1.0336836257033428, 'xsmm_custom_avg': 1.69192, 'xsmm_custom_best': 1.69192, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.74891, 'xsmm_reference_best': 1.74891, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1623849247233207, 'speedup_best_over_ref': 1.1623849247233207, 'xsmm_custom_avg': 0.7020766666666667, 'xsmm_custom_best': 0.7020766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8160833333333333, 'xsmm_reference_best': 0.8160833333333333, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0255483264156133, 'speedup_best_over_ref': 1.0255483264156133, 'xsmm_custom_avg': 1.58771, 'xsmm_custom_best': 1.58771, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6282733333333335, 'xsmm_reference_best': 1.6282733333333335, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0229879034259834, 'speedup_best_over_ref': 1.0229879034259834, 'xsmm_custom_avg': 3.6258200000000005, 'xsmm_custom_best': 3.6258200000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.70917, 'xsmm_reference_best': 3.70917, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0932298488480092, 'speedup_best_over_ref': 1.0932298488480092, 'xsmm_custom_avg': 4.654696666666667, 'xsmm_custom_best': 4.654696666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.088653333333333, 'xsmm_reference_best': 5.088653333333333, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9689482198541218, 'speedup_best_over_ref': 0.9689482198541218, 'xsmm_custom_avg': 8.707713333333333, 'xsmm_custom_best': 8.707713333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.437323333333334, 'xsmm_reference_best': 8.437323333333334, 'xsmm_reference_cpu_freq': 2.999832, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9937497616276851, 'speedup_best_over_ref': 0.9937497616276851, 'xsmm_custom_avg': 7.16666, 'xsmm_custom_best': 7.16666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.121866666666667, 'xsmm_reference_best': 7.121866666666667, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0820283334813785, 'speedup_best_over_ref': 1.0820283334813785, 'xsmm_custom_avg': 5.5538533333333335, 'xsmm_custom_best': 5.5538533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.009426666666666, 'xsmm_reference_best': 6.009426666666666, 'xsmm_reference_cpu_freq': 2.999839, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1005378407534958, 'speedup_best_over_ref': 1.1005378407534958, 'xsmm_custom_avg': 3.85616, 'xsmm_custom_best': 3.85616, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.24385, 'xsmm_reference_best': 4.24385, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
