{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0256115422644394, 'speedup_best_over_ref': 1.0256115422644394, 'xsmm_custom_avg': 2.2553633333333334, 'xsmm_custom_best': 2.2553633333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3131266666666668, 'xsmm_reference_best': 2.3131266666666668, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0904635394485118, 'speedup_best_over_ref': 1.0904635394485118, 'xsmm_custom_avg': 0.98618, 'xsmm_custom_best': 0.98618, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0753933333333334, 'xsmm_reference_best': 1.0753933333333334, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0238712338252598, 'speedup_best_over_ref': 1.0238712338252598, 'xsmm_custom_avg': 2.4165766666666664, 'xsmm_custom_best': 2.4165766666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4742633333333335, 'xsmm_reference_best': 2.4742633333333335, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0863107349230894, 'speedup_best_over_ref': 1.0863107349230894, 'xsmm_custom_avg': 0.98296, 'xsmm_custom_best': 0.98296, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0677999999999999, 'xsmm_reference_best': 1.0677999999999999, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0251935827162584, 'speedup_best_over_ref': 1.0251935827162584, 'xsmm_custom_avg': 2.2458099999999996, 'xsmm_custom_best': 2.2458099999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.30239, 'xsmm_reference_best': 2.30239, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0191944924596068, 'speedup_best_over_ref': 1.0191944924596068, 'xsmm_custom_avg': 5.152693333333334, 'xsmm_custom_best': 5.152693333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.251596666666667, 'xsmm_reference_best': 5.251596666666667, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9228312271352057, 'speedup_best_over_ref': 0.9228312271352057, 'xsmm_custom_avg': 7.889676666666667, 'xsmm_custom_best': 7.889676666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.2808399999999995, 'xsmm_reference_best': 7.2808399999999995, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9376616607191817, 'speedup_best_over_ref': 0.9376616607191817, 'xsmm_custom_avg': 12.546853333333333, 'xsmm_custom_best': 12.546853333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.764703333333333, 'xsmm_reference_best': 11.764703333333333, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9621603561230057, 'speedup_best_over_ref': 0.9621603561230057, 'xsmm_custom_avg': 10.585106666666666, 'xsmm_custom_best': 10.585106666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.18457, 'xsmm_reference_best': 10.18457, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.048559370065728, 'speedup_best_over_ref': 1.048559370065728, 'xsmm_custom_avg': 7.74557, 'xsmm_custom_best': 7.74557, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.121690000000001, 'xsmm_reference_best': 8.121690000000001, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0677802502526943, 'speedup_best_over_ref': 1.0677802502526943, 'xsmm_custom_avg': 5.269873333333333, 'xsmm_custom_best': 5.269873333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.627066666666666, 'xsmm_reference_best': 5.627066666666666, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
