{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0372781966339204, 'speedup_best_over_ref': 1.0372781966339204, 'xsmm_custom_avg': 0.2626199999999998, 'xsmm_custom_best': 0.2626199999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.27241, 'xsmm_reference_best': 0.27241, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.103816969418257, 'speedup_best_over_ref': 1.103816969418257, 'xsmm_custom_avg': 0.11597333333333334, 'xsmm_custom_best': 0.11597333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.12801333333333334, 'xsmm_reference_best': 0.12801333333333334, 'xsmm_reference_cpu_freq': 2.999819, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0569425363588991, 'speedup_best_over_ref': 1.0569425363588991, 'xsmm_custom_avg': 0.28145333333333333, 'xsmm_custom_best': 0.28145333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.29748, 'xsmm_reference_best': 0.29748, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1065904408137206, 'speedup_best_over_ref': 1.1065904408137206, 'xsmm_custom_avg': 0.11486333333333335, 'xsmm_custom_best': 0.11486333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.12710666666666667, 'xsmm_reference_best': 0.12710666666666667, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0375534841075793, 'speedup_best_over_ref': 1.0375534841075793, 'xsmm_custom_avg': 0.26176, 'xsmm_custom_best': 0.26176, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.27158999999999994, 'xsmm_reference_best': 0.27158999999999994, 'xsmm_reference_cpu_freq': 2.999845, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0280732122745406, 'speedup_best_over_ref': 1.0280732122745406, 'xsmm_custom_avg': 0.60081, 'xsmm_custom_best': 0.60081, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6176766666666667, 'xsmm_reference_best': 0.6176766666666667, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0661225144791162, 'speedup_best_over_ref': 1.0661225144791162, 'xsmm_custom_avg': 0.45698000000000016, 'xsmm_custom_best': 0.45698000000000016, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.48719666666666667, 'xsmm_reference_best': 0.48719666666666667, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0227301558388333, 'speedup_best_over_ref': 1.0227301558388333, 'xsmm_custom_avg': 1.0247766666666667, 'xsmm_custom_best': 1.0247766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.04807, 'xsmm_reference_best': 1.04807, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0685702424060706, 'speedup_best_over_ref': 1.0685702424060706, 'xsmm_custom_avg': 0.5780933333333333, 'xsmm_custom_best': 0.5780933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6177333333333334, 'xsmm_reference_best': 0.6177333333333334, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0489950355162951, 'speedup_best_over_ref': 1.0489950355162951, 'xsmm_custom_avg': 0.89771, 'xsmm_custom_best': 0.89771, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9416933333333333, 'xsmm_reference_best': 0.9416933333333333, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0739446775396035, 'speedup_best_over_ref': 1.0739446775396035, 'xsmm_custom_avg': 0.6125299999999999, 'xsmm_custom_best': 0.6125299999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6578233333333333, 'xsmm_reference_best': 0.6578233333333333, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'wide-sparse'}
