{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.026883693849912, 'speedup_best_over_ref': 1.026883693849912, 'xsmm_custom_avg': 0.2633566666666667, 'xsmm_custom_best': 0.2633566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.27043666666666666, 'xsmm_reference_best': 0.27043666666666666, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1617277894797589, 'speedup_best_over_ref': 1.1617277894797589, 'xsmm_custom_avg': 0.11552333333333333, 'xsmm_custom_best': 0.11552333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.13420666666666667, 'xsmm_reference_best': 0.13420666666666667, 'xsmm_reference_cpu_freq': 2.999803, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0381154175792782, 'speedup_best_over_ref': 1.0381154175792782, 'xsmm_custom_avg': 0.28002666666666665, 'xsmm_custom_best': 0.28002666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.29069999999999996, 'xsmm_reference_best': 0.29069999999999996, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.113288176981889, 'speedup_best_over_ref': 1.113288176981889, 'xsmm_custom_avg': 0.11466333333333334, 'xsmm_custom_best': 0.11466333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.12765333333333334, 'xsmm_reference_best': 0.12765333333333334, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0273829537928574, 'speedup_best_over_ref': 1.0273829537928574, 'xsmm_custom_avg': 0.26172, 'xsmm_custom_best': 0.26172, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.26888666666666666, 'xsmm_reference_best': 0.26888666666666666, 'xsmm_reference_cpu_freq': 2.999856, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0273791760731739, 'speedup_best_over_ref': 1.0273791760731739, 'xsmm_custom_avg': 0.6009433333333333, 'xsmm_custom_best': 0.6009433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6173966666666666, 'xsmm_reference_best': 0.6173966666666666, 'xsmm_reference_cpu_freq': 2.999801, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.068322709888909, 'speedup_best_over_ref': 1.068322709888909, 'xsmm_custom_avg': 0.45758333333333334, 'xsmm_custom_best': 0.45758333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.48884666666666665, 'xsmm_reference_best': 0.48884666666666665, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0198012705652386, 'speedup_best_over_ref': 1.0198012705652386, 'xsmm_custom_avg': 1.0231666666666668, 'xsmm_custom_best': 1.0231666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0434266666666667, 'xsmm_reference_best': 1.0434266666666667, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0740674276981501, 'speedup_best_over_ref': 1.0740674276981501, 'xsmm_custom_avg': 0.5758266666666666, 'xsmm_custom_best': 0.5758266666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6184766666666667, 'xsmm_reference_best': 0.6184766666666667, 'xsmm_reference_cpu_freq': 2.999841, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.08467683585213, 'speedup_best_over_ref': 1.08467683585213, 'xsmm_custom_avg': 0.8983566666666667, 'xsmm_custom_best': 0.8983566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9744266666666666, 'xsmm_reference_best': 0.9744266666666666, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1335651205693889, 'speedup_best_over_ref': 1.1335651205693889, 'xsmm_custom_avg': 0.6107133333333333, 'xsmm_custom_best': 0.6107133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6922833333333334, 'xsmm_reference_best': 0.6922833333333334, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'sparse'}
