{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0266633356591257, 'speedup_best_over_ref': 1.0266633356591257, 'xsmm_custom_avg': 2.2549066666666664, 'xsmm_custom_best': 2.2549066666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.31503, 'xsmm_reference_best': 2.31503, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0897983043917536, 'speedup_best_over_ref': 1.0897983043917536, 'xsmm_custom_avg': 0.98647, 'xsmm_custom_best': 0.98647, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0750533333333332, 'xsmm_reference_best': 1.0750533333333332, 'xsmm_reference_cpu_freq': 2.999855, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0163612403739242, 'speedup_best_over_ref': 1.0163612403739242, 'xsmm_custom_avg': 2.4283, 'xsmm_custom_best': 2.4283, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.46803, 'xsmm_reference_best': 2.46803, 'xsmm_reference_cpu_freq': 2.999842, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0818089053176465, 'speedup_best_over_ref': 1.0818089053176465, 'xsmm_custom_avg': 0.9865266666666668, 'xsmm_custom_best': 0.9865266666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0672333333333335, 'xsmm_reference_best': 1.0672333333333335, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.02433910071495, 'speedup_best_over_ref': 1.02433910071495, 'xsmm_custom_avg': 2.250973333333333, 'xsmm_custom_best': 2.250973333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.30576, 'xsmm_reference_best': 2.30576, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0312422274960102, 'speedup_best_over_ref': 1.0312422274960102, 'xsmm_custom_avg': 5.146346666666667, 'xsmm_custom_best': 5.146346666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.307130000000001, 'xsmm_reference_best': 5.307130000000001, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8839816583017862, 'speedup_best_over_ref': 0.8839816583017862, 'xsmm_custom_avg': 8.02761, 'xsmm_custom_best': 8.02761, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.096260000000001, 'xsmm_reference_best': 7.096260000000001, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.957617732167639, 'speedup_best_over_ref': 0.957617732167639, 'xsmm_custom_avg': 12.444276666666667, 'xsmm_custom_best': 12.444276666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.91686, 'xsmm_reference_best': 11.91686, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9800148800704073, 'speedup_best_over_ref': 0.9800148800704073, 'xsmm_custom_avg': 10.067156666666666, 'xsmm_custom_best': 10.067156666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.865963333333333, 'xsmm_reference_best': 9.865963333333333, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0396376978561195, 'speedup_best_over_ref': 1.0396376978561195, 'xsmm_custom_avg': 7.7975433333333335, 'xsmm_custom_best': 7.7975433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.10662, 'xsmm_reference_best': 8.10662, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1142263896921487, 'speedup_best_over_ref': 1.1142263896921487, 'xsmm_custom_avg': 5.27365, 'xsmm_custom_best': 5.27365, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.87604, 'xsmm_reference_best': 5.87604, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9118956337713953, 'speedup_best_over_ref': 0.9118956337713953, 'xsmm_custom_avg': 8.08333, 'xsmm_custom_best': 8.08333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.371153333333333, 'xsmm_reference_best': 7.371153333333333, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.908124819671924, 'speedup_best_over_ref': 0.908124819671924, 'xsmm_custom_avg': 12.662106666666666, 'xsmm_custom_best': 12.662106666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.498773333333334, 'xsmm_reference_best': 11.498773333333334, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.935281080580817, 'speedup_best_over_ref': 0.935281080580817, 'xsmm_custom_avg': 10.26485, 'xsmm_custom_best': 10.26485, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.60052, 'xsmm_reference_best': 9.60052, 'xsmm_reference_cpu_freq': 2.999832, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.042606888552789, 'speedup_best_over_ref': 1.042606888552789, 'xsmm_custom_avg': 7.74241, 'xsmm_custom_best': 7.74241, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.072289999999999, 'xsmm_reference_best': 8.072289999999999, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0009427322942395, 'speedup_best_over_ref': 1.0009427322942395, 'xsmm_custom_avg': 13.460873333333334, 'xsmm_custom_best': 13.460873333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.473563333333333, 'xsmm_reference_best': 13.473563333333333, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9950718775600976, 'speedup_best_over_ref': 0.9950718775600976, 'xsmm_custom_avg': 17.536766666666665, 'xsmm_custom_best': 17.536766666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.450343333333333, 'xsmm_reference_best': 17.450343333333333, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9868613184675318, 'speedup_best_over_ref': 0.9868613184675318, 'xsmm_custom_avg': 28.569076666666668, 'xsmm_custom_best': 28.569076666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.193716666666667, 'xsmm_reference_best': 28.193716666666667, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9569248118759097, 'speedup_best_over_ref': 0.9569248118759097, 'xsmm_custom_avg': 32.514, 'xsmm_custom_best': 32.514, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 31.113453333333332, 'xsmm_reference_best': 31.113453333333332, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9762852710598628, 'speedup_best_over_ref': 0.9762852710598628, 'xsmm_custom_avg': 25.96333, 'xsmm_custom_best': 25.96333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 25.347616666666667, 'xsmm_reference_best': 25.347616666666667, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.024156775290008, 'speedup_best_over_ref': 1.024156775290008, 'xsmm_custom_avg': 14.85132, 'xsmm_custom_best': 14.85132, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.210080000000001, 'xsmm_reference_best': 15.210080000000001, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9895882997155776, 'speedup_best_over_ref': 0.9895882997155776, 'xsmm_custom_avg': 17.464646666666667, 'xsmm_custom_best': 17.464646666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.282809999999998, 'xsmm_reference_best': 17.282809999999998, 'xsmm_reference_cpu_freq': 2.999799, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9307961013884644, 'speedup_best_over_ref': 0.9307961013884644, 'xsmm_custom_avg': 28.876263333333338, 'xsmm_custom_best': 28.876263333333338, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 26.877913333333332, 'xsmm_reference_best': 26.877913333333332, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'sparse'}
