{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0243531306605347, 'speedup_best_over_ref': 1.0243531306605347, 'xsmm_custom_avg': 2.9222799999999998, 'xsmm_custom_best': 2.9222799999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.993446666666667, 'xsmm_reference_best': 2.993446666666667, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0813076512591164, 'speedup_best_over_ref': 1.0813076512591164, 'xsmm_custom_avg': 1.3117666666666665, 'xsmm_custom_best': 1.3117666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4184233333333334, 'xsmm_reference_best': 1.4184233333333334, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0142688004149698, 'speedup_best_over_ref': 1.0142688004149698, 'xsmm_custom_avg': 3.1616766666666667, 'xsmm_custom_best': 3.1616766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.2067900000000003, 'xsmm_reference_best': 3.2067900000000003, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0745153534800207, 'speedup_best_over_ref': 1.0745153534800207, 'xsmm_custom_avg': 1.31436, 'xsmm_custom_best': 1.31436, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4122999999999999, 'xsmm_reference_best': 1.4122999999999999, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0249240288822075, 'speedup_best_over_ref': 1.0249240288822075, 'xsmm_custom_avg': 2.907903333333333, 'xsmm_custom_best': 2.907903333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.9803800000000003, 'xsmm_reference_best': 2.9803800000000003, 'xsmm_reference_cpu_freq': 2.999835, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0155714468533688, 'speedup_best_over_ref': 1.0155714468533688, 'xsmm_custom_avg': 6.69409, 'xsmm_custom_best': 6.69409, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.798326666666667, 'xsmm_reference_best': 6.798326666666667, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9252368206977243, 'speedup_best_over_ref': 0.9252368206977243, 'xsmm_custom_avg': 10.956953333333335, 'xsmm_custom_best': 10.956953333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.137776666666667, 'xsmm_reference_best': 10.137776666666667, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9742028971440265, 'speedup_best_over_ref': 0.9742028971440265, 'xsmm_custom_avg': 16.48428, 'xsmm_custom_best': 16.48428, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 16.059033333333332, 'xsmm_reference_best': 16.059033333333332, 'xsmm_reference_cpu_freq': 2.999832, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9614251404224277, 'speedup_best_over_ref': 0.9614251404224277, 'xsmm_custom_avg': 13.415473333333333, 'xsmm_custom_best': 13.415473333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.897973333333333, 'xsmm_reference_best': 12.897973333333333, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0819647560042593, 'speedup_best_over_ref': 1.0819647560042593, 'xsmm_custom_avg': 10.007756666666667, 'xsmm_custom_best': 10.007756666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.82804, 'xsmm_reference_best': 10.82804, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0653014989074272, 'speedup_best_over_ref': 1.0653014989074272, 'xsmm_custom_avg': 6.84165, 'xsmm_custom_best': 6.84165, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.2884199999999995, 'xsmm_reference_best': 7.2884199999999995, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
