{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.035184050947566, 'speedup_best_over_ref': 1.035184050947566, 'xsmm_custom_avg': 0.9306299999999998, 'xsmm_custom_best': 0.9306299999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9633733333333333, 'xsmm_reference_best': 0.9633733333333333, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.092623620591464, 'speedup_best_over_ref': 1.092623620591464, 'xsmm_custom_avg': 0.40385666666666664, 'xsmm_custom_best': 0.40385666666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4412633333333333, 'xsmm_reference_best': 0.4412633333333333, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.030017204942018, 'speedup_best_over_ref': 1.030017204942018, 'xsmm_custom_avg': 0.9842133333333334, 'xsmm_custom_best': 0.9842133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0137566666666666, 'xsmm_reference_best': 1.0137566666666666, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0831745874669105, 'speedup_best_over_ref': 1.0831745874669105, 'xsmm_custom_avg': 0.40421, 'xsmm_custom_best': 0.40421, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.43782999999999994, 'xsmm_reference_best': 0.43782999999999994, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0364852899891304, 'speedup_best_over_ref': 1.0364852899891304, 'xsmm_custom_avg': 0.9261266666666668, 'xsmm_custom_best': 0.9261266666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9599166666666668, 'xsmm_reference_best': 0.9599166666666668, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0242004473819286, 'speedup_best_over_ref': 1.0242004473819286, 'xsmm_custom_avg': 2.104093333333333, 'xsmm_custom_best': 2.104093333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.1550133333333332, 'xsmm_reference_best': 2.1550133333333332, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9987725648563489, 'speedup_best_over_ref': 0.9987725648563489, 'xsmm_custom_avg': 1.8629633333333333, 'xsmm_custom_best': 1.8629633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8606766666666665, 'xsmm_reference_best': 1.8606766666666665, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0132958870826794, 'speedup_best_over_ref': 1.0132958870826794, 'xsmm_custom_avg': 3.8716233333333334, 'xsmm_custom_best': 3.8716233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.9231000000000003, 'xsmm_reference_best': 3.9231000000000003, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.928061237363118, 'speedup_best_over_ref': 0.928061237363118, 'xsmm_custom_avg': 3.1706133333333333, 'xsmm_custom_best': 3.1706133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.9425233333333334, 'xsmm_reference_best': 2.9425233333333334, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0870389769894881, 'speedup_best_over_ref': 1.0870389769894881, 'xsmm_custom_avg': 3.1374066666666667, 'xsmm_custom_best': 3.1374066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.410483333333333, 'xsmm_reference_best': 3.410483333333333, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0775302668722126, 'speedup_best_over_ref': 1.0775302668722126, 'xsmm_custom_avg': 2.1384766666666666, 'xsmm_custom_best': 2.1384766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.304273333333333, 'xsmm_reference_best': 2.304273333333333, 'xsmm_reference_cpu_freq': 2.99986, 'xsmm_reference_kernel_type': 'wide-sparse'}
