{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0270452108979335, 'speedup_best_over_ref': 1.0270452108979335, 'xsmm_custom_avg': 2.25425, 'xsmm_custom_best': 2.25425, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3152166666666667, 'xsmm_reference_best': 2.3152166666666667, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.098974441342214, 'speedup_best_over_ref': 1.098974441342214, 'xsmm_custom_avg': 0.9754033333333333, 'xsmm_custom_best': 0.9754033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0719433333333332, 'xsmm_reference_best': 1.0719433333333332, 'xsmm_reference_cpu_freq': 2.99986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0257832358988384, 'speedup_best_over_ref': 1.0257832358988384, 'xsmm_custom_avg': 2.4010433333333334, 'xsmm_custom_best': 2.4010433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4629499999999998, 'xsmm_reference_best': 2.4629499999999998, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.091267020287636, 'speedup_best_over_ref': 1.091267020287636, 'xsmm_custom_avg': 0.9753066666666667, 'xsmm_custom_best': 0.9753066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.06432, 'xsmm_reference_best': 1.06432, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.025684331756199, 'speedup_best_over_ref': 1.025684331756199, 'xsmm_custom_avg': 2.245986666666667, 'xsmm_custom_best': 2.245986666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3036733333333332, 'xsmm_reference_best': 2.3036733333333332, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0186165922637846, 'speedup_best_over_ref': 1.0186165922637846, 'xsmm_custom_avg': 5.14541, 'xsmm_custom_best': 5.14541, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.2412, 'xsmm_reference_best': 5.2412, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8379883836111855, 'speedup_best_over_ref': 0.8379883836111855, 'xsmm_custom_avg': 7.520983333333334, 'xsmm_custom_best': 7.520983333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.302496666666666, 'xsmm_reference_best': 6.302496666666666, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9275777676089337, 'speedup_best_over_ref': 0.9275777676089337, 'xsmm_custom_avg': 12.12855, 'xsmm_custom_best': 12.12855, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.250173333333334, 'xsmm_reference_best': 11.250173333333334, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0064428075254213, 'speedup_best_over_ref': 1.0064428075254213, 'xsmm_custom_avg': 10.0867, 'xsmm_custom_best': 10.0867, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.151686666666667, 'xsmm_reference_best': 10.151686666666667, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0775586821212015, 'speedup_best_over_ref': 1.0775586821212015, 'xsmm_custom_avg': 7.719273333333334, 'xsmm_custom_best': 7.719273333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.31797, 'xsmm_reference_best': 8.31797, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1108023126461486, 'speedup_best_over_ref': 1.1108023126461486, 'xsmm_custom_avg': 5.2857199999999995, 'xsmm_custom_best': 5.2857199999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.87139, 'xsmm_reference_best': 5.87139, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'sparse'}
